Selected (1),artist_name,track_name,track_id,Selected (2),Selected,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,empty_field,"La Africana: ""O paradiso"" - Remastered",1huOo2L34hTal4DUWBT3Do,No,No,29768,16,0.991,0.241,198640,0.244,0.00303,C#,0.0701,-12.086,Major,0.0374,90.06,03/4,0.0827,Opera
No,empty_field,"L'Arlesienne Suite, Nr. 1: L'arlesienne Suite No. 1: III. Adagietto",5TgEJ62DOzBpGxZ7WRsrqb,No,No,137877,11,0.908,0.0595,212013,0.00706,0.83,F,0.0942,-32.607,Major,0.052,57.101,04/4,0.0296,Opera
No,empty_field,"Parlami d’amore, Mariù",3iut542DAj1c44VzyA6CpN,No,No,188400,7,0.982,0.385,,0.0987,0.000162,G#,0.125,-17.122,Major,0.0387,134.739,03/4,0.189,Opera
No,empty_field,How Great Thou Art,0KhMj83N700Wrofm3hgyiN,No,No,107958,11,0.914,0.162,296782,0.27,0.000152,A#,0.109,-12.771,Major,0.0371,83.559,01/4,0.14,Opera
No,empty_field,La scala di seta: VIII. Quartetto,6IGW8l43BXqSaN4TIEGhS4,No,No,189342,6,0.972,0.419,539533,0.268,9.59e-05,C,0.0573,-19.297,Major,0.09,112.734,04/4,0.372,Opera
No,empty_field,"Das Rheingold - Vorabend des Bühnenfestspiels ""Der Ring des Nibelungen"" / Zweite Szene: Dir's zu melden gelob' ich den Mädchen",4Mpm64J9yqluKaOssgVQ9P,No,No,63681,3,0.944,0.292,,0.0909,0.000573,D,0.705,-24.809,Major,0.0662,,04/4,0.113,Opera
No,empty_field,"Die Walküre: Act I - ""Ein Schwert verhiess mir der Vater""",1pw12uxdXVuYH4sfha492l,No,No,170265,15,0.975,0.216,372827,0.238,0.000533,A,0.0854,-15.111,Minor,0.0436,76.396,04/4,0.0504,Opera
No,empty_field,"Rossini: Petite messe solennelle: II. Gloria, 6. Quoniam tu solus sanctus (Bass). Adagio - Allegro moderato",7FUX19WiWdxTHMEe1Y43vc,No,No,196072,9,0.937,0.333,426973,0.15,0.232,A,0.0746,-20.758,Major,0.0445,118.404,04/4,0.154,Opera
No,empty_field,"Tosca (2002 Digital Remaster), Act III: Andante sostenuto... (Orchestra) Io de'sospiri (Pastore)",4UjAUBivCvCFc5La3N4FS2,No,No,62141,15,0.947,0.289,,0.0141,0.249,E,0.147,-32.471,Major,0.0383,123.345,04/4,0.0838,Opera
No,empty_field,"Wagner: Turandot, SC 91: Act II: Scene 1: Olà, Pang!",4tgeQrPu5xkrnwErym2JsJ,No,No,136821,11,0.987,0.462,195067,0.343,2.46e-05,G,0.244,-14.598,Minor,0.0881,125.007,03/4,0.565,Opera
No,empty_field,"Carmen, WD 31, Act I: Avec la garde montante (Live)",6H2gjJlwGS4le9EVilrrFd,No,No,122230,19,0.692,0.483,,0.157,0.0423,A#,0.101,-26.976,Major,0.357,125.665,04/4,0.131,Opera
No,empty_field,"Götterdämmerung / Erster Aufzug: ""Blühenden Lebens labendes Blut""",1URwSqXZ7e06bqlp2arm1e,No,No,197480,2,0.944,0.249,,0.279,0.00317,A#,0.328,-15.141,Major,0.0402,95.516,03/4,0.127,Opera
No,empty_field,Sonata a Violoncello Solo G Major: Largo,1BGIZCaDu29MK8DsykL7Hb,No,No,168993,6,0.825,0.172,,0.132,0.958,F#,0.151,-19.078,Major,0.0397,139.73,04/4,0.337,Opera
No,empty_field,Trio Sonata in G Major BWV 1038: Adagio,4SgruYznuypZqhfip5vXcg,No,No,72189,16,0.863,0.178,121227,0.0945,0.0699,D#,0.13,-18.166,Minor,0.0397,141.809,04/4,0.152,Opera
No,empty_field,"Otello Highlights (1994 Digital Remaster), Act 1: Esultate! (Otello/Ciprioti)",3IYVKjyQlmX5ro8ucEx3g6,No,No,165421,5,0.907,0.286,145107,0.315,0.137,B,0.229,-14.527,Major,0.0462,80.48,03/4,0.0733,Opera
No,empty_field,Tristan und Isolde: Liebestod,5UoyJTgMKccFYaqVArGSRz,No,No,69403,8,0.941,0.093,442000,0.247,0.903,B,0.279,-14.022,Major,0.038,87.076,04/4,0.0324,Opera
No,empty_field,"La Fille mal gardée, Act I, 16. 'Fanny Elssler' Pas de deux:: (b) Girl's Solo",5KIOfWtUEKrxDNi4OnIpg2,No,No,61280,5,0.92,0.288,97547,0.0344,0.339,A#,0.0693,-24.876,Major,0.0353,185.656,03/4,0.433,Opera
No,empty_field,"La traviata, Act III: Addio, del passato",69sxCaF2qtcFPCompKbzEY,No,No,118413,29,0.993,0.243,,0.0732,0.55,A,0.336,-17.265,Minor,0.0533,75.269,03/4,0.121,Opera
No,empty_field,Au bord de l'eau Op.8 n°1 (Sully Prudhomme),1hEb4lDtB7H3H35MgyTJzB,No,No,21247,10,0.993,0.425,130133,0.109,5.06e-05,C#,0.0909,-18.398,Minor,0.062,64.778,03/4,0.091,Opera
No,empty_field,"Introduction, Theme and Variations for Clarinet and Orchestra in E flat major - Cadenza: Charles Neidich: Var.V: Maggiore",6xIUxcI8CtfPUqaK7UCbCs,No,No,176927,6,0.969,0.402,173667,0.142,0.838,A#,0.126,-22.672,Major,0.0576,157.591,04/4,0.336,Opera
No,empty_field,"Götterdämmerung / Erster Aufzug: ""Willkommen, Gast, in Gibichs Haus""",6lA3kkblPHXm90h7muChIw,No,No,76891,2,0.955,0.103,,0.0631,0.0119,F,0.205,-22.39,Minor,0.0457,,04/4,0.0432,Opera
No,empty_field,Soli soli nella notte,13qf5mJ8YOkaBt0NNwXKsY,No,No,102785,28,0.992,0.407,180326,0.273,0.125,F,0.178,-11.336,Major,0.0389,64.057,04/4,0.39,Opera
No,empty_field,Aida: Scene del giudizio,7xab51UVPQHE0BPdPwzwS5,No,No,195714,10,0.943,0.16,679973,0.121,2.45e-05,A,0.106,-21.989,Major,0.0628,58.456,04/4,0.0429,Opera
No,empty_field,"Tristan und Isolde, WWV 90 / Act 1: ""Hab acht, Tristan!"" - Live",5peXF38os4UT1lsfdoKMt5,No,No,70043,4,0.984,0.286,368333,0.0863,3.65e-05,F,0.689,-22.052,Major,0.0477,67.287,04/4,0.0867,Opera
No,empty_field,"Werther, Act III: Werther! Werther! Qui M'aurait Dit La Place - Sung In Italian",7A5qjdDq4oYfsm7MpeS0ij,No,No,185864,21,0.981,0.241,443813,0.0534,0.000359,F,0.113,-23.222,Major,0.0489,78.857,03/4,0.0357,Opera
No,empty_field,"Verdi: Il trovatore, Act 4 Scene 1: ""D'amor sull'ali rosee"" (Leonora)",2A6yzRGMgSQCUapR2ptm6A,No,No,155354,7,0.989,0.201,,0.113,0.0173,G#,0.112,-16.9,Major,0.0444,86.083,03/4,0.0398,Opera
No,empty_field,"Donizetti: L'Ange de Nisida, Act 3: ""Je maudis cette alliance ... Grâce, ô Roi, pour son offense"" (Leone, Sylvia, Le Roi, Le Moine, Don Gaspar, Chorus)",6sC5OnwKT3CnuOub53ckIm,No,No,44609,2,0.963,0.389,178000,0.309,0.634,C,0.908,-16.235,Major,0.075,128.413,04/4,0.338,Opera
No,empty_field,"La Bohème / Act 3: ""Donde lieta uscì"" - Live",0HZnB9fySq6BPXV5SZ9cdw,No,No,91201,17,0.979,0.324,,0.0354,2.6e-05,C#,0.108,-22.924,Major,0.05,86.161,03/4,0.0389,Opera
No,empty_field,Rigoletto / Act 2: Ella mi fu rapita! (Duca),4MBRl6mS2LOOUZ57wNYLCt,No,No,61525,8,0.946,0.406,135867,0.208,1.84e-05,A#,0.541,-19.234,Major,0.0821,,04/4,0.24,Opera
No,empty_field,"Macbeth, Act I: Di destarlo per tempo il Re m'impose (Live)",5fDpxyv5fHkYFbOZgYc5So,No,No,101761,1,0.966,0.261,522533,0.318,7.2e-06,C#,0.673,-15.52,Major,0.0718,97.761,03/4,0.0889,Opera
No,empty_field,"Herodiade, Act II: Ce breuvage pourrait … Vision fugitive",00rqHqrLS3ZZCqRLsMSPXs,No,No,57384,7,0.957,0.314,245093,0.305,0.107,C#,0.103,-12.426,Major,0.0356,87.764,03/4,0.148,Opera
No,empty_field,"Scenes alsaciennes, ""Suite No. 7"": I. Dimanche matin",0JDKusrkMhDKbosT2NY3PK,No,No,169660,10,0.917,0.178,398000,0.016,0.703,G,0.0681,-28.619,Major,0.0418,78.669,04/4,0.0608,Opera
No,empty_field,"Hérodiade, Act I, Scene 1: ""Celui dont la parole...Il est doux, il est bon""",6sMnVgvZjlwEUsIHMYzMIp,No,No,157868,8,0.977,0.265,,0.0875,0.00127,D#,0.113,-19.192,Major,0.046,136.081,01/4,0.0626,Opera
No,empty_field,Messa da Requiem: IX. Confutatis (Attacca),6iOhd5wNnvvwGDEuNILvM5,No,No,183572,4,0.981,0.151,358027,0.18,0.408,C#,0.124,-17.603,Minor,0.0455,74.104,04/4,0.076,Opera
No,empty_field,"La traviata / Act 1: ""Libiamo ne'lieti calici""",50QL2fqn6EDwpBUJ5QaQ4m,No,No,140675,33,0.956,0.392,,0.168,7.88e-06,A#,0.56,-18.446,Major,0.0666,,04/4,0.401,Opera
No,empty_field,Suite en Sol: L'Indifférente,43Qr1YBCY3vSVCvZuR0PCb,No,No,177568,9,0.994,0.297,102373,0.0633,0.935,G,0.152,-29.695,Minor,0.0428,,03/4,0.355,Opera
No,empty_field,Madama Butterfly / Act 1: O Kami! O Kami!,2xikoxCRIG2AFv8VXEdVjE,No,No,165407,14,0.926,0.291,36037,0.102,0.33,F#,0.348,-23.609,Minor,0.0476,44.08,03/4,0.184,Opera
No,empty_field,"Die Walküre, WWV 86B, Act III, Prelude and Scene 1: ""Hojotoho! Hojotoho!""",6m8mbyoMIs5Tg8HNfStrjQ,No,No,79114,11,0.977,0.187,146013,0.228,0.247,G,0.157,-17.053,Major,0.0508,,05/4,0.0896,Opera
No,empty_field,Tales of Hoffmann: Barcarolle,4iySB7pv4isRFQY0qyPelz,No,No,194907,7,0.91,0.16,193427,0.213,6.25e-06,D,0.37,-15.885,Major,0.0445,,03/4,0.113,Opera
No,empty_field,"Idaspe: Aria ""Qual guerriero in campoarmato""",1GJG4KLS4UCGcUZQIE8WGZ,No,No,184757,10,0.946,0.461,,0.278,0.0668,A,0.078,-15.96,Major,0.0475,,04/4,0.514,Opera
No,empty_field,"Bizet / Arr Tharaud: L'Arlésienne, Suite de Concert No. 1: III. Adagietto",5jLWRE6nyI3ijFlIMCYJKH,No,No,135980,9,0.994,0.436,154187,0.0227,0.941,A#,0.0971,-24.962,Major,0.0515,66.793,04/4,0.073,Opera
No,empty_field,"Manon Lescaut / Act 3: ""Ah! Non v'avvicinate!...No! no! Pazzo son!""",5NNthN46zrQGDgIUkyfdCF,No,No,33380,9,0.954,0.196,202400,0.338,0.00617,E,0.227,-13.937,Minor,0.0614,54.993,04/4,0.262,Opera
No,empty_field,"I Cherusci, Act I: Sinfonia",1VgrB3hp9d25KY9TYJ8rk2,No,No,81648,33,0.966,0.339,369400,0.137,0.774,A#,0.11,-18.965,Major,0.0422,139.42,04/4,0.194,Opera
No,empty_field,"Song to the Moon (From ""Rusalka, Op. 114, B. 203"")",5aozioXEMgxyttOvxCsckp,No,No,145519,7,0.961,0.223,338800,0.357,1e-05,F,0.104,-7.576,Major,0.0392,87.983,04/4,0.0699,Opera
No,empty_field,Triumphe de L'Amour (1681): Ouverture,0blVLo1THlSXRqpaN57sXr,No,No,56037,17,0.792,0.272,211000,0.188,0.81,E,0.167,-15.322,Major,0.0388,,03/4,0.463,Opera
No,empty_field,Bizet: Carmen: Prelude - Act One,6ysTYuywsBb2ehgEP55OZn,No,No,127919,30,0.977,0.244,239613,0.299,0.951,A,0.303,-15.136,Minor,0.0364,118.265,04/4,0.23,Opera
No,empty_field,"Habanera (From “Carmen”, WD. 31)",1erRoPRIhMTLQqMKrGHg9B,No,No,53643,45,0.98,0.492,,0.0597,,D,0.168,-20.687,Major,0.0563,132.333,04/4,0.457,Opera
No,empty_field,Coppelia: Act II - Entr'acte,3wF0rpX1njF2FLFGc45rxV,No,No,40961,11,0.899,0.219,96227,0.0103,0.645,D#,0.0857,-30.463,Major,0.0407,56.247,04/4,0.101,Opera
No,empty_field,"Parsifal / Act 2: ""Ach! Ach! Tiefe Nacht! Wahnsinn!"" - ""Furchtbare Not!""",0DcBU93zLXGRdPPbUnP1iS,No,No,206446,9,0.972,0.341,634667,0.139,0.000757,C#,0.191,-17.071,Major,0.0478,,05/4,0.0585,Opera
No,empty_field,Lohengrin: Prelude to Act 1,53xGBnfrpE0k7yuG2MygWk,No,No,170521,13,0.92,0.0942,,0.0341,0.953,A,0.277,-26.675,Major,0.04,,04/4,0.0288,Opera
No,empty_field,"Macbeth, Act I: Giorno non vidi mai di fiero, e bello! (Live)",4tAru66VGVLWYjg90UV4vJ,No,No,99730,2,0.96,0.222,220227,0.0359,,D,0.131,-30.629,Minor,0.0417,83.19,04/4,0.0678,Opera
No,empty_field,"Puccini: La rondine, Act 1: Denaro ... nient'altro che denaro!"" (Magda, Bianca, Yvette, Suzy)",1ffHLoaaQEArsHP8azdAR9,No,No,88326,8,0.964,0.238,330440,0.024,1.54e-05,A,0.0947,-27.866,Major,0.0696,67.526,05/4,0.0701,Opera
No,empty_field,"Die Walküre / Erster Aufzug: ""Wehwalt heißt du fürwahr?""",6PYCDhNQ4TptFGTfMesIeO,No,No,93180,6,0.962,0.255,304627,0.307,0.221,G,0.0809,-13.89,Major,0.0372,90.179,04/4,0.196,Opera
No,empty_field,Puccini: La Boheme (Introduction - Che gelida manina - Mi chiamamo Mimi - O soave fanciulla - Viva Papignol - Musetta's Waltz),6t52BHKOeX3os9AxPqET1R,No,No,153471,15,0.912,0.0894,856960,0.0308,0.605,A,0.109,-26.238,Major,0.0443,81.286,03/4,0.0387,Opera
No,empty_field,"La Bohème (1987 - Remaster), Act I: Sì. Mi chiamano Mimì (Mimì/Rodolfo)",0VoQCaHK0kzgQ6fVtcLChy,No,No,102984,7,0.986,0.254,289840,0.0378,0.00044,D,0.186,-19.682,Major,0.0435,96.372,03/4,0.067,Opera
No,empty_field,"Le Cid (1997 Digital Remaster): De cet affreux combat....Pleurez, mes yeux",51O0fDCqsUoNtZPECFMqGt,No,No,92855,6,0.948,0.176,367572,0.146,0.000384,B,0.0926,-17.734,Minor,0.0451,82.808,04/4,0.0361,Opera
No,empty_field,"Il Trovatore - Acto II. ""Stride La Vampa!"" (Azucena)",47ZTqPgefAROYCjFxmVPJH,No,No,65141,13,0.992,0.481,162493,0.13,6.68e-05,A,0.198,-13.729,Minor,0.0524,135.151,03/4,0.235,Opera
No,empty_field,"Falstaff, Act III Pt. 2: Dal labbro il canto (Live)",3M1PUQFAsMEvbcFu3r54ty,No,No,113615,1,0.936,0.233,278133,0.0962,0.000257,G#,0.197,-28.676,Major,0.0824,151.031,03/4,0.102,Opera
No,empty_field,"Cavalli: L'Erismena, Act 2: ""Dove mi conducete? ... "" (Idraspe)",2m9S2yZlwMGk7UOTpT1L7K,No,No,82640,14,0.991,0.563,56307,0.0787,9.17e-05,D#,0.127,-20.364,Major,0.0522,69.856,03/4,0.287,Opera
No,empty_field,"Cilèa: Adriana Lecouvreur, Act 1 Scene 3: ""Ecco, respiro appena … lo son l’umile ancella"" (Adriana)",2p2dDKZsFVlq3vRSlvMS3U,No,No,55848,9,0.97,0.242,201280,0.177,0.00436,G#,0.0996,-15.344,Major,0.046,98.479,03/4,0.0344,Opera
No,empty_field,Ebben? Ne andrò lontana,6c8pomhtYcKB20M4KuAzCH,No,No,98957,10,0.985,0.254,301187,0.187,0.44,E,0.094,-17.054,Minor,0.0425,132.646,04/4,0.0389,Opera
No,empty_field,"Donizetti: Lucie de Lammermoor, Act 3 Scene 6: No. 14, Scène et Air, ""Elle s'avance, hélas, pauvre victime"" (Raymond, Lucie)",40F6hDk7Z7PJNua8SSErJH,No,No,20817,2,0.971,0.309,217053,0.0775,0.000603,D,0.265,-23.849,Minor,0.0699,77.358,04/4,0.0366,Opera
No,empty_field,"Lehar: Die lustige Witwe, IFL 12, Act 2: ""Nun laßt uns aber wie dahein""...""Es lebt' eine Vilja"" (Viljalied)...""Mi velimo dase dase Veslimo!"" (Hanna/Chor)",2OsH4MtKPVeI8w9sFBLEvZ,No,No,40295,10,0.989,0.253,,0.114,0.00404,G,0.118,-21.24,Major,0.0485,84.812,03/4,0.13,Opera
No,empty_field,"La traviata, Act II: Alfredo?",3vzKFyAsVtOhTxQe21mxk9,No,No,160047,11,0.95,0.333,214520,0.0358,,C,0.103,-28.361,Major,0.104,169.945,03/4,0.0629,Opera
No,empty_field,"Turandot / Act 3: ""Quel nome!""",03AVp6XaKAsfCK6jQAvQXQ,No,No,60352,25,0.978,0.435,85693,0.168,0.000671,A,0.0841,-22.423,Minor,0.13,107.139,05/4,0.0378,Opera
No,empty_field,"Pagliacci / Act 1: ""Vesti la giubba""",5kUNmYivJ8IRoN3D0nGYdH,No,No,38445,31,0.959,0.257,,0.268,0.103,E,0.0895,-13.946,Major,0.0354,60.789,05/4,0.0742,Opera
No,empty_field,Coppelia Ballet Suite: Festival of the Clocks and Dance of the Hours,3dsPUL99u6UPMzYAqqUokq,No,No,149159,8,0.893,0.243,309000,0.0244,0.0295,D#,0.219,-26.633,Major,0.0405,177.127,03/4,0.174,Opera
No,empty_field,"Götterdämmerung, WWV 86D / Prologue: ""Zu neuen Taten, teurer Helde, wie liebt' ich dich, liess ich dich nicht?""",2oox41btSpxhcKuJr2OJFv,No,No,82909,8,0.99,0.153,151960,0.188,0.117,D#,0.383,-19.325,Major,0.0444,81.718,04/4,0.0393,Opera
No,empty_field,Coppélia / Tableau 1: No. 2 Scène (Swanilda et Frantz),7k1pfmKI7t0AprW7SEdFpC,No,No,118887,5,0.938,0.265,234429,0.0553,0.619,F,0.146,-28.404,Major,0.043,111.708,04/4,0.109,Opera
No,empty_field,L’arlésienne Suite No. 2 (Arr. E. Guiraud): III. Menuet,5qsaCgoNmioECVFrV3I0cO,No,No,213859,16,0.956,0.165,251987,0.00693,0.411,D#,0.105,-33.323,Major,0.0456,76.366,03/4,0.303,Opera
No,empty_field,L'Arlésienne Suite No. 2: III. Menuet. Andantino quasi Allegretto,7Md4XFUfhOftKpMbKXnUvz,No,No,85819,6,0.92,0.243,247000,0.0443,0.769,D#,0.0923,-27.004,Major,0.0435,82.188,03/4,0.307,Opera
No,empty_field,"Rossini: Il barbiere di Siviglia, Act 1 Scene 5: No. 9, Cavatina, ""Una voce poco fa"" (Rosina)",5dLTbKlbnQK7KlDLEdJgOg,No,No,120028,16,0.975,0.44,361031,0.0793,1.41e-05,E,0.0674,-20.271,Major,0.0658,130.873,04/4,0.177,Opera
No,empty_field,La traviata: Libiamo ne'lieti calici,1ZCdXHCFhvHOXagAOUtQE8,No,No,162836,13,0.956,0.387,199627,0.233,0.00114,A#,0.677,-13.775,Major,0.0434,106.862,04/4,0.471,Opera
No,empty_field,Andante et Scherzo for Flute and Piano by Louis Ganne,3K3oVqNCbRSA3JT9fqR5mq,No,No,33656,17,0.973,0.25,401467,0.105,0.876,D,0.098,-23.99,Major,0.047,86.584,04/4,0.181,Opera
No,empty_field,Il Barbiere di Siviglia: Overture,0zKsfGlBHj6mzZRhmACl8M,No,No,76762,5,0.975,0.416,408347,0.184,0.881,G,0.0998,-15.28,Major,0.046,90.976,04/4,0.256,Opera
No,empty_field,"Konzert für Oboe C-Dur, Op. 9 Nr. 5: II. Adagio (non troppo)",7ox65Ai0CxYpK2kK2IrWJ1,No,No,118061,26,0.959,0.156,118173,0.144,0.902,A,0.0492,-19.482,Minor,0.0414,78.693,05/4,0.0941,Opera
No,empty_field,"Concerto for Strings in G Major, Op. 7, No. 4: III. Allegro",0mb5L6BOpaZFkw9hnlowMt,No,No,156811,16,0.889,0.515,128627,0.27,0.378,D,0.357,-16.491,Major,0.0421,113.725,04/4,0.77,Opera
No,empty_field,"Das Rheingold, WWV 86A: 1. Szene: He he! Ihr Nicker!",5KmxPXmUNoSidu26LMMtKp,No,No,113602,5,0.874,0.511,,0.136,5.7e-05,F,0.546,-24.071,Major,0.105,81.069,04/4,0.216,Opera
No,empty_field,"Carmen Suite No. 1: IV. Les Dragons d'Alcala, Interlude before Act II",44CLN3rzhW86oTcedUMKOj,No,No,122963,10,0.98,0.583,101960,0.00607,0.0446,G,0.116,-40.419,Major,0.0398,110.49,04/4,0.536,Opera
No,empty_field,"La traviata / Act 1: ""Libiamo ne'lieti calici"" (Brindisi) - Live",2TNjRxvK55RkI1RLNJF0Qn,No,No,214176,17,0.955,0.444,,0.274,8.06e-06,A#,0.586,-13.411,Major,0.0629,,04/4,0.465,Opera
No,empty_field,"Carmen, WD. 31, Act IV: C'est Toi !. Carmen, Il Est Temps Encore",5lIqY3Yb3bPj5z1tiUIiCJ,No,No,44736,14,0.967,0.359,569227,0.269,0.000195,C#,0.121,-15.707,Major,0.0602,119.095,04/4,0.16,Opera
No,empty_field,"Les contes d'Hoffmann, Act III: Et moi, ce n'est pas là qui m'enchante (Live)",62lc21zAcKWs11pbSOabO9,No,No,167963,0,0.971,0.395,,0.246,4.15e-05,G#,0.698,-21.465,Major,0.13,97.649,04/4,0.398,Opera
No,empty_field,"Otello / Act 3: ""La vedetta del porto""",0nwkFur80oTntn88YhnbRs,No,No,113756,10,0.947,0.233,86600,0.0485,0.0272,F#,0.593,-24.127,Minor,0.0373,88.194,04/4,0.392,Opera
No,empty_field,Giselle: No. 10 - Andante sostenuto,3f5lA8nnc4YYF1qf78WpHw,No,No,53383,11,0.961,0.193,,0.00258,0.0801,D,0.0744,-38.965,Major,0.0454,101.16,03/4,0.066,Opera
No,empty_field,3 Fugues: Fugue in G Major,6I1HRAkeErdwrOJIfRrfIO,No,No,154791,17,0.971,0.529,151640,0.101,0.882,F#,0.0915,-22.436,Minor,0.0411,113.382,04/4,0.428,Opera
No,empty_field,"La traviata, Act I: Sempre libera (Pretty Woman)",4mtC16T2hBemlaD4NCm83h,No,No,90950,14,0.96,0.429,282160,0.108,,C#,0.115,-20.28,Major,0.078,121.28,04/4,0.115,Opera
No,empty_field,"Euridice, Prologo - La Tragedia: Io che d'alti sospir",4XoxZQiUmuL1SsQfrAWbif,No,No,43644,9,0.967,0.259,364693,0.0179,,F,0.116,-30.703,Major,0.0481,98.039,03/4,0.0787,Opera
No,empty_field,Che Gelida Manina,2MQsUoLZWRr7xtLsXwFJpr,No,No,200950,22,0.818,0.384,104573,0.0918,0.0825,C#,0.108,-18.136,Major,0.0349,100.681,03/4,0.277,Opera
No,empty_field,Roma Orchestre Suite No.3: Allegro vivace,2pF8OgyqnkdHFjUDigOMd9,No,No,61974,14,0.972,0.223,310600,0.0756,0.856,G#,0.0791,-25.457,Major,0.0464,62.033,04/4,0.256,Opera
No,empty_field,"Verdi: Messa da Requiem: II. Sequence, 2. Tuba mirum (Chorus)",6ipqqhxU0QnM8EkLE1nNYJ,No,No,49641,26,0.848,0.241,119067,0.239,0.651,C#,0.139,-16.593,Minor,0.0342,,03/4,0.0338,Opera
No,empty_field,Puccini: Turandot: Un giuramento atroce mi costringe - Act Two,22bCF7mgrsIci0hwSmQOiu,No,No,183683,4,0.984,0.316,282333,0.306,2.57e-05,C,0.0881,-11.63,Major,0.0523,70.586,04/4,0.0588,Opera
No,empty_field,Carmen Suite No. 1: V. Les Toreadors,1qUoDThveJHYpSrPGK3oTt,No,No,205791,10,0.884,0.34,141107,0.314,0.954,A,0.345,-16.461,Major,0.0371,122.792,04/4,0.793,Opera
No,empty_field,Zaïs: Overture - Live,7IKh3MlTFsgFOaqKc0z7If,No,No,27937,41,0.859,0.368,347000,0.357,0.733,C#,0.1,-15.201,Major,0.0518,127.959,03/4,0.249,Opera
No,empty_field,"Nosotros, Contigo, Sin Tí - Medley",587pEfGuZOlNC0gFVERtLh,No,No,104069,27,0.822,0.307,345813,0.401,2.08e-05,C#,0.16,-10.693,Major,0.0317,91.131,03/4,0.197,Opera
No,empty_field,La Cenerentola / Act 1: Una volta c'era...Una soave non so che,2WIznWX1q8Z5y2Xc69nQfB,No,No,131206,15,0.968,0.337,,0.17,1.27e-06,A,0.214,-20.794,Major,0.12,69.152,03/4,0.2,Opera
No,empty_field,"Lohengrin: Act III Scene 1: Treulich gefuhrt, ziehet dahin (Wedding March) (Chorus)",39ZiU2QVBvDQzeepJjg8tp,No,No,185269,32,0.961,0.156,264173,0.00509,0.102,A#,0.0851,-36.273,Major,0.0392,99.288,05/4,0.056,Opera
No,empty_field,"Suor Angelica, SC 87: Sorelle in umilta",4XnjPTtMivM4TQc1Y167ao,No,No,29804,7,0.977,0.27,399600,0.0333,3.8e-06,G,0.502,-29.157,Major,0.0564,78.058,03/4,0.0412,Opera
No,empty_field,Carmen Suite No. 1: Intermezzo. Andantino quasi Allegretto (Prelude to Act III),7DCLX6EC3qcwW9Cz38DJ8O,No,No,66368,16,0.779,0.175,,0.228,0.841,C,0.157,-18.973,Minor,0.0361,137.301,04/4,0.203,Opera
No,empty_field,You Are My Miracle,3VpHhW058YNhFuaHbbjXA6,No,No,73727,13,0.876,0.314,253333,0.382,8.47e-06,D,0.087,-8.861,Major,0.0375,124.123,04/4,0.129,Opera
No,empty_field,"The Barber of Seville, Act I Scene 1: Piano, pianissimo, senzar parlar (Fiorello, Musicians, Count)",1mO0EgnZlynt5RfoohVeY9,No,No,211368,19,0.985,0.31,177067,0.092,0.0719,G,0.108,-24.965,Major,0.0396,100.516,03/4,0.272,Opera
No,empty_field,Solenne in quest´ora (La forza del destino),2B7snFRWcKkZsH7AR4cuRR,No,No,135280,18,0.986,0.215,250573,0.238,0.26,C,0.112,-11.268,Major,0.0335,60.51,04/4,0.106,Opera
No,empty_field,Trauersinfonie (arr. J. Boyd),5LiAsau1LnjUKYcL3mAJzf,No,No,97352,5,0.989,0.112,486347,0.0199,0.891,A#,0.673,-32.119,Major,0.0424,79.79,03/4,0.0351,Opera
No,empty_field,La forza del destino: La Vergine degli angeli,4UcHHWe2rUMjvO1JnYhAzq,No,No,117112,14,0.974,0.15,205933,0.0422,0.199,G,0.0981,-28.485,Major,0.0432,,04/4,0.0471,Opera
No,empty_field,"Il quarto libro delle cantate, et arie: Lagrime tutte amare",3ZLyt2ndLFBh148XRYjYYZ,No,No,29730,36,0.968,0.392,197349,0.0517,,E,0.102,-17.191,Minor,0.0644,,04/4,0.132,Opera
No,empty_field,"Falstaff, Act II Scene 2: ""Gaie comari de Windsor""",4Eu3ZPb81wc3eVpFCWzmP9,No,No,134120,12,0.955,0.514,93387,0.0821,1.57e-05,C,0.524,-25.24,Major,0.0661,99.864,03/4,0.599,Opera
No,empty_field,Coppélia / Tableau 1: No. 4 Scène (Préparatifs de fête),6XFHAb88yMCSWSt5pVSxnE,No,No,164093,5,0.974,0.299,,0.122,0.546,G,0.144,-27.251,Major,0.0478,83.51,04/4,0.264,Opera
No,empty_field,Don Pasquale: Act I: So anch'io la virtù magica,1bAvtmTl0F9loyz9AwPwp7,No,No,33292,10,0.949,0.482,249400,0.0774,5.31e-06,A#,0.159,-19.638,Major,0.0995,,03/4,0.165,Opera
No,empty_field,Rossini: Tancredi / Act 1 - Di tanti palpiti,13HalBseZHAT19C6jWs1Ma,No,No,79766,6,0.992,0.338,183520,0.024,0.0149,F,0.0904,-26.817,Major,0.0495,123.554,04/4,0.152,Opera
No,empty_field,"Gounod : Faust : Act 1 ""Mais ce Dieu"" [Faust]",4s8LZDYw2MUPcGo5yvNN4G,No,No,127922,6,0.982,0.46,80347,0.182,1.2e-05,C,0.652,-20.772,Major,0.085,108.168,01/4,0.197,Opera
