Selected,artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,Giuseppe Verdi,"Un ballo in maschera, Act I: Act I Scene 1: Amici miei, soldati (Gustavo, Oscar, Dehorn, Ribbing, Chorus)",1foMv2HQwfQ2vntFf9HFeG,97087,12,0.912,0.269,,0.254,,C#,0.923,-20.224,Major,0.119,,04-Apr,0.303,Opera
No,Alban Berg,Lulu Suite: V. Adagio,18bhLb1XbBQbRj9QAvIiHt,87785,17,0.955,0.0919,625600,0.0997,0.888,C#,0.131,-21.778,Major,0.0371,78.271,04-Apr,0.0333,Opera
No,Antonio Caldara,"Maddalena à piedi di Cristo: ""Per il mar del pianto mio""",6UXVFOpFv2WQSs3RF4OC8E,115592,12,0.988,0.197,,0.0686,0.00191,A#,0.101,-17.645,Minor,0.0425,81.659,04-Apr,0.0853,Opera
No,Jules Massenet,Massenet / Arr Marsick : Thaïs : No.5 Meditation,0NYWOdPc325HwMNLdDTn0P,134765,12,0.976,0.17,291067,0.164,0.00336,E,0.089,-22.275,Minor,0.046,91.197,03-Apr,0.0396,Opera
No,empty_field,"Otello Highlights (1994 Digital Remaster), Act 1: Esultate! (Otello/Ciprioti)",3IYVKjyQlmX5ro8ucEx3g6,165421,5,0.907,0.286,145107,0.315,0.137,B,0.229,-14.527,Major,0.0462,80.48,03-Apr,0.0733,Opera
No,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1 (Highlights): Vorspiel",5gkXdxocub8DQVdwExS1Ka,38319,30,0.975,0.0592,297667,0.000909,0.979,D#,0.0822,-36.293,Major,0.0658,67.938,04-Apr,0.0238,Opera
No,empty_field,L'Amore Sei Tu (I Will Always Love You),2fhfoZqqTJ8jo4HvWseNfM,131836,31,0.929,0.275,262013,0.378,5.47e-06,C,0.0971,-8.429,Major,0.0354,125.425,04-Apr,0.144,Opera
No,Leo Nucci,Il tango delle capinere,7pPVF4Dr7arItaqBC64VjG,83388,27,0.978,0.326,157972,0.388,0.00641,D,0.252,-11.21,Major,0.0506,82.034,03-Apr,0.486,Opera
No,Giuseppe Verdi,"Verdi: Messa da Requiem: VII. Libera me, 2. Requiem aeternam (Soprano, Chorus)",59J5nzL1KniFHnU120dQzt,131922,19,0.982,0.149,,0.0781,0.201,F#,0.105,-31.32,Major,0.0521,,04-Apr,0.0338,Opera
No,Plácido Domingo,Adiós,3OxbFYpM5IaaJkzHsvD4wi,183695,17,0.893,0.236,,0.405,1.64e-05,F,0.169,-9.201,Major,0.0322,96.357,01-Apr,0.216,Opera
No,empty_field,"Rigoletto, Act IV: Bella figlia dell'amore",33q4ENIRByGmdKeRWoIfSm,158020,22,0.921,0.287,289360,0.15,0.00027,C#,0.215,-20.346,Major,0.0497,104.512,04-Apr,0.184,Opera
No,Alessandro Scarlatti,"Scarlatti, Alessandro : Sonata for Recorder & 2 Violins in A minor : II Largo",4dj9YW6VREaUrOLnkmoUM5,167577,8,0.943,0.239,122293,0.0213,0.00213,B,0.123,-22.467,Major,0.047,,05-Apr,0.113,Opera
No,Giuseppe Verdi,"La traviata, Act I: Libiamo ne'lieti calici, ""Brindisi""",3D7izPzeEcz7lBhcCZJccl,67078,14,0.959,0.426,183000,0.108,,A#,0.15,-23.206,Major,0.0652,106.516,04-Apr,0.221,Opera
No,Gaetano Donizetti,"Don Pasquale / Act 3: ""Com'è gentil""",6u1sN2DFrKZBDdkdb1L76X,149796,12,0.973,0.311,219654,0.144,4.15e-06,G#,0.0701,-15.379,Major,0.0572,169.451,03-Apr,0.365,Opera
No,Gaetano Donizetti,"L'elisir d'amore / Act 2: Introduzione - ""Cantiamo, cantiam"" - ""Poichè cantarvi alletta""",6UoxIDMgtu1VXOBaBIZPbT,114183,12,0.968,0.548,214227,0.321,0.0284,C,0.328,-14.598,Major,0.0435,,04-Apr,0.554,Opera
No,Richard Wagner,"Wagner : Götterdämmerung : Act 3 ""Zurück vom Ring!"" [Hagen]",24htghNv3AoeeC2oVoTknC,54481,5,0.805,0.149,202427,0.33,0.869,C#,0.279,-16.272,Major,0.0384,136.876,05-Apr,0.0474,Opera
No,Giuseppe Verdi,"Falstaff, Act I Pt. 1: L'onore! Ladri! (Live)",7a7hw3i2dtsWoA82jIJeDs,157769,5,0.929,0.332,264533,0.241,0.000286,C,0.286,-20.085,Major,0.211,94.05,05-Apr,0.114,Opera
No,empty_field,"Die Walküre, WWV 86B, Act I, Scene 3: ""Schläfst du, Gast?""",7rdSgFebCeIdwpfqbUUOjy,181619,9,0.964,0.331,423027,0.115,2.8e-05,E,0.179,-20.075,Minor,0.0482,77.679,04-Apr,0.0463,Opera
No,Giuseppe Verdi,"Rigoletto / Act 2: ""Duca, Duca! L'amante fu rapita a Rigoletto"" / ""Ebben?"" (Borsa, Marullo, Ceprano, Duca, Coro)",00wyFkzeyMt0qsiQvs9aUE,204567,9,0.954,0.487,133560,0.332,0.0273,A,0.61,-14.76,Major,0.0754,125.796,04-Apr,0.833,Opera
No,Giacomo Puccini,Gianni Schicchi: Quale aspetto sgomento e desolato!,6GDYjtA0TpOSoXtDuYVpTn,172885,5,0.988,0.506,106707,0.266,2.04e-05,C,0.624,-12.449,Major,0.0842,87.775,04-Apr,0.395,Opera
No,Katherine Jenkins,Dros Gymru'n Gwlad (Finlandia),7GChr3qNhTYzKmoYnBpRA7,62230,32,0.909,0.261,220280,0.387,0.000136,G#,0.161,-9.314,Major,0.0372,103.099,03-Apr,0.0776,Opera
No,Richard Heuberger,Der Opernball: Im chambre séparée,3IKqn2ouAcqt2ZtLjkhb8h,132924,3,0.974,0.232,243640,0.0785,4.77e-05,D,0.083,-20.064,Major,0.0489,77.847,04-Apr,0.0374,Opera
No,Giacomo Puccini,"Gianni Schicchi: ""Ladro, ladro, furfante!""",3sAmnQGObkWOjQqxt5VLeW,68822,11,0.923,0.276,89333,0.419,0.159,D,0.351,-14.604,Major,0.0857,75.864,04-Apr,0.21,Opera
No,empty_field,Soli soli nella notte,13qf5mJ8YOkaBt0NNwXKsY,102785,28,0.992,0.407,180326,0.273,0.125,F,0.178,-11.336,Major,0.0389,64.057,04-Apr,0.39,Opera
No,Giacomo Puccini,Violin Fantasy on Puccini's 'Turandot',5FVqAnB4dsWhhJDlSRCFEb,189355,18,0.901,0.147,696733,0.18,0.448,D,0.241,-17.646,Major,0.049,72.307,04-Apr,0.07,Opera
No,Giuseppe Verdi,"Otello / Act 2: ""Era la notte...Sì, pel ciel marmoreo giuro"" - Live in Chicago/New York/1991",0Xg68XXMRWzKQvD5S6BFvI,21500,10,0.961,0.303,407057,0.39,0.000154,C,0.657,-14.54,Major,0.371,93.264,03-Apr,0.175,Opera
No,Georges Bizet,"Carmen (1997 - Remaster), Act I: Entr'acte",6kGiuyFNAJT39mWrDPwDu2,151395,21,0.918,0.49,,0.0118,5.4e-05,G,0.086,-35.592,Major,0.0385,113.86,04-Apr,0.472,Opera
No,Francesco Cavalli,"Le nozze di Teti e di Peleo, Atto II Scena 11: Mira questi duo lumi",4ARcfREq6OpIVfVImAPFpc,192109,10,0.96,0.301,,0.0189,0.000356,E,0.114,-27.827,Major,0.0436,110.412,03-Apr,0.076,Opera
No,Jacques Offenbach,"Les Contes d'Hoffmann / Act 2: ""Ah! mon ami, quel accent!""",2EmvPpFZC9SAzBvp2WNe35,149772,6,0.942,0.427,,0.171,0.000215,A,0.344,-17.556,Major,0.0811,111.014,03-Apr,0.24,Opera
No,Georges Bizet,"Carmen, WD 31 / Act 2: ""Votre toast"" (Toreador Song)",3SzHTo5GCWfjPqhE70A6Xs,132546,26,0.982,0.368,320627,0.382,0.0105,F,0.324,-13.974,Minor,0.0983,106.018,04-Apr,0.274,Opera
No,Georges Bizet,"Carmen, Act IV: No.25 Choeur : A la cuartos! (Marchands et Marchandes/Zuniga/Une marchande/Un bohémien)",1tLf0h0lt7QEJaZtyVdRrB,80032,14,0.986,0.388,,0.252,0.0643,G,0.152,-17.831,Major,0.041,160.611,03-Apr,0.713,Opera
No,Fabio Biondi,Sonata in sol minore Op. 2 No. 1: II Allegro,7ivcSth3e00XKGCR56ow6u,131208,14,0.957,0.404,346480,0.0968,0.495,F#,0.116,-19.217,Minor,0.0402,79.305,04-Apr,0.339,Opera
No,Gaetano Donizetti,"Donizetti: Anna Bolena, Act 2: ""Al dolce guidami castel natio"" (Anna Bolena)",1cS0TgbR263ey9jn0MwD2s,106428,16,0.988,0.19,271280,0.0472,0.0121,F,0.243,-21.848,Major,0.0478,75.789,03-Apr,0.0897,Opera
No,empty_field,"Parlami d’amore, Mariù",3iut542DAj1c44VzyA6CpN,188400,7,0.982,0.385,,0.0987,0.000162,G#,0.125,-17.122,Major,0.0387,134.739,03-Apr,0.189,Opera
No,Franz Lehár,"Lehar: Giuditta, Act 3: ""Meine Lippen sie küssen so heiss"" (Annita)",6T0C97AChSMF6pCOQpVaIg,34299,15,0.959,0.248,316907,0.359,0.000943,E,0.188,-8.275,Major,0.0407,,04-Apr,0.0971,Opera
No,Gaetano Donizetti,"La fille du régiment, Act II (Sung in Italian): Ma cosa sento io mai?",36lJB4EcoE4RiYdx7qyZmd,94013,4,0.937,0.402,211453,0.27,0.000351,G#,0.52,-13.044,Major,0.0723,69.68,04-Apr,0.208,Opera
No,Katherine Jenkins,"Holst, G. / Rossetti, C. : In The Bleak Midwinter",0DSFMHY9rwEp8AIJuuVcJD,189975,8,0.907,0.204,,0.383,0.000953,F#,0.102,-9.329,Major,0.0346,86.387,04-Apr,0.102,Opera
No,Giuseppe Verdi,"Aida / Act 1: Mortal, diletto ai Numi",5Mq9nSMTjHzhiVuB5jxQtw,126093,5,0.975,0.155,333240,0.295,0.621,D#,0.175,-14.195,Major,0.0476,72.842,04-Apr,0.0862,Opera
No,empty_field,Mefistofele: Siam nimbi volanti dai limbi (Cherubini & Mefistofele) [Live],0OcFwlV8xqdPJiVI2fgdvK,96102,8,0.963,0.136,135293,0.00883,2.44e-06,B,0.193,-36.21,Major,0.0565,,04-Apr,0.086,Opera
No,Giacomo Puccini,"La Bohème, Act II: Musetta's Waltz",3bNNk3657B2DoKewtTqYj3,87133,7,0.968,0.134,134267,0.339,0.809,A,0.185,-12.798,Major,0.0338,90.044,03-Apr,0.2,Opera
No,empty_field,"Die Lustige Witwe (complete), ACT 2: Heia, Mädel, aufgeschaut...Dummer, dummer Reitersmann (Hanna, Danilo)",7ImkjvM1OKWhJ5HIPOHcHE,193304,3,0.933,0.424,196267,0.097,1.24e-05,E,0.17,-22.966,Major,0.0938,85.358,04-Apr,0.497,Opera
No,Adolphe Adam,No. 21 Myrtha Commands Albrecht To Dance Till He Dies,0MPYSrG8wr91fINn84ITMj,135407,15,0.916,0.326,124026,0.0685,0.911,G#,0.133,-24.467,Major,0.0338,114.889,01-Apr,0.506,Opera
No,empty_field,"La Bohème : ""Che gelida manina""",1VKr8751CzE7DB4AuEmS3V,109389,28,0.979,0.21,279293,0.245,0.00374,G#,0.104,-15.873,Major,0.041,,04-Apr,0.0671,Opera
No,Bryn Terfel,Smile,14fRrLJwF9Ca6n5SXMbs5M,53389,16,0.926,0.299,,0.267,0.0054,D#,0.265,-18.976,Major,0.0463,112.069,05-Apr,0.151,Opera
No,Richard Wagner,"Die Walkure: Act III Scene 1: Walkurenritt: Hojotoho! Heiaha! (Gerhilde, Helmwige, Waltraute, Schwertleite, Ortlinde, Siegrune, Grimgerde, Rossweisse)",6RzWLoLXILbymbk5bJMMKz,44348,37,0.961,0.268,519587,0.296,0.104,E,0.652,-17.576,Minor,0.0418,91.062,03-Apr,0.162,Opera
No,Giuseppe Verdi,"Rigoletto, Act I: Della mia bella incognita borghese",5sKHRsDybtkw6lxufkyk08,200371,23,0.984,0.42,111707,0.0125,0.00631,G#,0.125,-32.023,Minor,0.0427,118.033,04-Apr,0.473,Opera
No,empty_field,Wagner: Parsifal: Prelude to Act 1,5ZiPiHa2TZS72ADZzOrO5J,21947,21,0.967,0.106,826467,0.00814,0.878,G#,0.0539,-32.071,Major,0.0441,,04-Apr,0.0294,Opera
No,Giacomo Puccini,Che ora sia? (Rodolfo/Marcello/Schaunard/Colline) - 1997 Remastered Version,0XGAmLwum8go1r91vvKKYz,102377,16,0.977,0.515,,0.214,0.0246,A,0.561,-16.149,Major,0.072,112.956,04-Apr,0.528,Opera
No,Gaetano Donizetti,"La Favorita: ""Una vergine""",5Afy3y3HgzeKnviIcWzEbZ,74227,8,0.991,0.196,144227,0.0923,0.00233,A,0.127,-15.274,Major,0.0391,167.394,05-Apr,0.0772,Opera
No,Giacomo Puccini,Turandot : In questa reggia,33Xl6nfOScCLuvgZyohurw,56943,12,0.961,0.235,393573,0.218,9.11e-06,F#,0.097,-13.657,Minor,0.0548,80.867,04-Apr,0.0464,Opera
No,Alfredo Kraus,Morucha,4dX0UNSLOCzQ4iAG5CgzK1,213830,17,0.985,0.283,,0.187,2.89e-06,D,0.111,-10.314,Major,0.041,176.357,03-Apr,0.203,Opera
No,Georges Bizet,Carmen Suite No. 2: I. Marche des contrabandiers,7MQ72z5LQUBs7yv4dRyTH3,145982,4,0.968,0.368,254227,0.0605,0.828,C,0.146,-26.853,Minor,0.0407,107.317,04-Apr,0.143,Opera
No,Enrico Caruso,O Sole Mio,4ev6N5UAGRE6A0bRk0o7YQ,133891,19,0.991,0.233,,0.37,5.66e-05,G,0.679,-11.029,Major,0.0454,84.488,04-Apr,0.205,Opera
No,empty_field,Petite Messe solennelle - Gloria: Domine Deus,1odb0NWR1dHvKi34bvgCKM,49654,15,0.968,0.187,275533,0.176,0.00034,D,0.106,-15.558,Major,0.0379,56.563,04-Apr,0.19,Opera
No,Charles Gounod,"Roméo et Juliette, Acte II: ""L'amour... Ah! Lève-toi, soleil!""",4cIPBRZVBcsk7yiNYgAnqR,142473,31,0.976,0.138,370000,0.111,0.59,F,0.0862,-18.272,Major,0.0451,80.465,05-Apr,0.0388,Opera
No,Giuseppe Verdi,"La traviata, Act III, Scena & Duetto: Signora!...Che t'accadde?",3CgrNijt7t5Ios3nDuifDM,183844,5,0.94,0.417,94973,0.153,0.000151,B,0.135,-17.632,Major,0.1,65.818,03-Apr,0.0469,Opera
No,Geminiano Giacomelli,"Merope: Sposa, non mi conosci",2mQYDxrvIx8HW1kmDwXS7Z,64045,8,0.966,0.358,601133,0.0428,0.000268,E,0.0831,-22.055,Minor,0.0499,111.143,04-Apr,0.04,Opera
No,empty_field,Quintetto Per Archi Con Chitarra In Do Maggiore: Largo-Allegro,7ydHWTjMxhrDgIEZFEWJyZ,23382,10,0.988,0.278,298133,0.026,0.549,D#,0.0929,-28.017,Major,0.0641,71.597,04-Apr,0.204,Opera
No,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: ""Schlüpfe denn heim!""",63PIgPkDf3rswlU4ZWCYAM,100429,7,0.933,0.285,275000,0.134,0.00022,G,0.168,-21.827,Major,0.0722,82.226,03-Apr,0.089,Opera
No,Gaetano Donizetti,"Lucia di Lammermoor, Act III, Scene II: No. 12 Corro ""D'immenso giubilo""",18lBBSU3QxLHLecKXtmzMo,69937,4,0.872,0.396,,0.328,,E,0.716,-16.709,Major,0.0374,144.927,04-Apr,0.698,Opera
No,Giacomo Meyerbeer,"Meyerbeer: Die Rose, die Lilie, die Taube",3Zj2NGe3Si1WVHWyVRgTXR,201975,3,0.984,0.448,157960,0.0279,,F,0.0709,-23.728,Major,0.0671,,04-Apr,0.155,Opera
No,Richard Wagner,"Die Walküre / Zweiter Aufzug: ""Schlimm, fürcht ich, schloß der Streit""",67fnnSs7cny2XU1nBX8xAX,159711,4,0.97,0.24,282693,0.0234,0.00177,A,0.0936,-21.847,Major,0.0444,136.444,03-Apr,0.0447,Opera
No,empty_field,Mckay's Ride / Mckay Is Missing / The Old House,0ZwK6PuKb3ZCChw1pu7llQ,162893,6,0.91,0.222,329093,0.0505,0.776,C,0.0999,-25.389,Major,0.0401,108.236,04-Apr,0.0779,Opera
No,Giacomo Puccini,"Puccini: Madama Butterfly, Act 2: ""Un bel dì vedremo"" (Butterfly)",4uTTd2SlalZoG0zVgI63kH,116646,21,0.989,0.329,269986,0.12,0.00654,C#,0.0893,-17.79,Major,0.0536,88.904,04-Apr,0.0579,Opera
No,Gioachino Rossini,"Il Turco in Italia / Act 2: Squallida veste...caro padre, madre amata",2YonNPsOfBszCc1UvVCdn7,91407,15,0.978,0.306,425773,0.17,0.0539,D,0.0898,-17.867,Major,0.115,67.518,04-Apr,0.105,Opera
No,Alessandro Scarlatti,Su le sponde del Tebro - Cantata a voce sola con Violini e Tromba: 1. Sinfonia. Grave - Voice,7lq4SU5eAmKzj5tnGcnX4Z,35615,9,0.903,0.415,101200,0.0389,0.0521,D,0.15,-20.468,Major,0.049,127.712,04-Apr,0.461,Opera
No,Richard Wagner,"Tristan und Isolde / Act 2: ""Einsam wachend in der Nacht""",4UC4H4vX3bJtcgtKR0ZCFJ,135458,10,0.956,0.0754,164933,0.0254,0.0307,F#,0.126,-32.99,Major,0.0409,79.167,04-Apr,0.0316,Opera
No,Anna Moffo,"Verdi: La Traviata: Ah, dite alla giovine - Act Two",5FLQmLjjeNIuC8U5mDnXC8,32723,4,0.992,0.251,265920,0.223,0.603,D#,0.141,-15.661,Major,0.0486,87.582,03-Apr,0.102,Opera
No,Anne Sofie von Otter,No Wonder,4o1E2c0ye1RlIJJqOM0dqP,131177,27,0.94,0.337,,0.305,0.000122,D#,0.23,-10.505,Major,0.034,106.568,04-Apr,0.296,Opera
No,Jules Massenet,Meditation: Méditation from Thaïs,6epvwUINain4iSHCTWA0sj,53442,49,0.872,0.0847,331933,0.0693,0.499,E,0.0923,-23.23,Minor,0.0545,58.759,04-Apr,0.0361,Opera
No,Giuseppe Verdi,"Il Trovatore / Act 1: ""Tacea la notte"" - ""Quanto narrasti di turbamento""",6cR1U61DMpYbS2TtNTlSvo,108501,12,0.968,0.264,,0.109,9.19e-06,G#,0.0909,-16.362,Major,0.0676,165.636,04-Apr,0.0495,Opera
No,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Weia! Waga! Woge, du Welle!",1mO3KeSxbkv4YXEvnJF0dh,165079,18,0.966,0.286,84453,0.0565,2.06e-06,D#,0.348,-28.025,Major,0.0463,,04-Apr,0.183,Opera
No,empty_field,"Otello / Act 4: ""Chi e là? Otello?",6YbYAPFBeRxbIMtVUGcO7I,129049,10,0.901,0.0874,,0.0164,0.0073,E,0.138,-30.616,Major,0.0401,81.332,01-Apr,0.0611,Opera
No,Richard Wagner,"Die Walküre, WWV. 86B, Act III: The Ride of the Valkyries - concert version",0d0jsoba88SpOoFxCxA2rZ,69174,13,0.944,0.198,325867,0.316,0.93,G,0.0759,-14.16,Major,0.0339,89.141,03-Apr,0.0646,Opera
No,Georges Bizet,"Les pêcheurs de perles, WD 13 / Act 1: ""C'était le soir"" ... ""Au fond du temple saint""",1pgh9nucReEPAhJLcDlsy1,92607,12,0.962,0.165,403053,0.168,0.613,D#,0.161,-19.14,Major,0.048,172.472,03-Apr,0.0973,Opera
No,empty_field,"Donizetti: La fille du Regiment: Ah! Si vous nous quittez - Tonio, Sulpice, Marie, Chorus - Act One",2RvD6dYFGtGi7G3DBbWpBe,197349,6,0.783,0.33,183880,0.386,0.0194,D,0.339,-14.009,Major,0.0432,,04-Apr,0.353,Opera
No,Engelbert Humperdinck,Hänsel und Gretel: Abendsegen,4dtFLpoSwEGeVsH8dQzzDP,189136,5,0.975,0.147,225347,0.0394,0.98,D,0.136,-27.544,Major,0.0392,104.491,05-Apr,0.0326,Opera
No,Maria Callas,"Il Trovatore - Acto IV. ""D'Amor Sull'ali Rosee"" (Leonora)",08mudyWpNqXGxmSfmlGzeT,96143,12,0.992,0.222,241705,0.0758,0.0151,G#,0.0989,-15.538,Major,0.0522,78.283,05-Apr,0.116,Opera
No,Plácido Domingo,Firenze è come un albero fiorito from Gianni Schicchi,1285IxhHHWXE9yml0bPSHO,209423,16,0.984,0.296,132587,0.266,6.53e-05,A#,0.143,-13.604,Major,0.0472,174.442,03-Apr,0.376,Opera
No,empty_field,Mamma,71Q4Y903iRIPDZMZMfcFJr,125061,11,0.973,0.282,,0.534,0.0563,G,0.405,-10.481,Major,0.0446,122.221,04-Apr,0.385,Opera
No,Giuseppe Verdi,Nel dì della vittoria... Ambizioso spirto... Vieni! T'affretta... Or tutti sorgete...,61Ivix5DTnDPVjp1dgLyov,142627,10,0.981,0.308,586120,0.186,0.000331,E,0.133,-13.329,Major,0.0703,180.056,01-Apr,0.131,Opera
No,Jules Massenet,"""Frère, voyez le beau bouquet!...Du gai soleil, plein de flamme...Heureux! Pourrai-je l'être encore?...Du gai soleil""",4TKjQ87mCaNhuhxhgu4U3h,160107,8,0.962,0.278,204507,0.179,0.00268,A,0.14,-18.822,Major,0.104,79.205,04-Apr,0.114,Opera
No,empty_field,"L'Amour masqué, Acte I: J'ai deux amants",0MURF0yjHOChxkrlUrLQWk,58254,33,0.994,0.372,205413,0.0312,1.67e-05,A#,0.0809,-21.177,Major,0.0765,63.06,04-Apr,0.195,Opera
No,Giuseppe Verdi,"La traviata / Act 2: ""Alfredo, Alfredo, di questo core"" - Live At Festspielhaus, Salzburg / 2005",7szRiHu6r91o2Po9GTPN4c,60376,5,0.973,0.287,,0.241,0.000362,D#,0.0742,-17.223,Major,0.0519,73.652,04-Apr,0.109,Opera
No,Giacomo Puccini,E lucevan le stelle from Tosca - Vocal,7E4XVWuTh78yzbs6iP4hQy,88353,10,0.943,0.196,195693,0.0853,0.00825,B,0.0547,-15.377,Minor,0.0414,82.229,04-Apr,0.0459,Opera
No,Giuseppe Verdi,Rigoletto: Prelude,70mbTp5eRiQ6tfRp9ucETi,204787,23,0.97,0.254,126947,0.0532,0.828,G,0.104,-21.944,Major,0.0337,68.239,04-Apr,0.0338,Opera
No,Georges Bizet,"L'Arlésienne, Suite No. 2: IV. Farandole",1UukiyX3m7eNCoGxIDoNQq,91718,13,0.944,0.367,207307,0.508,0.953,D,0.197,-14.167,Major,0.0613,81.306,04-Apr,0.575,Opera
No,Richard Wagner,"Lohengrin, WWV 75: Prelude to Act III",3OAXPmUOtHR6RIUnI2xwfs,189526,32,0.944,0.308,156147,0.256,0.931,G,0.615,-15.621,Major,0.0319,49.074,04-Apr,0.254,Opera
No,Giuseppe Verdi,"Macbeth / Act 4: Coro di Profughi Scozzesi: ""Patria oppressa""",4KTtYhxFtFL7mBwnjkKfLm,158972,23,0.942,0.0783,382493,0.037,0.111,A,0.105,-26.472,Minor,0.0394,77.166,04-Apr,0.0371,Opera
No,Giacomo Puccini,Madame Butterfly: Humming Chorus,4dl9qxvICalee6KBuuAmaJ,101320,17,0.979,0.264,126973,0.0284,0.00372,A#,0.0952,-30.475,Major,0.0472,68.746,05-Apr,0.142,Opera
No,Jules Massenet,"Thaïs, Act II: Meditation",4NL4UdVcuJioVFKNnoQSkv,100132,9,0.976,0.17,,0.164,0.00336,E,0.089,-22.275,Minor,0.046,91.197,03-Apr,0.0396,Opera
No,empty_field,"Donizetti: La fille du Regiment: Pour une femme de mon nom - Marquise, Chorus - Act One",5fOnobKxVPiR6icCCXqYzb,101835,7,0.896,0.422,134040,0.262,0.000144,D#,0.685,-22.221,Major,0.61,,04-Apr,0.412,Opera
No,Giuseppe Verdi,Aida: Qui Radamès verrà! . . . Oh patria mia,3PgRUeQuuY94FkKdDBbKvq,183898,11,0.95,0.209,399333,0.0398,0.000951,F,0.276,-29.094,Major,0.0613,173.086,03-Apr,0.0352,Opera
No,Charles Gounod,Faust - Ballet Music: II. Adagio - Animato,1QlGhMVQkxVaPx1xn1iytU,32850,11,0.913,0.19,228693,0.1,0.63,D#,0.182,-22.976,Major,0.0411,138.315,04-Apr,0.146,Opera
No,Dietrich Fischer-Dieskau,D. 911: Op. 89 : Die Krähe,1z8VQNzZ8mETuKjW1szX1A,25416,25,0.989,0.37,137067,0.203,0.00401,C,0.11,-12.817,Minor,0.0539,81.891,04-Apr,0.146,Opera
No,Georges Bizet,Carmen (Highlights): Quand je vous aimerai? . . . L'amour est un oiseau rebelle (Habanera),0LPx8WfsRrXCF92YtINFtN,201919,4,0.974,0.408,294947,0.299,,D,0.957,-16.301,Major,0.512,107.873,03-Apr,0.25,Opera
No,Giacomo Puccini,"La Bohème, Act IV: Sono andati?",0VI3YNoksmAn0LMnTVhBkq,135503,10,0.974,0.242,302693,0.0197,0.000488,G#,0.659,-22.444,Major,0.0463,104.213,03-Apr,0.0387,Opera
No,Giuseppe Verdi,"""Tu...Amonasro!...tu!...il Re?""",0oh8Q5oEd1soXkjaMECmbs,81484,15,0.958,0.35,172835,0.418,0.00253,D,0.25,-9.15,Major,0.0562,84.774,04-Apr,0.275,Opera
No,empty_field,"I Lombardi alla prima crociata, Act I: Qui nel luogo santo e pio (Live)",19yscu9T9f4LDE1L0f9pSb,111122,17,0.987,0.345,,0.0988,3.37e-06,A#,0.356,-25.424,Major,0.0627,79.318,04-Apr,0.107,Opera
No,Giuseppe Verdi,"Luisa Miller / Act 2: ""Quando le sere al placido""",4IFTlLCrZsToaJ3cYlRdpb,171232,7,0.894,0.259,307253,0.108,,G#,0.416,-18.127,Major,0.0622,176.067,04-Apr,0.158,Opera
No,Andreas Scholl,With Wand'ring Steps [The Merchant of Venice],5oFK0dJQ5auokDaVYY228m,55109,21,0.972,0.303,,0.129,0.374,C,0.152,-16.464,Minor,0.0387,93.719,03-Apr,0.123,Opera
No,Philharmonia Orchestra,The Raid Part 1 / The Raid Part 2 / Capture,4LidVHvh7ziYZ1ZOU5M1o5,110729,11,0.94,0.249,,0.108,0.771,F,0.118,-22.007,Major,0.0373,81.195,04-Apr,0.232,Opera
No,Giacomo Puccini,"Puccini: La rondine, Act 1: ""Chi il bel sogno di Doretta"" (Magda)",48ykOM780IeqcmTcwK9IM4,20946,17,0.943,0.233,178013,0.212,0.00173,F,0.117,-16.53,Major,0.0572,,04-Apr,0.0359,Opera
No,Giacomo Puccini,_: Puccini: Nessun dorma [Turandot],6pwhSBxhaF5x0WbNZRyzlD,38997,23,0.764,0.171,177333,0.352,0.00163,D,0.98,-10.67,Major,0.0365,91.901,05-Apr,0.199,Opera
No,Engelbert Humperdinck,"Hänsel und Gretel, EHWV 93.3, Act I: Vorspiel (Live)",6zeDYmP3ARpURvpK29Q09P,104518,9,0.933,0.101,491213,0.0546,0.903,C,0.0939,-25.857,Major,0.0353,83.896,03-Apr,0.0439,Opera
No,Georges Bizet,"from Carmen Suite No. 1 Prelude to Act I:: Entr'Acte between Act II & Act III: Andantino, quasi Allegretto* ""Intermezzo""",1Z4bpgy49F5P9mQrp29OVK,55883,8,0.935,0.163,141000,0.126,0.823,A#,0.125,-22.954,Major,0.0401,,03-Apr,0.0974,Opera
No,Gioachino Rossini,"The Barber of Seville, Act I Scene 1: Se il mio nome saper voi bramte (Count, Rosina, Figaro)",2oogPGq0DcK84xEVM0EAqO,142893,14,0.987,0.39,141933,0.0648,5.75e-06,C,0.409,-24.359,Major,0.071,87.696,04-Apr,0.119,Opera
No,Plácido Domingo,Das Land Des Lachelns: Dein Ist Mein Ganzes Herz - Live,7dpnZJj7ITXcnmbmLIdEqs,141612,20,0.965,0.2,216173,0.499,0.297,C,0.906,-11.402,Major,0.0433,91.728,04-Apr,0.278,Opera
No,Giacomo Puccini,La bohème: Farewell and Quartet,71Jx61li4OgTUb75u1UgqS,45480,9,0.967,0.117,256667,0.202,0.835,C#,0.0572,-14.608,Major,0.0404,82.298,04-Apr,0.0449,Opera
