instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
118459,Panic! At The Disco,I Constantly Thank God for Esteban,1239baQ1b9cD0RRv5Jy9Sb,57,0.138,0.629,210253,0.824,,G,0.135,-5.56,Minor,0.075,166.998,04/4,0.613,Pop
127494,empty_field,Digits,7ySdEN7DxGsSxljRnWD8eF,68,0.0325,0.769,,0.632,,A#,0.116,-4.228,Minor,0.0537,131.932,04/4,0.294,Pop
154918,empty_field,Wait,18NezaQ1GIzJkvZx9hG0bX,60,0.00316,0.569,205413,0.665,0.00000576,C#,0.267,-7.62,Minor,0.269,,04/4,0.343,Pop
215974,empty_field,Nothing Compares 2 U,31RmJXtdyj3W7M8Trhac78,71,0.0425,0.511,280040,0.574,0.0000233,F,0.105,-7.016,Major,0.0273,119.917,04/4,0.161,Pop
187622,empty_field,Where I Wanna Be,46Uz2HuoUnYEk4PTZNIEvK,61,0.52,0.664,253627,0.396,,F,0.268,-9.131,Minor,0.0298,102.053,04/4,0.453,Pop
177286,empty_field,Tokka,0meRPv8TGtubaxtFl6l5TO,59,0.993,0.568,89520,0.181,0.935,F#,0.103,-19.451,Minor,0.0283,85.892,04/4,0.351,Pop
75011,empty_field,Major (feat. Key Glock),5HkIC30OLwaOYBD5XKtf2y,72,0.0109,0.907,195547,0.65,0.000424,F#,0.107,-5.661,Minor,0.312,147.026,04/4,0.626,Pop
199973,empty_field,Bonfire,3Yx5PoR647MNuHKTHI39S9,66,0.0594,0.506,192947,0.745,,G#,0.341,-6.044,Major,0.331,161.808,04/4,0.311,Pop
135689,empty_field,Life in Your Days,0FnjxUdWM8PYnVA6Ldjfd3,57,0.231,0.477,233973,0.747,0.0000352,F#,0.324,-6.797,Major,0.0426,160.097,04/4,0.547,Pop
144769,empty_field,Open Safe,2aoCEdpmXZqCfJYMV7tqCM,64,0.00705,0.929,,0.598,,C#,0.0549,-5.373,Major,0.156,96.012,04/4,0.501,Pop
217005,empty_field,Old Fashioned,0TJaduYf9fzx3JfDp9swhF,62,0.736,0.74,199904,0.242,0.00156,D,0.0972,-9.003,Major,0.0472,131.987,03/4,0.331,Pop
158487,empty_field,Low (feat. T-Pain),32rbXXATG6keHt8tcVieuX,80,0.0928,0.918,231400,0.609,,A#,0.139,-5.64,Minor,0.0791,128.008,04/4,0.304,Pop
23514,empty_field,Made Men,5OID5KbaYgouCMsLr6GwUP,74,0.459,0.922,214985,0.673,,F,0.12,-6.416,Minor,0.15,133.998,04/4,0.702,Pop
167036,empty_field,Dark Horse,0IrEswfPqkHn7iGUoCDPAb,78,0.00314,0.645,215672,0.585,,F#,0.165,-6.122,Major,0.0513,131.931,04/4,0.353,Pop
107210,empty_field,NO FUN,01YidNo562wiolWHBkzlB2,73,0.8,0.809,168418,0.483,,F,0.221,-6.886,Major,0.0487,96.974,04/4,0.715,Pop
76944,empty_field,Jumpin on a Jet,2O2ii9OPZYh1NBXo9FtE0Y,78,0.0571,0.824,137134,0.595,0.0000037,B,0.0876,-6.346,Major,0.091,140.039,04/4,0.157,Pop
145184,empty_field,Currency,02XvknCqa2kPcOLdqD9h69,62,0.00199,0.62,,0.688,0.0000124,G,0.0957,-7.421,Major,0.0367,89.033,04/4,0.211,Pop
180043,empty_field,2AM.,76zflNnyXAL9qHmasOrn9j,61,0.0523,0.849,,0.521,,E,0.277,-6.386,Major,0.0662,102.011,04/4,0.613,Pop
203005,empty_field,Running Away,51M8riADoIeBplxY1gGhmW,68,0.0233,0.51,,0.812,0.133,D,0.166,-5.782,Minor,0.0744,159.885,04/4,0.151,Pop
126909,empty_field,Dive In,0Fc2nnHRoRVWb8OseVn7bS,57,0.0279,0.587,252453,0.648,,C,0.962,-6.954,Major,0.089,119.888,04/4,0.37,Pop
50911,Mark Ronson,Valerie,4MYDXH8ClMFzsomFRGGYSb,62,0.346,0.641,286680,0.539,0.00000704,F,0.0837,-6.351,Minor,0.0463,148.004,04/4,0.436,Pop
136310,empty_field,Elevators (Me & You),7K9Kf6R91kEFvMCVT5HuqN,63,0.0234,0.774,,0.586,0.000726,A#,0.0562,-10.434,Minor,0.301,85.075,04/4,0.642,Pop
50475,empty_field,Tidal Wave,6kLVMaHnEJ13IWBOjOVrKk,62,0.00648,0.551,211720,0.741,0.00603,G#,0.0707,-4.245,Major,0.029,79.984,04/4,0.399,Pop
60574,empty_field,Wild Things,2QSQ6pHZjtstYGdf9pHP1i,67,0.02,0.741,188493,0.626,,C#,0.0828,-4.826,Minor,0.0886,108.029,04/4,0.706,Pop
92252,empty_field,Bali,79JWiNwvgp6Z8I5TZln8Ld,70,0.097,0.646,185316,0.503,,B,0.13,-7.218,Major,0.0402,158.027,04/4,0.509,Pop
93250,empty_field,If Walls Could Talk,0xf3pOK4Gh1AP80qDPXzM5,65,0.00879,0.588,,0.79,,E,0.0954,-4.762,Minor,0.0776,,04/4,0.499,Pop
184490,empty_field,Clique,6ZAwEE4kTdtvyE66iRhFxR,70,0.0534,0.66,293613,0.539,,A,0.222,-5.947,Minor,0.324,109.318,05/4,0.307,Pop
150686,empty_field,Hold My Hand,54XrMtMjRcuFF2mUAHuwKF,66,0.00159,0.642,227344,0.823,,C,0.0776,-5.717,Major,0.0289,122.977,04/4,0.431,Pop
172350,empty_field,Purple Baguettes,688iitLNSV6Iik1QESqvth,62,0.303,0.699,168493,0.43,,A#,0.11,-8.641,Minor,0.111,120.025,05/4,0.39,Pop
100549,empty_field,Crazy Girl,4dLXRFPwNMbBJiRrAYzvrj,67,0.0006,0.358,200707,0.708,0.00498,E,0.281,-3.736,Major,0.0315,150.966,03/4,0.227,Pop
27886,empty_field,Photograph,2yCbHFZ2spf22BHacJKiED,86,0.607,0.614,258987,0.379,0.000464,E,0.0986,-10.48,Major,0.0476,107.989,04/4,0.201,Pop
172839,Bhad Bhabie,Bestie (feat. Kodak Black),3wyMqxd4rILBpYlpQRQ58h,78,0.0741,0.908,140491,0.625,,C#,0.182,-4.519,Major,0.19,101.993,04/4,0.613,Pop
195582,empty_field,Ready Set Roll,0x3TibRgnSqzkcwrqBd4iX,62,0.0161,0.513,190587,0.803,,C,0.667,-4.45,Major,0.0777,156.038,04/4,0.746,Pop
79749,empty_field,Lean On,3SHfLFtsLu4qjYymz4iYMP,73,0.00346,0.723,176561,0.809,0.00123,G,0.565,-3.081,Minor,0.0625,98.007,04/4,0.274,Pop
97381,empty_field,Big Girls Cry,4OCuHoCvatMsnD5VITttCs,59,0.0393,0.469,,0.592,,F,0.105,-4.962,Major,0.0399,161.996,04/4,0.0938,Pop
154383,empty_field,November 18th,4C12Txe13snIYGTyPKt1CE,71,0.579,0.749,188189,0.476,,B,0.1,-11.147,Minor,0.507,71.937,04/4,0.534,Pop
142897,empty_field,Change My Life,4omOzMUqERWG6SUMg8yqex,62,0.19,0.726,160281,0.729,,F#,0.382,-5.758,Major,0.0334,110.001,04/4,0.84,Pop
44453,empty_field,La Incondicional,2PkqXRMFpp3jDTbHQMIaEt,77,0.237,0.374,257027,0.727,,A#,0.134,-4.352,Major,0.0309,,04/4,0.283,Pop
116088,empty_field,Moment's Silence (Common Tongue),1FgmP7AOTcn7MGYmImj0kn,60,0.055,0.516,254840,0.593,0.0401,C,0.111,-5.09,Major,0.0252,76.018,04/4,0.53,Pop
140269,Maluma,La Temperatura (feat. Eli Palacios),6G1tikcOHS60UO06B37B9c,64,0.0515,0.763,224787,0.82,0.0000465,C#,0.316,-4.873,Minor,0.0373,119.971,04/4,0.905,Pop
161080,empty_field,Say My Name (feat. Bebe Rexha & J Balvin) - Afrojack & Chasner Remix,4IZOdhEvXYWqh5XAXYzBk3,70,0.0052,0.406,,0.91,0.00236,A#,0.0783,-3.916,Minor,0.0594,127.974,04/4,0.239,Pop
25772,empty_field,Lost In The World,0gMf3M9tUTBG6QY6mEJOwD,63,0.115,0.609,256587,0.746,0.0087,F,0.427,-5.249,Minor,0.184,117.072,04/4,0.277,Pop
33051,empty_field,Drift Away,7cpHPzPgqKor6gv6nTkJ4R,64,0.181,0.583,255560,0.66,,B,0.0979,-5.078,Major,0.0377,151.956,04/4,0.861,Pop
74069,empty_field,Netflix Trip,2pA4ip3VIEVcIa3qE02oAX,62,0.0426,0.492,237787,0.688,,G,0.136,-5.309,Major,0.0403,94.962,04/4,0.445,Pop
33688,empty_field,"Figures, a Reprise",4AP07Dho717JM5MgHRySQ8,65,0.669,0.505,192827,0.408,,G,0.0983,-5.572,Major,0.168,171.66,03/4,0.192,Pop
86060,empty_field,Know This Love (feat. Litens),0qCAxf2WYyyD2dReUg6MfL,65,0.113,0.631,225638,0.835,0.000012,D,0.331,-5.214,Major,0.0568,98.971,04/4,0.466,Pop
107843,empty_field,Heat Wave,4dB5YUzxHCmG6A3LoseHFa,60,0.0002,0.504,308347,0.682,0.00205,A,0.147,-5.702,Major,0.0332,123.848,04/4,0.207,Pop
89047,empty_field,Sold Out Dates (feat. Lil Baby),1Y13csEpu3TK5gQdzGLrd8,79,0.433,0.824,166298,0.554,,E,0.124,-7.118,Minor,0.115,,04/4,0.316,Pop
156194,empty_field,Price Tag,3SD6aWHaIRevBnG4eIWtNH,62,0.0281,0.638,223053,0.831,0.00000306,F,0.277,-3.944,Major,0.182,175.038,04/4,0.685,Pop
180452,empty_field,Aston Martin Music,3sHOTWXCjRmtadQBfKeUJs,67,0.0125,0.57,270627,0.58,,A#,0.0497,-5.547,Minor,0.209,171.917,04/4,0.405,Pop
171975,empty_field,Summer Friends (feat. Jeremih & Francis & The Lights),1QlTNF43OyKK9BorIRsJ8o,66,0.675,0.693,290316,0.426,0.0000103,G#,0.115,-12.476,Major,0.302,144.796,04/4,0.477,Pop
197580,Avril Lavigne,Girlfriend,2HWelwHQS4EdRqIycZOc3O,65,0.000738,0.56,216600,0.959,0.000206,G,0.209,-2.433,Major,0.102,163.983,04/4,0.67,Pop
90972,empty_field,Help (feat. Maejor),68qiAXYYYdGXWQO1sFDQRT,56,0.257,0.855,,0.428,,C#,0.12,-8.773,Major,0.36,67.01,04/4,0.487,Pop
30203,empty_field,Hold Me Down,5ObKT9crRLtD00t4edoCOd,71,0.628,0.463,231268,0.427,0.000565,G#,0.0911,-9.799,Minor,0.0549,116.059,04/4,0.231,Pop
196589,empty_field,I Will Be Found (Lost At Sea),1J9a7BH4psw4cswGZvk0i2,60,0.415,0.563,241347,0.401,0.00305,F,0.158,-9.073,Major,0.0243,139.863,04/4,0.277,Pop
120238,empty_field,One Less Day (Dying Young),5JSNBytH7OXAelKIfvaS7R,60,0.00145,0.61,184893,0.919,0.0000323,G,0.192,-4.707,Major,0.0469,111.998,04/4,0.495,Pop
69568,empty_field,Not Ready to Make Nice,1JvM8XnR49HoFaepR2wWUn,63,0.134,0.425,237297,0.554,0.0000856,F#,0.0963,-4.145,Major,0.0298,83.917,04/4,0.288,Pop
118392,empty_field,If You're Gone,6xfL1KzGxg48ACVlQE9qXr,64,0.427,0.544,274933,0.659,0.00000133,A,0.126,-7.191,Major,0.0298,,04/4,0.361,Pop
39667,empty_field,1999 WILDFIRE,5cRPdqpWkaNmIbPi6wJDg2,72,0.253,0.811,251250,0.57,,F,0.148,-8.093,Major,0.129,128.066,04/4,0.814,Pop
175658,empty_field,Fallingforyou,4KVVCo25PROevpOdHyvYRk,61,0.895,0.251,240671,0.287,0.00155,C#,0.348,-15.004,Major,0.0408,170.118,04/4,0.0935,Pop
133304,empty_field,Famous,1ytnA1FbeY4C4WsxtbVt1a,58,0.0232,0.653,164861,0.733,,G,0.496,-4.662,Major,0.0372,144.072,04/4,0.347,Pop
145655,empty_field,Can't Be Tamed,3LBJgfh7o2cJCMBA2mnrwR,60,0.0359,0.637,168213,0.919,,G,0.22,-2.842,Major,0.143,,04/4,0.793,Pop
30712,empty_field,Punches (with LP),3Erj3joeWwhBTHp04t9xMC,67,0.416,0.531,253240,0.499,,C,0.131,-8.793,Major,0.0403,118.059,04/4,0.182,Pop
204837,empty_field,Real Friends,1HPJZ60KPBqwm8ydwQvVKZ,79,0.235,0.701,223583,0.512,0.00000507,C,0.135,-6.869,Minor,0.0969,91.947,04/4,0.663,Pop
151521,empty_field,Send My Love (To Your New Lover),2EdT0divbyKeaurz7KgPm1,73,0.0415,0.69,223080,0.524,0.00000316,F#,0.17,-8.39,Minor,0.103,164.023,04/4,0.562,Pop
64624,empty_field,M.I.A.,07huQEWGQAe7aJaeR08Cag,57,0.145,0.904,,0.586,,D,0.0653,-6.04,Major,0.136,104.964,04/4,0.763,Pop
75049,empty_field,All The Way Up (Remix),4npCNCd8RYMvfYJz2EjNdW,68,0.097,0.564,284831,0.717,,A#,0.493,-6.403,Minor,0.397,117.489,05/4,0.423,Pop
48067,empty_field,Two Is Better Than One,67vWeqtlx1NcGqEeFQ1E3t,64,0.189,0.521,242840,0.702,,C,0.0962,-5.189,Major,0.0331,127.976,04/4,0.25,Pop
89970,empty_field,Who Do You Love (with 5 Seconds of Summer),61KzdDjzvKmbj9JZlVnLwI,92,0.00791,0.51,,0.835,,D#,0.219,-4.673,Major,0.0447,,04/4,0.435,Pop
163729,empty_field,Lot to Learn,3DbBgbnDUOml329rAp2Tbr,69,0.0948,0.405,248337,0.846,,F#,0.0666,-3.57,Major,0.195,82.232,04/4,0.602,Pop
120967,empty_field,Santa Baby,21UW7QKERDhOZpmLRNpjHq,64,0.0581,0.747,,0.776,,C,0.284,-5.772,Major,0.144,,04/4,0.812,Pop
119564,empty_field,WIFI LIT,7G7YIFDaeXHDrtVad2YWCC,65,0.064,0.884,,0.579,0.00000238,D,0.182,-6.847,Major,0.299,144.973,04/4,0.313,Pop
204759,empty_field,Thumbs,65WcCntmbgseVc972gd4GT,68,0.0284,0.73,216467,0.718,,G#,0.0892,-3.496,Major,0.0478,135.045,04/4,0.127,Pop
31214,empty_field,Closer To You,4pWLh2rpIwawP5ExSwvV1V,70,0.125,0.662,,0.685,,E,0.0961,-4.561,Minor,0.0302,,04/4,0.447,Pop
138937,empty_field,hate u love u,2hcohLIysMxofYziluXCoX,80,0.71,0.401,175467,0.398,,F#,0.0962,-8.993,Minor,0.183,180.293,04/4,0.265,Pop
102823,empty_field,Hurt You,26QRWk86HSC5qThwIJGZzW,73,0.3,0.484,230027,0.716,0.00214,F,0.112,-7.193,Minor,0.167,184.131,04/4,0.365,Pop
108338,empty_field,Black Magic,6MEDfjHxnVNcYmHe3mM6L2,78,0.0348,0.777,211773,0.895,,E,0.317,-4.464,Major,0.0618,111.987,04/4,0.826,Pop
179925,empty_field,Slack Jaw,35Rz0iAqsz7HASZISPGdhq,58,0.743,0.527,,0.101,,D#,0.0899,-15.126,Major,0.105,136.86,05/4,0.334,Pop
49957,empty_field,Every Little Thing,2LYAG9jlH9rul11nalRxR0,58,0.44,0.637,180053,0.444,0.00000546,C,0.0954,-6.355,Major,0.0417,139.775,04/4,0.319,Pop
217146,empty_field,"Slow Down - 12"" Version",5ekXLHyoYEeQdvcBZorEju,67,0.179,0.568,,0.732,0.00000492,B,0.401,-4.896,Minor,0.103,,04/4,0.626,Pop
73458,empty_field,Sweetest Thing,1bgjcyBhusKOjciL2BEiWM,68,0.701,0.546,218502,0.411,0.0000973,D,0.0955,-9.308,Major,0.0475,79.785,04/4,0.528,Pop
90676,empty_field,Fire Squad,7rfQ9aYzbO4HNq2vTufIuH,70,0.279,0.516,288200,0.738,,B,0.621,-7.21,Major,0.415,175.432,04/4,0.595,Pop
153122,empty_field,HEAVEN,5N5fp1lYSORdZbWanACki9,56,0.0751,0.518,261114,0.725,0.0000239,G#,0.09,-7.492,Major,0.129,144.032,04/4,0.328,Pop
70215,empty_field,Love That About You,2XwjAUCmhAa6XccL9p0lGM,71,0.0463,0.552,157422,0.573,,A,0.105,-6.585,Major,0.0948,182.14,04/4,0.525,Pop
99223,empty_field,Life is a Highway,5UXV1QMPUNRotssaKqOHso,71,0.00324,0.582,276320,0.952,,F,0.223,-3.848,Major,0.0731,103.027,04/4,0.655,Pop
20940,Backstreet Boys,Quit Playing Games (With My Heart),6cO4FuA9q6ebHG6g0SsNQT,60,0.0615,0.8,233533,0.875,0.00000279,B,0.13,-4.952,Minor,0.0338,100.033,04/4,0.882,Pop
156823,empty_field,Dandelion Wine,018Idkvf82hi44UZmIXiGB,60,0.762,0.39,184907,0.11,0.591,C,0.0823,-16.384,Major,0.0331,110.95,03/4,0.179,Pop
121146,empty_field,Don't Wake Me Up,762UXiwEHYY97VL45sAUPR,62,0.0548,0.602,222307,0.691,,G,0.144,-5.197,Minor,0.051,127.967,04/4,0.206,Pop
138721,empty_field,TKO,63C1DmRuGbQRJ8S23dPYzS,58,0.00701,0.611,424147,0.678,0.00000843,D#,0.431,-6.723,Minor,0.243,137.864,04/4,0.493,Pop
103137,empty_field,Give Me One Reason,5yiK5ClIe9ld6zNrE6VJ2x,72,0.602,0.608,268333,0.419,0.00000758,B,0.108,-10.016,Major,0.0331,100.22,04/4,0.602,Pop
165347,empty_field,Devil Town,1YJgBmabMIyfjaMrdY3KAE,63,0.122,0.577,179955,0.758,,D#,0.121,-8.166,Major,0.0586,99.969,04/4,0.493,Pop
95376,Austin Mahone,Mmm Yeah (feat. Pitbull),1Ek0pznTDKTwYv28mroALB,64,0.00266,0.712,231625,0.922,0.0000019,F#,0.268,-3.902,Minor,0.0411,,04/4,0.976,Pop
176244,empty_field,Black Beatles,14EV2tDgyI8iVwIb869PnM,78,0.142,0.794,291893,0.632,,C,0.128,-6.163,Major,0.0649,145.926,04/4,0.355,Pop
34199,dodie,Would You Be So Kind,4ccUbonjlrtOERG28Alqrs,65,0.158,0.662,,0.614,0.00019,E,0.126,-9.621,Major,0.204,,04/4,0.616,Pop
137608,empty_field,Holy Ground,2ktg2oZDyFAX3iY1QNkXl5,53,0.0121,0.616,,0.822,0.000757,A,0.0977,-6.668,Major,0.0758,157.005,04/4,0.636,Pop
193425,empty_field,Lights On,30HCB1FoE77IfGRyNv4eFq,64,0.677,0.518,219680,0.404,0.00042,A#,0.101,-9.471,Minor,0.137,,04/4,0.345,Pop
68032,empty_field,Please Me,2g4GQWQZV0xA51Jni27wxE,91,0.0642,0.747,,0.57,,C#,0.0832,-6.711,Major,0.081,133.992,04/4,0.65,Pop
200412,Robin Schulz,Speechless (feat. Erika Sirola),63mAlBTOXTBjPW1B9JaNtN,88,0.0161,0.574,214942,0.728,0.00000142,C#,0.0851,-4.777,Major,0.062,125.047,04/4,0.266,Pop
72132,Owl City,ocean eyes,1PXKkbPGaRDTiMxknHSPqe,86,0.816,0.511,200379,0.363,0.0317,E,0.084,-7.65,Minor,0.041,144.892,04/4,0.169,Pop
118584,empty_field,Little Dark Age,1Bh1X4gpL3asVkI7KRYVfP,66,0.0102,0.705,299960,0.712,0.000855,F#,0.1,-6.156,Major,0.0385,97.512,04/4,0.62,Pop
83418,empty_field,Make Me Better,3CbnA6S33amyRNmgmfi33H,60,0.291,0.605,253573,0.614,,B,0.209,-6.745,Major,0.0967,86.491,04/4,0.573,Pop
137091,empty_field,Hey Jealousy,3mo5byAOn6BB4mPB6R0Pzc,61,0.00117,0.464,,0.785,0.00000146,F#,0.328,-7.42,Minor,0.0436,153.005,04/4,0.528,Pop
187637,empty_field,Up Down (Do This All Day),68OOpJWulCiMwxzyIXdlb4,66,0.272,0.763,231893,0.53,,F,0.16,-5.554,Minor,0.0577,97.033,04/4,0.469,Pop
202575,empty_field,Lottery,2FoktDOCC2mNTGjGD9Y3uH,56,0.112,0.737,206526,0.538,,D,0.215,-5.821,Major,0.0482,95.03,04/4,0.466,Pop
122313,empty_field,I'll Be Loving You (Forever),3L28wLoqctzVarLOQ0EgpU,64,0.282,0.598,263933,0.282,,B,0.105,-17.227,Major,0.0256,134.706,04/4,0.305,Pop
143129,empty_field,Good Girls Go Bad (feat. Leighton Meester),5JKFRVmhzFPvso4eYeOHFd,64,0.0116,0.594,196413,0.874,,C,0.549,-3.716,Major,0.0815,119.964,04/4,0.628,Pop
199085,empty_field,Kelly Price (feat. Travis Scott),5fLfzMQ6T583mnUke8622M,68,0.53,0.745,363934,0.685,,E,0.176,-5.7,Minor,0.0313,121.977,04/4,0.437,Pop
33663,empty_field,Good as Gold,7weqnMgqrPpIyYXJATR5JY,59,0.301,0.473,205747,0.587,,D,0.104,-6.155,Major,0.0383,169.935,04/4,0.246,Pop
158778,empty_field,Meditate (feat. J.I.D.),1NXJr3DYSGgKuLKGeI1Yvp,68,0.0757,0.743,,0.679,,A#,0.347,-8.295,Minor,0.286,147.752,04/4,0.618,Pop
41141,empty_field,Put Your Head On My Shoulder,6M1sRwraMMNUVCLUvo4e1B,69,0.747,0.547,154733,0.335,,E,0.101,-9.2,Minor,0.0307,115.838,03/4,0.474,Pop
93979,3OH!3,WANT,5AOOPuDXilqpTCs00pmY6r,73,0.0261,0.64,208968,0.757,,G,0.127,-5.532,Major,0.0689,104.943,04/4,0.413,Pop
65239,empty_field,Heavenly Father,7CLa3KBQTOqDu05e9FGt4t,64,0.212,0.608,260632,0.676,,C#,0.347,-7.56,Major,0.248,80.939,04/4,0.57,Pop
76460,empty_field,Lord Knows,5sMGn0rMnoht3SYJ0NtM0e,60,0.0786,0.417,307640,0.887,,F,0.834,-5.551,Minor,0.367,167.579,04/4,0.303,Pop
55601,empty_field,CAROUSEL,6tB4XVKceo2307SSWXaO0y,74,0.229,0.428,180183,0.403,,F,0.22,-5.914,Minor,0.209,95.387,05/4,0.133,Pop
56990,empty_field,Memories Faded,1tdg3EeeT3xYw8MwIoDTdB,61,0.15,0.526,252213,0.543,,B,0.112,-8.374,Major,0.341,140.124,03/4,0.4,Pop
88881,empty_field,Runaway,5JFLXnWbJ0gsLFalPc5vpH,65,0.715,0.675,218947,0.413,0.0000664,F,0.104,-8.051,Major,0.0351,139.979,04/4,0.206,Pop
36238,empty_field,Momma I Hit A Lick (feat. Kendrick Lamar),4E4WIb8yqs5jHMVAaVIOfc,76,0.202,0.796,173760,0.467,0.0000332,B,0.206,-6.293,Major,0.34,179.974,03/4,0.4,Pop
185022,empty_field,girls,2j1zYaCXkvrMjz7JCvccJi,62,0.227,0.515,,0.449,0.0357,F,0.171,-14.468,Major,0.0337,149.966,04/4,0.792,Pop
58981,empty_field,How U Feel,4EsXwFmbKpaDbyU1UQy0Jv,64,0.0516,0.855,205682,0.79,0.0000175,D,0.379,-2.565,Major,0.151,140.016,04/4,0.435,Pop
165710,Madonna,Holiday,55uUigqNvWMesHoJlb4VqU,61,0.0251,0.813,231560,0.699,0.0135,G,0.0527,-8.656,Major,0.0458,,04/4,0.732,Pop
113764,empty_field,dayfly,2Kn9IS5qxaEY1NOZwwpa7T,62,0.566,0.726,,0.492,0.00000814,A#,0.257,-8.046,Minor,0.0794,85.939,04/4,0.526,Pop
210945,empty_field,Hurts Like Hell - Feenixpawl Remix,7DPl2FNuOhvPsNaqDehQ0c,43,0.0125,0.652,223256,0.85,0.00000689,G#,0.292,-4.895,Minor,0.057,128.952,04/4,0.63,Pop
185901,empty_field,Im Good (feat. Roze & Drumma Battalion),4u7y3FKJxfCpK3vFKg3Ne5,64,0.0881,0.638,,0.541,,D,0.205,-10.4,Major,0.258,78.964,04/4,0.301,Pop
129249,empty_field,Runaway,70ZEPf2Bs0DJ4Mlu17NWWP,72,0.218,0.571,547733,0.568,0.0021,C#,0.512,-3.827,Minor,0.0703,86.986,04/4,0.109,Pop
50713,empty_field,See You Again (feat. Charlie Puth),4l5lF04xjhTfYSopCXc4FU,81,0.369,0.689,,0.481,0.00000103,A#,0.0649,-7.503,Major,0.0815,,04/4,0.283,Pop
68206,empty_field,Handle It,42h9lxw9OKy1sw6vh6dKBP,60,0.717,0.649,,0.646,0.0000184,B,0.0931,-6.051,Major,0.0438,117.953,04/4,0.528,Pop
200508,The Chainsmokers,Something Just Like This,6W9xu9DTyndfrAicQEbJTA,83,0.0498,0.617,247160,0.635,0.0000144,B,0.164,-6.769,Minor,0.0317,103.019,04/4,0.446,Pop
67099,Fall Out Boy,Stay Frosty Royal Milk Tea,1SZPluGCxfq0d135kMBaDZ,64,0.000616,0.461,171053,0.869,0.00000819,C#,0.25,-4.672,Minor,0.0731,145.919,04/4,0.649,Pop
210965,A Day To Remember,Homesick,241NzJx2kYllzlJNQMnpgm,73,0.948,0.426,230480,0.224,,F#,0.112,-8.683,Major,0.0391,85.728,05/4,0.399,Pop
113838,empty_field,Hand in My Pocket - 2015 Remaster,0Cgig1rlaJEJ6bkHVV5v9o,66,0.135,0.657,222013,0.655,0.00303,C,0.102,-8.3,Major,0.0248,92.259,04/4,0.668,Pop
148504,empty_field,Praying,47cQCF21TczFSmGfpd7c07,76,0.491,0.576,230267,0.39,,A#,0.111,-7.202,Major,0.0297,73.433,04/4,0.319,Pop
160841,empty_field,There x2,1vBxzMZGCneeEemHVMw6Q3,65,0.179,0.613,230418,0.812,,C#,0.11,-2.852,Major,0.0545,144.943,04/4,0.391,Pop
139390,empty_field,7 Am Freestyle,2HKkDadrhuFe8bdviDX9xP,65,0.0185,0.951,192907,0.401,,C,0.149,-8.92,Minor,0.411,129.976,04/4,0.539,Pop
61952,empty_field,Leaving,4sGocVfQPZ0gFgUWRxWf39,60,0.0359,0.281,,0.639,0.000017,B,0.951,-3.452,Major,0.0381,,04/4,0.186,Pop
88892,empty_field,"The Mantra - From ""Creed II: The Album""",3VgEXDiAQDrC6sxJcN8plA,65,0.268,0.703,252384,0.706,,A,0.171,-3.797,Minor,0.109,154.985,04/4,0.43,Pop
199105,empty_field,Almost Famous,7dJoBRVsV8b1adqJ3oJwXe,62,0.0337,0.696,268920,0.522,0.00000635,A,0.113,-9.489,Minor,0.0872,,04/4,0.0934,Pop
90086,empty_field,Fuck That,0IShCbw4JJEpcmZiTwAena,60,0.0107,0.693,244733,0.649,0.0000188,F#,0.15,-5.158,Minor,0.387,183.917,04/4,0.325,Pop
63178,empty_field,The Fall,0tLOX3QEuQJtz4FMLxHh10,56,0.0684,0.604,141420,0.549,0.0000515,C#,0.356,-5.554,Minor,0.248,131.544,04/4,0.444,Pop
188933,empty_field,Cat & Dog,3kfgJql90tzgoxByioAMXR,72,0.0668,0.843,187573,0.794,0.000223,G#,0.104,-3.013,Major,0.147,160.001,04/4,0.319,Pop
128081,empty_field,Nightingale,6IY3cC281mz9q0bViUEldz,62,0.139,0.486,216400,0.605,,A,0.105,-5.574,Major,0.0365,141.319,04/4,0.33,Pop
115440,Halsey,Colors - Audien Remix,4EXsdqR9lvBh7x8pPVB7MS,61,0.0622,0.631,270222,0.886,0.0000551,C#,0.098,-2.016,Major,0.117,135.032,04/4,0.672,Pop
124755,empty_field,It's Not My Time,4rd0sL3cqM0w61MOyOhbQI,62,0.00133,0.532,,0.935,0.00000837,C,0.106,-4.798,Major,0.0619,128.025,04/4,0.309,Pop
137850,empty_field,Jeremy,0hH6ajiNKZ6ZanEiN8dTwx,73,0.0404,0.285,,0.846,,D,0.182,-6.472,Major,0.0438,108.808,04/4,0.287,Pop
46557,empty_field,La Mordidita,5lhSODx1xUcGIMqN9TiCQx,69,0.0344,0.725,211680,0.903,,C,0.183,-2.955,Major,0.0658,142.006,04/4,0.946,Pop
192405,empty_field,Ex's & Oh's,0JXXNGljqupsJaZsgSbMZV,73,0.0183,0.612,202173,0.921,,G,0.0576,-2.879,Major,0.0848,139.986,04/4,0.453,Pop
64526,empty_field,Do That,03It1uO69CjGWP3yyVe465,64,0.263,0.782,170435,0.508,0.0706,A,0.157,-7.153,Major,0.231,137.954,04/4,0.356,Pop
184964,empty_field,Down With the Clique,0iPaGFY7H7raSldfvkOhYt,71,0.214,0.664,222413,0.459,0.000193,B,0.467,-7.335,Major,0.0229,99.765,04/4,0.356,Pop
