artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster,t-SNE-y,t-SNE-x,DBSCAN Core
Gustav Mahler,"Symphony No. 2 in C Minor ""Resurrection"": 4. ""O Röschen rot! Der Mensch liegt in grösster Not!"" (Sehr feierlich aber schlicht) ""Urlicht""",2UOYzhusMTypF7oAQwksCj,112372,12,0.982,0.179,319427,0.0341,0.00417,C#,0.0802,-29.462,Major,0.0494,104.518,03-Apr,0.0344,Classical,CL1,-27.947,-64.5417,1
Erik Satie,Gnossiennes: No. 1,2LbGGVSPLOaK9nOUW1JbCW,171117,31,0.995,0.401,222733,0.0251,0.906,F,0.117,-27.9,Minor,0.0407,134.175,04-Apr,0.101,Classical,CL1,3.67475,-68.6034,1
Antonín Dvořák,"Rusalka, Op. 114, B. 203, Act II: Vidíš je, vidíš? Jsou tu zas! (Live)",5A2bAJGUwqjGaCQDvrtJKQ,25126,32.7529,0.976,0.327,430120,0.269,5.23e-06,E,0.657,-15.957,Minor,0.0656,93.949,04-Apr,0.108,Classical,CL1,-68.8992,-9.24075,1
Andrea Bocelli,Cancion Desafinada - Radio Edit,3XeqINnregzwBJNg7RyyH4,123711,38,0.782,0.494,307601,0.523,8.17e-06,C,0.781,-7.536,Minor,0.0485,78.161,04-Apr,0.467,Classical,CL1,0.100489,56.0074,1
DragonForce,The Sun Is Dead,0pIM7qcu5cOjqwFEFqbVn1,201295,24,3.41e-05,0.422,394627,0.969,0.000126,F,0.538,-3.984,Major,0.0606,94.965,04-Apr,0.359,Classical,CL1,-21.7406,6.21813,1
empty_field,"St. John Passion, BWV 245, Pt. 1: No. 2e, Jesus antwortete",4w55VI2Xdmy7gjLGFbgp2E,144874,32.7529,0.814,0.354,23975,0.0293,0.62427,B,0.0937,-28.198,Major,0.0452,112.943,04-Apr,0.49,Classical,CL6,-27.2223,62.6772,1
Wolfgang Amadeus Mozart,"Violin Concerto No. 4 in D Major, K. 218: II. Andante cantabile",6NFKf8vBApSvtzkapYmnVR,47216,32,0.97,0.245,461653,0.0481,0.136,A,0.108,-25.418,Major,0.0474,102.08,04-Apr,0.181,Classical,CL1,-53.6211,12.6519,1
empty_field,"Lieder ohne Worte, Op.62: No. 6 Andante Grazioso In A, MWV U 161 - ""Spring Song""",6rjtB7KSIiJ6v9vrACMlqF,207287,30,0.995,0.399,128000,0.0262,0.93,A,0.0995,-30.978,Major,0.0371,93.856,04-Apr,0.564,Classical,CL1,-50.948,17.8462,1
Johann Sebastian Bach,"Partita for Violin Solo No.2 in D minor, BWV 1004: 5. Ciaccona",4kswfYbJFf6FPzMElZmtve,82796,47,0.994,0.422,307601,0.0619,0.643,D,0.134,-17.313,Major,0.0497,136.039,04-Apr,0.414,Classical,CL1,15.169,9.44178,1
Claudio Arrau,"Iberia - Cahier 2, Triana",5n0NUEzYITfCMH3c6KwHV1,184394,31,0.994,0.443,273733,0.197,0.932,F#,0.061,-16.806,Minor,0.0316,101.082,03-Apr,0.211,Classical,CL3,-32.6055,-25.3549,1
André Previn,"Swan Lake, Op.20: 1. Introduction",1pLdjo3lOBbMaoR4ZpybFH,173783,32,0.966,0.109,171573,0.09,0.89,B,0.085,-17.53,Minor,0.0383,74.795,04-Apr,0.139,Classical,CL6,-34.7505,56.0886,1
Ludwig van Beethoven,"Cello Sonata No. 3 in A Major, Op. 69: II. Scherzo: Allegro molto",4LwU4Vp6od3Sb08CsP99GC,205336,43,0.984,0.421,307601,0.159,0.927,E,0.152,-22.324,Major,0.0429,100.1,04-Apr,0.34,Classical,CL1,-58.5071,-21.5383,1
Iced Earth,Dark Saga,06xOYGKXEwued9sIQKx995,155944,32,0.00163,0.524,307601,0.949,0.0173,G#,0.127,-9.377,Major,0.0562,126.807,04-Apr,0.457,Classical,CL5,76.6176,18.901,1
empty_field,"Serenade in D Major, Op. 8: IV. Allegretto alla Polacca",481rwKzqYNyzkLnxD4i62y,172368,38,0.92,0.428,307601,0.0737,0.0685,F,0.0717,-22.819,Major,0.0462,110.281,04-Apr,0.257,Classical,CL1,16.0828,-56.1483,1
Leprous,Leashes,1t9JWp5VDbm0GonHS78rQ9,186509,40,0.391,0.557,307601,0.638,0.186,D,0.193,-6.054,Minor,0.0279,114.971,04-Apr,0.22,Classical,CL1,-18.2612,10.7778,1
Howard Shore,The King of the Golden Hall,1kmkBb6u7bA37GxDaNPils,147129,48,0.794,0.144,229440,0.074,0.722,E,0.105,-21.754,Minor,0.0363,139.327,04-Apr,0.0346,Classical,CL1,-69.5904,2.61613,1
empty_field,Oboe Concerto in C: 3. Siciliana,3qGHAKgjQruzj6doKkyEb5,181339,36,0.951,0.211,179133,0.0687,0.786,A,0.124,-22.753,Minor,0.0441,104.518,03-Apr,0.0928,Classical,CL1,-52.8439,36.0675,1
empty_field,"Adagio For Strings, Op.11",39hkE5vwH6RzPlWAxlT7lr,147049,26,0.899,0.101,524707,0.0221,0.881,A#,0.165,-25.729,Minor,0.047,104.518,03-Apr,0.0315,Classical,CL1,30.7247,-19.2127,1
Sonata Arctica,Closer to an Animal,1LzmZWMpiPqeEIvaYCzO3Z,46119,44,3.37e-05,0.369,307601,0.937,0.301,C#,0.402,-3.909,Major,0.0574,199.938,04-Apr,0.229,Classical,CL1,-33.4204,8.48971,1
Franz Liszt,Un sospiro,3qLBz3j26AHO2jBYUQWLA6,188541,50,0.986,0.224,341000,0.0591,0.922,C#,0.128,-24.575,Major,0.0395,62.64,04-Apr,0.0342,Classical,CL1,-29.0327,-48.0588,1
Felix Mendelssohn,"Violin Concerto In D Minor, MVW O3: 3. Allegro",3arCQT1KEJ510VVh5BLEwM,95109,35,0.92,0.502,247521,0.193,0.363,D,0.297,-19.935,Minor,0.0481,104.518,04-Apr,0.415,Classical,CL1,-9.03381,-10.1183,1
Avantasia,Lavender (feat. Bob Catley),7ndgos6prfEMomu7k25r80,20213,45,0.181,0.46,270650,0.844,0.62427,F,0.11,-4.9,Major,0.0462,104.518,04-Apr,0.485,Classical,CL1,-21.6718,5.063,1
Werner Haas,"Piano Sonata No.14 in C Sharp Minor, Op.27 No.2, Adagio sostenuto: Moonlight Sonata: Adagio sostenuto (Mondscheinsonate)",36pLU2ywVeBKEF0rrKtmCB,21031,31,0.995,0.393,358173,0.0157,0.93,C#,0.0998,-28.475,Minor,0.0479,74.649,01-Apr,0.186,Classical,CL4,-14.0056,-45.3066,1
Wolfgang Amadeus Mozart,"Serenade in B Flat, K. 361 ""Gran partita"" : 3. Adagio",6BRtWlr1VmsiPjIFnvg9Qv,166910,24,0.992,0.114,339000,0.0266,0.872,D#,0.113,-27.023,Major,0.0412,68.42,04-Apr,0.039,Classical,CL1,62.0544,-36.9656,1
Marc-Antoine Charpentier,"Canticum in nativitatem Domini, 'Frigidae noctis umbra': Marche",6TC0snyor5XOJzP6dGxRkn,203284,29,0.853,0.28,69693,0.00865,0.62427,G,0.186,-30.995,Major,0.0473,104.518,04-Apr,0.517,Classical,CL1,40.0392,38.7901,1
Antonio Vivaldi,"Sonata No. 11 in E-Flat Major, RV 756: III. Sarabanda (Andante)",0H7cz1bR7w9PulJL7Na774,205773,37,0.904,0.253,102373,0.0148,0.62427,D,0.132,-28.592,Major,0.0481,66.963,03-Apr,0.156,Classical,CL1,-6.91151,1.91946,1
Wolfgang Amadeus Mozart,"The Magic Flute, K. 620, Act II: Act II: Pa-Pa-Pa-Pa-Pa-Pa-Papagena! (Papageno, Papagena)",5dV0BmSJTb41SA3RDe1Umg,171944,30,0.975,0.473,150120,0.194,0.106,G,0.131,-19.132,Major,0.0441,109.963,04-Apr,0.489,Classical,CL1,33.9662,35.0084,1
empty_field,"Unaccompanied Cello Suite No. 6 in D Major, BWV 1012: Allemande",0whVLvwNAqBaR2p1o6KV4I,67524,25,0.99,0.157,490507,0.0388,0.894,C#,0.102,-22.47,Major,0.0608,71.863,01-Apr,0.17,Classical,CL4,-13.2628,-44.8126,1
Haken,Nil by Mouth,03gsb1WnVQUuLqChBvzmoo,162221,45,0.000294,0.437,411573,0.949,0.835,F#,0.0852,-7.33,Minor,0.0504,139.949,04-Apr,0.328,Classical,CL3,-29.4145,-3.56114,1
empty_field,Dance VIII,163qYiv7eLxiExe5FwUZqm,35376,36,0.973,0.188,307601,0.296,0.403,F,0.0879,-12.854,Minor,0.0365,168.019,03-Apr,0.205,Classical,CL1,14.6217,-71.0838,1
Johann Sebastian Bach,"St. John Passion, BWV 245, Pt. 2: No. 16e, Auf dass erfüllet würde das Wort Jesu",4yqK6syF3uYK83RkvkjMhT,127370,17,0.925,0.358,103591,0.116,0.62427,G#,0.173,-25.236,Minor,0.0935,98.399,04-Apr,0.197,Classical,CL5,66.9447,12.0935,1
Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20, Act I No. 7: Act I The terrace in front of the palace of Prince Siegfried: No. 7. Sujet",6rDaYgIdP4qDRYpUlOnlLV,59834,33,0.901,0.133,307601,0.00241,0.0482,E,0.097,-38.796,Major,0.0388,88.135,05-Apr,0.0857,Classical,CL2,4.573,-22.7539,1
Tomaso Albinoni,"Concerto a cinque No. 2, Op. 9: I. Allegro e no presto",4dUOAFN1Yk2TuslROwZcdX,167715,45,0.822,0.334,234347,0.265,0.772,C#,0.0543,-14.075,Minor,0.0462,104.518,04-Apr,0.507,Classical,CL1,-39.5382,-59.2926,1
Frederick Delius,"Two Aquarelles: Gaily, but not too quick",55TzaicixkSM6XT23JvIZA,186633,26,0.978,0.151,154893,0.113,0.825,A,0.2,-20.751,Major,0.0433,88.166,04-Apr,0.0392,Classical,CL1,-52.2088,15.3225,1
Wolfgang Amadeus Mozart,Mozart : Sonata for Piano Duet in D major K448 : II Andante,6gPUI1OD1FqEbekgCyR5YD,23193,37,0.993,0.403,606773,0.0299,0.951,G,0.226,-30.155,Major,0.0379,103.103,04-Apr,0.178,Classical,CL1,31.851,42.1747,1
Sergei Rachmaninoff,"Symphony No. 2 in E Minor, Op. 27: IV. Allegro vivace",7w8u4Bm3ZEWp9Ww5jA4iIn,87154,25,0.938,0.164,876267,0.224,0.905,A,0.102,-17.004,Major,0.0316,104.518,04-Apr,0.0993,Classical,CL1,-55.8406,11.5575,1
Erik Satie,Gnossienne No. 2: Avec étonnement,0JJeoiCAa1hwcBsPxBN2w4,155596,38,0.995,0.358,121240,0.00482,0.92,D,0.0896,-30.086,Minor,0.0601,104.518,04-Apr,0.0384,Classical,CL1,-7.26958,-14.7591,1
Wolfgang Amadeus Mozart,"Adagio in E Major, K. 261",29jQi2gE949GnDMcA1NS2w,216587,30,0.969,0.194,517360,0.079,0.498,E,0.126,-21.389,Major,0.0425,100.309,04-Apr,0.082,Classical,CL1,-61.5557,-22.1941,1
Christoph Willibald Gluck,"Orfeo ed Euridice (Orphée et Eurydice), Wq. 30 : Dance Of the Blessed Spirits",62ZRHYSOIT9WeZnz18kTHS,76129,25,0.976,0.191,307601,0.171,0.935,F,0.086,-19.395,Major,0.0488,77.955,04-Apr,0.0969,Classical,CL1,19.5578,-48.6996,1
John Adams,China Gates,2pg2TiYo9Rb8KeB5JjP7jS,80878,31,0.985,0.28,324200,0.125,0.867,D#,0.181,-26.212,Minor,0.0349,152.609,04-Apr,0.158,Classical,CL1,59.015,-24.0822,1
Gustav Mahler,Symphony No. 4 in G Major: 2. In gemächlicher Bewegung. Ohne Hast,78GAT649ad19quwcuiuMQs,87669,12,0.97,0.315,522707,0.049,0.774,F,0.0651,-26.519,Major,0.0376,137.555,03-Apr,0.156,Classical,CL1,18.2043,-68.6943,1
empty_field,"Suite espanola No. 1, Op. 47 (arr. N. Kraft): Asturias (Leyenda)",4vwO6Uv5lAbVe7PGfyENRK,68010,33,0.959,0.266,384227,0.0861,0.89,E,0.102,-27.475,Minor,0.0579,121.664,03-Apr,0.243,Classical,CL1,-77.5799,-14.0531,1
Yo-Yo Ma,Here Comes the Sun,5MTKhfttMpjGObYVvq3ktx,20816,34,0.915,0.366,170387,0.164,0.000749,F,0.108,-14.356,Major,0.0386,114.848,05-Apr,0.463,Classical,CL2,14.3119,-29.2148,1
Johann Sebastian Bach,"St. John Passion, BWV 245, Pt. 2: No. 34, Mein Herz, indem die ganze Welt",4hLk7Bjz1XJWNDiqovvgBW,92864,14,0.927,0.3,307601,0.159,0.00498,B,0.126,-22.641,Major,0.0526,100.475,04-Apr,0.038,Classical,CL6,-28.2953,59.8471,1
Joby Talbot,"Out To Lunch (End Titles) - From ""Sing"" Original Motion Picture Soundtrack",4BpndTKEqpLgntffipC53q,20132,42,0.552,0.356,307601,0.404,0.328,G,0.0734,-9.321,Major,0.0406,104.518,04-Apr,0.125,Classical,CL1,28.6325,48.2621,1
Franz Joseph Haydn,"Concerto for Trumpet and Orchestra, in E-flat Major Hob.VIIe: 1: I. Allegro",34Tsmlc1lm6hcFXtQXVdCo,131940,35,0.987,0.397,307601,0.111,0.917,D#,0.107,-19.931,Major,0.0411,104.518,04-Apr,0.303,Classical,CL1,63.6391,-31.0847,1
London Symphony Orchestra,"Finale (From ""East of Eden"")",4Zyf0pjpdBBIfp4oax9PG5,40814,35,0.897,0.136,210067,0.159,0.931,A,0.0892,-17.338,Major,0.0371,104.518,04-Apr,0.0612,Classical,CL1,-55.6012,15.6784,1
Wolfgang Amadeus Mozart,"Concerto No. 2 in E-Flat Major, K.417: I. Allegro",4oOIqg7LHDROo5w9OXV2Du,177050,21,0.99,0.323,380472,0.0546,0.915,D#,0.0725,-22.47,Major,0.04,124.164,04-Apr,0.225,Classical,CL1,64.9681,-32.3841,1
Jean-Yves Thibaudet,"Arrival To Netherfield - From ""Pride & Prejudice"" Soundtrack",1j8jxvST9DWfLC7hw2OdT1,69992,47,0.976,0.216,98973,0.207,0.904,C,0.0912,-19.887,Major,0.0386,176.958,03-Apr,0.292,Classical,CL1,18.0996,66.9431,1
Jyotsna Srikanth,Haunting Thoughts - Sallapam,3XnlTPupDeJj6XuiWfk2PL,213417,32,0.679,0.528,307601,0.697,0.841,G,0.044,-8.064,Major,0.596,126.034,04-Apr,0.775,Classical,,16.8525,29.2759,0
Wolfgang Amadeus Mozart,"Symphony No.36 In C, K.425 - ""Linz"": 2. Andante",4zgwB6oMvWx6b04ymZTo2F,48586,42,0.954,0.216,421000,0.0513,0.559,C,0.199,-23.378,Major,0.0404,88.603,03-Apr,0.062,Classical,CL1,11.5501,65.0072,1
Sergei Prokofiev,"Adagio: The Prince and Cinderella, Op. 97bis / Op. 97a - Arranged for Cello and Piano by Sergei Prokofiev",04cMOT8Cf6SHy1IFCgpj6A,21196,32.7529,0.945,0.0957,299200,0.106,0.904,C,0.162,-19.011,Major,0.0363,104.518,04-Apr,0.038,Classical,CL1,-6.08169,35.3207,1
Howard Shore,Amon Hen,7o6U0FmuqH2G5CCsLAbh2t,77094,49,0.85,0.0982,307601,0.127,0.913,A,0.106,-17.731,Minor,0.0367,81.303,04-Apr,0.0381,Classical,CL1,-40.0833,33.6502,1
Alexander Scriabin,"Étude in D-sharp minor, Op. 8, No. 12",6R6ux6KaKrhAg2EIB2krdU,87015,46,0.967,0.251,127080,0.304,0.896,C#,0.105,-16.228,Minor,0.0352,166.953,04-Apr,0.439,Classical,CL1,-39.2797,-59.3035,1
Martha Argerich,Sonata for Violin and Piano in G Minor - II Intermede (fantasque et léger),2ULL3VZf4WwBKO4vjwT7Bg,67091,34,0.976,0.465,307601,0.0811,0.591,A#,0.325,-24.289,Minor,0.0551,102.904,04-Apr,0.15,Classical,CL1,29.7543,-10.6428,1
empty_field,Romance-Larghetto,0jF2AdhsalO1L7KkhK4LE5,111832,37,0.989,0.272,645893,0.0723,0.934,E,0.0619,-22.728,Major,0.035,104.518,04-Apr,0.0589,Classical,CL1,-58.2323,-27.3732,1
The Aristocrats,Sweaty Knockers,7mDMgMlf400JCq7zqDBjib,107018,34,4.39e-05,0.344,489560,0.809,0.742,A,0.388,-5.723,Major,0.0762,168.397,04-Apr,0.342,Classical,CL1,-26.4296,21.8684,1
empty_field,"Bagatelle In A Minor, WoO 59 -""Für Elise"": Poco moto",3CSkAjNahk8aPvDDUrc5Ys,136424,25,0.995,0.338,194707,0.0366,0.9,A,0.0858,-30.848,Minor,0.0519,132.104,04-Apr,0.348,Classical,CL1,-38.0454,28.4275,1
Béla Bartók,"String Quartet No. 5, Sz.102: String Quartet No. 5, Sz.102: I. Allegro",0Pr7l3Zvr9F4upwYZFpkS7,116850,26,0.967,0.393,458960,0.222,0.854,G#,0.0609,-14.254,Minor,0.0412,128.87,04-Apr,0.156,Classical,CL5,67.9574,12.233,1
empty_field,"Requiem, K. 626: IV. Domine Jesu",0o9ivTBX7mjTnaUYF4Gk6t,143390,16,0.985,0.124,220200,0.363,0.657,G,0.276,-15.79,Minor,0.0369,85.461,04-Apr,0.14,Classical,CL1,30.076,15.6075,1
Arcangelo Corelli,3. Adagio - Allegro - Adagio,5X2ippHAj4GHuWfqQriqvF,124706,32,0.933,0.201,197750,0.0856,0.794,D,0.106,-21.483,Major,0.0443,117.229,04-Apr,0.138,Classical,CL1,11.7186,2.46914,1
empty_field,Etude No. 3: Etude 3,6ESJ3geFCgreZCZeSnaLOS,77611,36,0.47,0.422,303388,0.289,0.839,C,0.0782,-13.669,Minor,0.0469,113.961,03-Apr,0.0392,Classical,CL1,5.55994,69.5558,1
empty_field,Kreisler: Rondino on a Theme by Beethoven,4dim8F8t01qimHOmr6S3Gd,120740,34,0.981,0.337,161293,0.0634,0.000365,D#,0.107,-23.861,Major,0.0635,84.336,04-Apr,0.32,Classical,CL1,56.7251,-30.4505,1
Andrea Bocelli,What Child Is This,6FJmVOcQPaRYGiJQRIpWAL,164860,34,0.869,0.286,271514,0.369,1.77e-06,C#,0.113,-7.864,Major,0.0335,127.725,03-Apr,0.127,Classical,CL1,-26.5716,-66.167,1
Alexander Borodin,String Quartet No. 2 in D Major: III. Nocturne (Arr. A. Harris for Violin & Orchestra),3pk19nKnFSl9E4X7gqq10A,190859,37,0.946,0.252,346867,0.165,0.0638,A,0.0696,-17.471,Major,0.0442,99.514,03-Apr,0.114,Classical,CL1,-63.2879,28.0453,1
Gustavo Santaolalla,The Way It Was,44uQ9n6xSO7vMA7z8Cciwo,63267,40,0.992,0.29,91493,0.0023,0.934,D#,0.104,-31.883,Minor,0.0514,135.898,04-Apr,0.146,Classical,CL1,58.9318,-23.8194,1
Pyotr Ilyich Tchaikovsky,"Hamlet Fantasy Overture, Op. 67, TH 53",0hSAZiAfscva2luVhSbfaP,113953,29,0.95,0.137,1.14764e+06,0.122,0.878,C,0.0973,-18.957,Major,0.0371,74.106,04-Apr,0.0441,Classical,CL1,-8.80779,40.5388,1
Ludwig van Beethoven,"Diabelli Variations, Op. 120: Var. 25, Allegro",0YmMqMAAQJsdL17rBWcWsE,172003,19,0.991,0.398,48720,0.0951,0.867,C,0.107,-25.748,Major,0.0339,104.518,04-Apr,0.554,Classical,CL1,-0.544355,43.2202,1
Fritz Kreisler,Liebeslied,5W9QCBJ6Em0XWX333YrNhc,166107,39,0.983,0.335,235333,0.023,0.000143,A,0.0986,-26.922,Major,0.0469,136.386,04-Apr,0.205,Classical,CL1,-50.4774,13.1415,1
Primal Fear,The End Is Near,53S2SngSE9P9rCtDiCD8el,74614,41,4.43e-06,0.466,266973,0.968,0.00309,C,0.103,-5.03,Major,0.101,155.1,04-Apr,0.474,Classical,CL1,-14.3116,27.0685,1
Erik Satie,Trois Gymnopédies: I. Lent et douloureux (Arr. by Wolfgang Sieber),5gWN50cMZdfdf8SbinlNHp,182542,32.7529,0.905,0.0608,161667,0.00281,0.945,D,0.0955,-42.499,Major,0.0454,67.883,04-Apr,0.0383,Classical,CL1,12.6805,-1.65609,1
Buckethead,Solar Sailcraft,5OLQo8LBsfh0LszlsyWlzL,63511,34,3e-05,0.544,307601,0.82,0.722,G#,0.137,-5.23,Major,0.0304,104.518,04-Apr,0.434,Classical,CL5,75.8039,19.0124,1
Alessandro Scarlatti,Fugue in F Minor,6n7GUf2h8D2Ad2wUy5s7nE,214234,29,0.996,0.543,368919,0.0609,0.93,F,0.0693,-27.743,Minor,0.0519,104.518,04-Apr,0.61,Classical,CL1,5.61849,-66.0774,1
Johann Pachelbel,"Canon in D Major, P.37",4qE2iDO78w5uHs03R8V7FQ,102914,60,0.988,0.401,288853,0.125,0.939,D,0.113,-17.954,Major,0.0436,104.518,04-Apr,0.216,Classical,CL1,16.2323,8.10329,1
Ludwig van Beethoven,"Violin Sonata No. 1, Op. 12 No. 1: I. Allegro con brio",08vxZJx2Nf2BVxvK4d9LeH,28771,12,0.984,0.35,365520,0.111,0.667,D,0.112,-19.5,Major,0.0426,148.453,04-Apr,0.324,Classical,CL1,10.8683,5.77306,1
Gabriel Fauré,"3 Mélodies, Op. 7 - Arr. Hazell: 1. Après un rêve",672nmhkxls1P3HDYk62qep,137107,49,0.824,0.132,207987,0.0767,0.961,F,0.108,-25.957,Minor,0.0392,98.145,03-Apr,0.0395,Classical,CL1,12.5579,-72.0396,1
Gustav Holst,St. Paul's Suite : 4. Finale (The Dargasson): Allegro,62KBRAwPqeZmrcmRHG7SKn,118525,31,0.861,0.212,215547,0.2,0.358,C,0.0405,-18.448,Major,0.0412,146.954,04-Apr,0.351,Classical,CL1,2.69911,37.6272,1
Daniel Barenboim,"Bach, JS : Well-Tempered Clavier Book 1 : Fugue No.12 in F minor BWV857",1K3Kx3DPlPdMxNT7B7Ojw7,162425,26,0.996,0.365,259747,0.02,0.908,F,0.0837,-31.123,Minor,0.0443,104.518,04-Apr,0.102,Classical,CL1,3.01793,-68.7373,1
Federico Mompou,Musica callada XXVIII / Impresiones intimas I,1EoLgRviLqMlAX8QbBx107,158307,29,0.992,0.28,359320,0.0135,0.916,E,0.0859,-23.72,Minor,0.0448,93.371,04-Apr,0.0958,Classical,CL1,-71.4653,0.776981,1
Ludwig van Beethoven,"Sonata No. 14 in C-Sharp Minor, Op. 27, No. 2 ""Moonlight"": I. Adagio sostenuto",5oKVfOxe81Z9ZZDsiPd4tZ,186030,47,0.993,0.112,303973,0.00376,0.953,C#,0.0936,-41.816,Minor,0.0499,63.364,04-Apr,0.104,Classical,CL1,-42.0873,-63.0882,1
Frédéric Chopin,"Preludes, Op. 28: No. 10 in C-Sharp Minor (Allegro molto)",7su6yndJm2Yp5s8Lvpp02y,140885,32.7529,0.99,0.367,307601,0.0316,0.939,F#,0.11,-31.053,Minor,0.0395,132.872,04-Apr,0.57,Classical,CL3,-25.9492,-25.6184,1
empty_field,"12 Studies, Op. 29: No. 17 in C Major",5ReFz9ANloahxGX3QqHoUS,150272,33,0.993,0.506,212893,0.0556,0.933,G,0.153,-26.687,Major,0.051,134.823,04-Apr,0.377,Classical,CL1,36.5469,37.1261,1
Johann Sebastian Bach,"Goldberg Variations, BWV 988: Variation 24 Canone all' Ottava a 1 Clav. - Remastered",2s8ofs8CeRdQyHKk0ORnWD,183171,39,0.987,0.289,307601,0.127,0.91,D,0.112,-26.96,Major,0.039,132.288,04-Apr,0.931,Classical,CL1,10.093,13.9817,1
Maria João Pires,"Sonata No. 16 in B Flat Major, II. Adagio",72ic9IhRix05fIkRzGGMXD,190742,36,0.994,0.44,377373,0.0472,0.917,D#,0.103,-30.034,Major,0.0515,95.689,04-Apr,0.285,Classical,CL1,66.4472,-32.344,1
Wolfgang Amadeus Mozart,"Piano Concerto No. 27 in B-Flat Major, K. 595: I. Allegro",2YK01AIIWuywG24gsbuizE,105475,22,0.977,0.339,755347,0.144,0.861,A#,0.113,-16.503,Major,0.0362,137.303,04-Apr,0.206,Classical,CL1,46.6858,-7.91664,1
empty_field,"Keyboard Sonata No. 60 in C Major, Hob.XVI:50: II. Adagio",5bk3tZuNVfH6kdfMSuuvbE,173018,26,0.994,0.31,353653,0.014,0.905,F,0.0766,-33.799,Major,0.048,64.457,04-Apr,0.183,Classical,CL1,18.2582,-44.9836,1
Howard Shore,Edoras,1dorEBzfiC88iTFEq0IwOH,201969,32,0.736,0.152,307601,0.0224,0.738,D,0.118,-28.423,Minor,0.0408,106.334,03-Apr,0.0321,Classical,CL1,-12.6932,-3.55121,1
Claude Debussy,Deux arabesques: Deux arabesques: II. Allegretto scherzando,4EoxVnECWiNhMP0iUYmZ2v,43186,29,0.993,0.416,224467,0.109,0.933,G,0.0885,-23.923,Major,0.0383,138.992,04-Apr,0.308,Classical,CL1,37.2121,41.6178,1
Chicago Symphony Orchestra,"Rosen Aus Dem Süden, Op. 388",57lPerHiLsjMX8NSnGZNPW,152748,31,0.922,0.251,520995,0.15,0.766,F,0.0525,-16.932,Major,0.0343,175.166,03-Apr,0.359,Classical,CL1,19.037,-69.3123,1
Richard Strauss,"Also sprach Zarathustra, Op. 30, TrV 176: VIII. Das Tanzlied (Live)",5numCGF4TzTlcjwn4DFhzq,149249,3,0.841,0.154,457667,0.181,0.0631,C,0.62,-17.135,Major,0.0376,78.787,03-Apr,0.0942,Classical,CL1,9.70026,60.7147,1
Twilight Force,Rise of a Hero,2ISdJkNRw3GHMEFc2CKePA,59638,36,0.000463,0.335,307601,0.804,0.00175,A,0.306,-7.852,Minor,0.0667,154.059,04-Apr,0.369,Classical,CL1,-27.9438,21.4482,1
Blues Saraceno,Tough Justice,1sHBQ6yG77gyn5rBt4cZV4,42481,34,8.22e-05,0.447,243936,0.618,0.836,F,0.146,-8.02,Major,0.0299,147.819,04-Apr,0.338,Classical,CL1,-21.5981,4.87202,1
Robert Schumann,Kinderszenen opus 15: Kinderszenen opus 15: VII. Träumerei,6t8JpJtI0PgVRSuMDGWZlH,29772,43,0.996,0.35,307601,0.00985,0.963,F,0.104,-36.043,Major,0.0539,70.67,04-Apr,0.248,Classical,CL1,16.1583,-49.1613,1
Maurice Ravel,Valses nobles et sentimentales: VIII. Epilogue - Lent,0ZGB3N2QYlSeVThe0lwpzQ,138000,35,0.992,0.323,247867,0.00258,0.8,C,0.0828,-37.052,Major,0.0376,67.322,04-Apr,0.0353,Classical,CL1,-1.12743,31.9207,1
George Frideric Handel,"Rinaldo, HWV 7a, Act III (Ed. G. Sechi): D'Almirena gli accenti [Live]",1lih9AUGlOI2qbAkptdBsr,121703,3,0.986,0.463,89216,0.123,0.62427,F#,0.115,-17.494,Major,0.245,172.361,01-Apr,0.119,Classical,,-15.3501,-33.5271,0
Antonín Dvořák,"Rusalka, Op. 114, B. 203, Act I: Mesícku na nebi hlubokém (Live)",0Hj1abiX2TY3Kc9HDdEDZH,107325,32.7529,0.978,0.244,323827,0.0348,0.00132,F#,0.62,-25.701,Major,0.0501,137.922,04-Apr,0.04,Classical,CL3,-36.5783,-17.0792,1
empty_field,Etude No. 3,4J7CKHCF3mdL4diUsmW8lq,78225,26,0.985,0.334,294227,0.35,0.886,F,0.119,-16.68,Major,0.0376,175.081,03-Apr,0.189,Classical,CL1,18.701,-69.4173,1
Manuel de Falla,Noches en los jardines de España: I. En el Generalife. Allegretto tranquillo e misterioso,6YlvmZdxuRShfiTEGOCqbc,65091,49,0.984,0.229,616227,0.0569,0.847,F#,0.0982,-20.726,Major,0.0416,129.258,04-Apr,0.0358,Classical,CL3,-32.3497,-16.6244,1
Antonio Vivaldi,"The Four Seasons, Op. 8 L'inverno ""Winter"": I. Allegro non molto",5YLHLxoZsodDWjqSgjhBf3,28189,33,0.802,0.447,307601,0.221,0.486,F,0.332,-21.62,Minor,0.0605,152.825,04-Apr,0.384,Classical,CL1,5.21165,-64.0328,1
Franz Schubert,"Moment Musical, Op. 94, D. 780: No. 3 in F Minor - Live",6FtCEQZesoKRmjf5LBKyko,43985,39,0.992,0.51,151520,0.0885,0.88,F,0.683,-27.083,Minor,0.0676,81.7,04-Apr,0.396,Classical,CL1,9.33484,-59.8931,1
