artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster,t-SNE-y,t-SNE-x,DBSCAN Core
Giacomo Puccini,Turandot: Nessun Dorma - Live,2yaeeWTa5hhXZbijjt3EDo,134891,39,0.735,0.167,211520,0.429,0.0901,D,0.699,-9.308,Major,0.045,88.541,04-Apr,0.0883,Opera,O1,6.72521,2.66661,1
Umberto Giordano,Un dì all'azzuro spazio... from Act I of Andrea Chenier - Voice,4tyJ6cRDQOQMeZLwMqFjax,200365,5,0.983,0.27,266227,0.198,0.000555,A#,0.16,-18.138,Major,0.0407,145.479,03-Apr,0.152,Opera,O1,-39.1011,17.2854,1
empty_field,"Norma - Critical Edition by Maurizio Biondi and Riccardo Minasi / Act 1 Scene 1: ""Sediziose voci, voci di guerra""",0zD0Efj9cXLbXxrMpHVg70,164680,4,0.984,0.397,176613,0.286,4.59e-05,C#,0.106,-15.948,Major,0.447,230.512,03-Apr,0.0656,Opera,,-3.88477,18.8092,0
Accademia Bizantina,Concerto No. 11 In D Minor RV 565: I. Allegro,2v2tACRdYHWFMuUIvSI4fL,139321,6,0.914,0.393,45240,0.2,0.911,C#,0.0986,-23.62,Minor,0.0423,135.85,03-Apr,0.647,Opera,O1,-59.6839,-22.7599,1
Gaetano Donizetti,Don Pasquale: Act I: Son nov'ore,05vgup4g7KCoxmVP1LAyjR,200824,9,0.921,0.289,110000,0.0268,0.00198,C,0.586,-27.047,Major,0.0424,137.385,03-Apr,0.194,Opera,O1,-10.7361,62.2539,1
Giacomo Puccini,"La Bohème / Act 1: ""Abasso, abbasso l'autor!""",5W5ewerZrbsIEus1t3K6gT,187988,24,0.977,0.422,259640,0.309,0.077,G,0.933,-15.6,Major,0.0924,120.185,04-Apr,0.425,Opera,O1,9.40313,52.4312,1
José Carreras,Granada,6XEPmHllDGDaO4w84Xjtgi,89044,10,0.855,0.209,258040,0.59,2e-05,D,0.739,-12.991,Major,0.331,77.663,04-Apr,0.44,Opera,O1,-1.95305,21.5971,0
Giuseppe Verdi,"Il Trovatore / Act 1: ""Tacea la notte!""",5en63QU81VfRQIsoqBcfde,149704,11,0.944,0.243,126800,0.163,0.000195,F,0.373,-21.593,Major,0.0689,95.473,03-Apr,0.0525,Opera,O1,8.52391,-45.4197,1
Jessye Norman,"5 Wesendonk Lieder: ""Stehe still!""",7tVibpFBMdBkbMoGj8Icmp,119640,6,0.995,0.242,259640,0.145,0.225,C,0.094,-17.032,Major,0.0561,65.223,04-Apr,0.0398,Opera,O1,-30.7438,53.8236,1
Richard Wagner,Lohengrin: Prelude,3dTFof43vcpQKx6Z3iTsOj,27815,9,0.909,0.0854,496500,0.027,0.924,A,0.0812,-29.486,Major,0.0423,167.096,04-Apr,0.028,Opera,O1,50.8362,29.8944,1
Richard Wagner,"Tannhauser, Act II: Einzug der Gaste auf der Warburg",4bHvpGzHxWWDeE3ymG8swf,94443,16,0.918,0.275,259640,0.103,0.845,B,0.0678,-19.624,Major,0.0373,129.928,04-Apr,0.161,Opera,O3,32.9519,-53.1787,1
Jacques Offenbach,"Barcarolle from ""The Tales of Hoffmann""",5V6ZAeNXnfH4aoqNd9RPQZ,95620,10,0.987,0.11,158080,0.0844,0.907,D,0.0657,-23.606,Major,0.0382,83.644,03-Apr,0.04,Opera,O1,3.33654,-11.4916,1
empty_field,Petite messe solennelle: Kyrie: Petite messe solennelle: Kyrie: II. Christe,7h06RuNmDUY4P2xKPhVVZh,151144,17,0.993,0.124,259640,0.0194,0.661,F,0.161,-32.62,Minor,0.0451,149.166,05-Apr,0.0361,Opera,O1,2.36649,-28.7069,1
empty_field,"Macbeth, Act II: Studia il passo, o mio figlio (Live)",4OSDItus4110bQdykTdpy7,41055,1,0.962,0.205,290533,0.132,0.0162,E,0.676,-20.979,Minor,0.0483,80.574,04-Apr,0.174,Opera,O1,22.6665,-25.2757,1
empty_field,Tenderly,6Uh6VBPzqT8g4ADAYVpxeM,41282,2,0.956,0.431,305373,0.0563,0.831,F#,0.108,-19.931,Major,0.0492,101.882,03-Apr,0.0395,Opera,O2,67.4018,-2.37843,1
Giuseppe Verdi,"La Traviata / Act 1: ""Follie! Delirio vano è questo!... Sempre libera""",4Xc169q96Jad1j67n3IP1S,104121,33,0.959,0.331,263333,0.125,0.000333,D#,0.0736,-18.379,Major,0.0614,77.575,04-Apr,0.226,Opera,O1,-30.6964,-42.8348,1
Elina Garanca,"I Capuleti e i Montecchi / Act 1: Vieni, ah! vieni, e in me riposa - Live",5o7Xn32XTw3PitarJm8Jb1,139493,12,0.943,0.291,239787,0.177,1.12e-06,A#,0.121,-19.026,Major,0.0815,80.64,04-Apr,0.125,Opera,O1,-21.9192,16.0545,1
empty_field,"I Lombardi alla prima crociata, Act I: T'assale un tremito! (Live)",2raNLL2FWxWNA4veLZIuAj,77831,17,0.983,0.377,236800,0.177,0.243824,A#,0.559,-19.727,Major,0.0541,34.151,04-Apr,0.198,Opera,O1,-23.7393,21.0969,1
Arrigo Boito,"Otello : ""Mia madre aveva"" - ""Piangea cantando"" - ""Ave Maria""",7EUPsoE2iSNlnuQDh0Tn7w,175073,11,0.983,0.143,849813,0.0175,0.0021,C#,0.116,-25.308,Major,0.0538,101.874,04-Apr,0.037,Opera,O1,-41.3394,-20.4823,1
Giacomo Puccini,"Puccini: Tosca, Act 1: ""Dammi i colori ... Recondita armonia"" (Cavaradossi, Sacristan)",5h27GYpKZWWhFov8fOunF6,33736,10,0.976,0.166,179360,0.226,0.0449,F,0.237,-17.108,Major,0.0425,169.505,03-Apr,0.109,Opera,O1,6.5561,-40.8286,1
Georges Bizet,"Carmen, Act III, No.24 Finale: Prends garde à toi Carmen (Don José/Le Dancaïro/Bohémiens et Bohémiennes/Le Remendado/Carmen/Micaëla/Frasquita/Mercédès)",4bBXBazYqsi1HUsrlPxUnf,91417,13,0.97,0.321,259640,0.362,4.54e-05,C#,0.466,-14.125,Major,0.126,86.792,04-Apr,0.0563,Opera,O1,-51.8187,-19.5845,1
Dmitri Hvorostovsky,Ne Probuzhday Vospominaniy,2lqc2v750cfFJx6kvkUikn,76929,10,0.976,0.277,259640,0.162,0.0166,D#,0.0985,-18.782,Minor,0.0469,130.16,03-Apr,0.0758,Opera,O1,-32.2568,-55.0324,1
Giuseppe Verdi,"Nabucco : ""Va, pensiero, sull'ali dorate""",0vswnzoKvhNkT1ehc0Tt19,25685,24,0.954,0.159,258427,0.0115,0.264,C#,0.0945,-22.961,Major,0.0385,101.874,03-Apr,0.0813,Opera,O1,-66.8797,-25.7512,1
Giacomo Puccini,Tosca: E lucevan le stelle - Live,6D7MIGj5CDWENU62jPOBUQ,169897,28,0.982,0.238,188733,0.311,0.00394,B,0.689,-7.547,Minor,0.0373,87.389,04-Apr,0.0559,Opera,O3,36.7176,-64.3228,1
Giuseppe Verdi,"Falstaff, Act III Pt. 1: Sarai la Fata (Live)",3cNtjgYi1Z6zR35fOiNtuZ,76547,2,0.913,0.374,253267,0.122,6.72e-06,F,0.266,-26.152,Major,0.155,141.807,04-Apr,0.243,Opera,O1,-1.80438,-65.7716,1
Giuseppe Verdi,Il mistero,3bA0hrJrzMDww3ChuXBDCs,67459,5,0.966,0.307,214187,0.159,0.0364,G#,0.0909,-18.596,Major,0.0377,105.394,03-Apr,0.228,Opera,O1,-69.9066,26.2358,1
empty_field,"""Salvator della patria, io ti saluto""",0MtfJAwV2jXhIlapnljbx4,148219,17,0.983,0.179,128079,0.114,0.0149,F,0.475,-22.154,Major,0.0426,70.655,04-Apr,0.1,Opera,O1,0.662494,-59.4807,1
Richard Wagner,"Tristan und Isolde, WWV 90 / Act 3: Prelude - Live",2m6jds9zw9x5bgNXZrN4yg,213278,24,0.849,0.0712,483133,0.00664,0.437,F,0.103,-37.312,Minor,0.0498,78.621,05-Apr,0.0312,Opera,O1,2.20602,-28.9703,1
empty_field,"Puccini: Gianni Schicchi: Ecco il notaro... Messer Buoso, buon giorno!",2yLa0QULdQr0qAIvVwN6B5,31660,6,0.991,0.456,322333,0.102,0.000219,F,0.144,-19.85,Major,0.0808,134.083,04-Apr,0.205,Opera,O1,0.44525,-66.0716,1
empty_field,Mamma,71Q4Y903iRIPDZMZMfcFJr,125061,11,0.973,0.282,259640,0.534,0.0563,G,0.405,-10.481,Major,0.0446,122.221,04-Apr,0.385,Opera,O1,12.6826,50.4652,1
Giuseppe Verdi,"Rigoletto, Act III: V'ho ingannato... Colpevole fui",2QULjbmWnVqZG6HaeKU1rq,145496,10,0.979,0.329,304400,0.118,5e-05,G#,0.0638,-19.437,Major,0.0515,101.874,04-Apr,0.0454,Opera,O1,-63.8054,6.17329,1
Giuseppe Verdi,Il trovatore: Act I: Tace la notte!,6Tob4FzO2Po4SCIWOnMznf,181654,9,0.986,0.336,341440,0.163,2.71e-05,G#,0.0826,-14.825,Major,0.0439,135.332,03-Apr,0.0544,Opera,O1,-71.4744,25.4946,1
Tomaso Albinoni,Albinoni : Oboe Concerto in C major Op.9 No.5 : II Adagio,6D53lwtCp4kY6B7aZGkOxB,186228,17,0.965,0.216,259640,0.157,0.9,A,0.0606,-20.369,Minor,0.0389,83.012,03-Apr,0.0534,Opera,O1,43.5396,13.4398,1
Giuseppe Verdi,"Verdi: Nabucco, Act 3 Scene 4: No. 11a, Coro, ""Va, pensiero, sull'ali dorate"" (Chorus)",6z1jEf1h5etyzQh8UunpWq,30484,13,0.992,0.11,298973,0.0872,0.614,C#,0.113,-19.442,Major,0.0462,76.905,04-Apr,0.0846,Opera,O1,-43.9822,-22.8616,1
Ferdinand Hérold,"La Fille mal gardée, Act I, 16. 'Fanny Elssler' Pas de deux:: (e) Coda",6OKKfwf75kQ4veyLktYV7F,35748,14,0.906,0.394,96760,0.261,0.767,F,0.0386,-15.237,Major,0.0502,151.465,04-Apr,0.398,Opera,O1,-7.98732,-65.7733,1
Giuseppe Verdi,"Rigoletto / Act 3: ""E l'ami?"" / ""Sempre"" (Rigoletto, Gilda, Duca, Sparafucile)",5O6mz4qn6q7MSKubAzRnDW,191055,8,0.944,0.386,124200,0.0278,4.79e-06,A,0.636,-25.853,Minor,0.0437,92.993,01-Apr,0.0667,Opera,O4,-12.3521,-7.31544,1
Richard Wagner,"Siegfried, WWV 86C, Act I: Zwangvolle Plage! Müh' ohne Zweck!",4at3d5QWnlibMVN75ECDrp,144851,7,0.655,0.387,259640,0.194,4.9e-05,A#,0.629,-21.035,Minor,0.0675,101.874,03-Apr,0.0776,Opera,O1,-36.578,28.8102,0
Engelbert Humperdinck,"Eine Hex', Steinalt",2EPXftKsmCuGP4MpMTMIWG,197867,3,0.914,0.403,156667,0.279,0.000876,E,0.175,-15.04,Major,0.0466,101.874,03-Apr,0.441,Opera,O1,39.1995,-19.5338,1
Charles Gounod,"Faust, Ballet Music: 7. Danse de Phryné (Allegro vivo)",7djURPDp051cljWov6NyPy,158656,6,0.732,0.304,151240,0.581,0.651,E,0.147,-13.109,Minor,0.135,158.371,04-Apr,0.392,Opera,O1,23.6955,-17.9455,1
Giuseppe Verdi,"Rigoletto / Act 1: ""Veglia, o donna, questa fior""",4G8Eu3EDQZYhHPfJMFCv8V,175843,4,0.987,0.361,335933,0.105,0.000457,D#,0.109,-20.111,Major,0.0476,79.803,03-Apr,0.172,Opera,O1,-37.2636,-59.3161,1
Giuseppe Verdi,"Verdi: I vespri Siciliani, Act 5: ""Mercè, dilette amiche"" (Elena)",25RVvAKS3fz35UTVliinQ7,94168,8,0.978,0.477,241960,0.0894,3.77e-05,A,0.0487,-13.684,Major,0.0561,101.71,04-Apr,0.314,Opera,O1,57.1598,31.3805,1
Alessandro Scarlatti,Le violette,0leJYiYyZE6jjXCEVYUQAm,95265,14,0.94,0.521,259640,0.0552,1.84e-06,A#,0.0525,-25.604,Major,0.0602,107.851,04-Apr,0.502,Opera,O1,-18.4193,19.9358,1
Francesco Cavalli,"Cavalli: Gli amori d'Apollo e di Dafne, Act 3: ""Ohimé, che miro?"" (Apollo)",7ps7z3HNmjHWNS9kzNjle2,137344,11,0.99,0.499,52960,0.0441,5.64e-06,G#,0.152,-20.811,Major,0.0582,110.247,04-Apr,0.284,Opera,O1,-67.0795,8.51446,1
Giuseppe Verdi,"La traviata, Act I: Dell'invito trascorsa è già l'ora",0CAxP64SQ69bePAQrELtOv,153035,20,0.904,0.299,281707,0.131,0.000632,A,0.338,-22.356,Major,0.0624,168.215,04-Apr,0.181,Opera,O1,58.2717,30.6676,1
Gioachino Rossini,"La Cenerentola / Act 1: ""Un tantin di carità""",3eGmJrVhKVOkIRK7kG8xik,138345,16,0.973,0.555,105240,0.177,5.14e-05,A#,0.142,-19.174,Major,0.0689,92.877,04-Apr,0.456,Opera,O1,-18.4111,19.4399,1
Giuseppe Di Stefano,Me So' Mbricato E' Sole,4pSGtkGxTWqnq3yWdTRjAh,149783,29,0.986,0.237,170480,0.273,0.536,A,0.0553,-10.034,Major,0.0341,82.684,04-Apr,0.214,Opera,O1,61.2139,30.772,1
Giuseppe Verdi,"Messa da Requiem: 2. ""Dies irae""",4tRmLrygJc0ZzH5I7U6VMv,45398,8,0.924,0.262,145333,0.23,0.0959,F,0.1,-18.452,Minor,0.0314,76.215,04-Apr,0.128,Opera,O1,-9.22506,-32.7769,1
Giuseppe Verdi,"La Traviata: E strano! - Ah, fors'è lui",5b9s91uBp0VoKNxARt3fea,41122,17,0.983,0.246,274319,0.0562,3.25e-06,F,0.208,-22.264,Minor,0.0488,88.44,03-Apr,0.043,Opera,O1,-2.6366,-38.531,1
Jacques Offenbach,Gaîté parisienne: Allegro vivo - Can-Can - Quadrille,5YRHSTgkol7QnKqssvwCpM,150988,6,0.792,0.322,218867,0.366,0.87,D,0.145,-15.995,Major,0.0532,76.9,04-Apr,0.511,Opera,O1,4.43876,11.8132,1
Georges Bizet,"Carmen, WD 31 / Act 2: Entr'acte",1dN4Z7wZTQXLEl33RkMO3a,175433,11,0.938,0.175,179440,0.0316,0.97,D#,0.0934,-29.407,Major,0.0412,118.901,04-Apr,0.0805,Opera,O1,-39.6071,-45.0074,1
empty_field,"Wagner: Turandot, SC 91: Act II: Scene 2: Gravi, enormi ed imponenti",0qvFGiSFYIxCapzXaPTsmv,66154,10,0.982,0.297,259640,0.324,0.912,G#,0.111,-13.67,Major,0.0366,101.874,03-Apr,0.268,Opera,O1,-68.9372,29.2534,1
Francesco Cavalli,"Cavalli: La Calisto, Act 1: ""Ninfa bella"" (Il Satirino, Linfea)",7F5OK4OIyH23queUBVQZ1R,74087,13,0.985,0.45,255840,0.127,0.243824,E,0.222,-16.268,Minor,0.0554,101.874,04-Apr,0.358,Opera,O1,23.1087,-22.3022,1
empty_field,"Der Weihnachtsabend, LoWV 26: Overture",7izpLQWPzESJw4kEdaHnsU,164037,36,0.964,0.341,263853,0.0432,0.906,D#,0.107,-25.554,Major,0.0398,107.496,04-Apr,0.157,Opera,O1,-37.4786,-42.604,1
Charles Gounod,"Roméo et Juliette / Act 1: ""L'heure s'envole""",4twFcxWUgcdvd6Irs4tamJ,204300,5,0.982,0.398,178813,0.177,0.034,A#,0.176,-20.717,Major,0.0463,103.82,01-Apr,0.461,Opera,O4,-25.6634,-0.658469,1
Gaetano Donizetti,Clarinet Concerto in B-Flat Major: Andante sostenuto,32I9MdnqhFLCnAwA2wUnTz,52702,23,0.982,0.0888,250000,0.0112,0.777,A#,0.123,-25.666,Minor,0.0481,68.878,04-Apr,0.0616,Opera,O1,-30.5668,29.7119,1
Richard Wagner,"Lohengrin, WWV 75: Mein lieber Schwan!",6sfMwsHQCnB72OXP7ZR3zk,111223,17,0.971,0.198,259640,0.151,0.018,D,0.0639,-18.128,Major,0.0441,78.777,03-Apr,0.0382,Opera,O1,5.5836,-7.09181,1
Giuseppe Verdi,"Requiem: II. Dies irae ""Rex tremendae""",6cPyTS0Kk2sc4xQwC93kOg,185921,12,0.961,0.123,259640,0.195,0.00213,A#,0.178,-17.142,Minor,0.0467,77.322,04-Apr,0.0642,Opera,O1,-30.0065,28.3534,1
Giacomo Puccini,"Madama Butterfly, Act I: Act I: Vogliatemi bene (Butterfly)",1ueeLdAauagzEJ9coJQMYt,163628,7,0.989,0.179,427520,0.21,0.0438,F,0.373,-15.801,Major,0.0381,84.926,04-Apr,0.0446,Opera,O1,4.74486,-64.2988,1
Franz Lehár,Die lustige Witwe: Lippen schweigen (Arr. B. Kouzmanová-Vladar for Violin & Piano),2QcBFG1JKqmUIQuDE5IK49,73222,8,0.95,0.183,146027,0.0975,0.0621,G,0.132,-21.877,Major,0.0619,176.1,04-Apr,0.086,Opera,O1,14.1335,59.3201,1
Gaetano Donizetti,Don Pasquale: Act I: Bella siccome un angelo,1uGoNcJCeOz4Y3DHodcjSk,102215,11,0.988,0.285,177240,0.0842,4.58e-05,C#,0.635,-23.067,Major,0.0531,70.311,03-Apr,0.203,Opera,O1,-69.833,-19.8535,1
Giacomo Puccini,"La Bohème / Act 2: ""Viva Parpignol...Una cuffietta a pizzi""",0aKjN6mBKSMmP3TpfezOxM,196971,5,0.978,0.47,259640,0.191,0.000885,A,0.422,-16.799,Major,0.0679,114.206,04-Apr,0.268,Opera,O1,59.6882,31.6254,1
Giacomo Puccini,"Madama Butterfly, Act I: Vieni, amor mio! (Pinkerton, Butterfly, Goro)",0J9e43QjshiuFc6whszKZS,200149,21,0.948,0.331,166560,0.0646,0.00394,D,0.193,-19.851,Minor,0.0377,116.627,04-Apr,0.12,Opera,O1,25.7813,-1.09617,1
Richard Wagner,"Lohengrin / Act 3, WWV 75: Prelude To Act 3",3IJ73EN3RKY5g8EO138jxd,170626,8,0.924,0.231,191000,0.287,0.935,G,0.195,-15.359,Major,0.0362,83.936,04-Apr,0.172,Opera,O1,17.2943,60.6353,1
Adolphe Adam,Giselle / Act 2: No. 12 Les Wilis,0YUzRKCP0EpIsENab0ysjF,65426,19,0.965,0.262,436066,0.0427,0.793,D#,0.0982,-23.257,Major,0.0409,83.406,03-Apr,0.154,Opera,O1,-41.4611,-57.8219,1
Franz Lehár,Merry Widow Waltz,4SVaX5E7yQ6xHyj4rmqQ2W,199839,13,0.796,0.164,259640,0.382,0.859,F,0.19,-10.602,Major,0.0326,101.874,05-Apr,0.163,Opera,O1,5.63703,-29.7171,1
Joyce DiDonato,Anzoleta Dopo La Regata,5KMwT9Gp7LCo6z3eM8lTOP,42412,4,0.983,0.422,242707,0.113,6.15e-05,F,0.676,-24.905,Major,0.17,101.874,04-Apr,0.234,Opera,O1,1.88685,-68.4109,1
Richard Wagner,Evening Star (from Tannhauser),3BcCqaxGznRqmB1BIerea2,42157,3,0.919,0.103,262973,0.0565,0.963,G,0.335,-29.151,Major,0.0394,80.349,05-Apr,0.0363,Opera,O1,6.39531,30.9206,1
empty_field,La Didone: Sinfonia - Caduta è Troia,2ugGNNwNaJdiusX3aLOMUy,75435,11,0.909,0.341,243240,0.209,0.000144,G,0.185,-15.426,Major,0.0415,122.32,04-Apr,0.472,Opera,O1,15.0323,53.1815,1
Alfredo Kraus,Canción del Vagabundo-Alma de Díos,3Lz7F78L8bmAftMGkwoGCh,185937,16,0.974,0.268,256387,0.0755,0.243824,D,0.326,-16.418,Major,0.038,92.733,03-Apr,0.301,Opera,O1,3.60491,-4.68414,1
Lucia Popp,Vier letzte Lieder (Four Last Songs) AV150 (Op. posth): III. Beim Schlafengehen (Hesse),6YZQx90VEuzf0lRY9TYh7j,208076,13,0.974,0.157,386000,0.132,0.113,C#,0.134,-18.389,Major,0.0439,98.025,05-Apr,0.0345,Opera,O1,-12.2192,-20.9876,1
empty_field,"Artaserse, Act I, Scene 14: Aria ""Se al labbro mio non credi"" (Arbace) arr. Christophe Rousset",4UPItKcjJ2UKYeZfEy737R,39129,26,0.975,0.213,300307,0.00864,0.22,E,0.145,-32.279,Minor,0.0479,132.668,05-Apr,0.197,Opera,O1,36.1202,-31.8132,1
Georges Bizet,Carmen Suite No. 1: Les Toréadors. Allegro giocoso (Introduction to Act I),2hchLydatl9t8Wrpzj2IBp,114868,19,0.771,0.314,153067,0.535,0.0523,A,0.369,-10.421,Major,0.0305,113.325,04-Apr,0.707,Opera,O1,59.1856,37.4721,1
Giuseppe Verdi,Aida: Se quel guerrier io fossi!..Celeste Aida,4yjJ0fj3V3Xmqq871Tf36q,105966,17,0.97,0.281,259640,0.105,0.0012,A#,0.0924,-19.945,Major,0.0405,69.257,04-Apr,0.08,Opera,O1,-23.27,16.3986,1
empty_field,Utro Tumannoe,5CXhE5Q9ePbPlWEeMpL3kA,184042,10,0.972,0.282,259640,0.109,0.00606,F,0.279,-24.55,Minor,0.0525,115.388,03-Apr,0.106,Opera,O1,-3.7123,-38.7663,1
empty_field,"Fedora, Act II: ""Amor ti vieta"" (Comte Loris Ipanov)",4uG6lVARbqPYyUIYxnNq9M,52262,7,0.979,0.145,259640,0.158,6.87e-05,C,0.779,-16.458,Major,0.0408,88.828,03-Apr,0.146,Opera,O1,-12.585,63.654,1
Alfredo Kraus,"El Huesped del Sevillano: ""Fiel Espada Triunfadora""",6iWA3gAF4mB2lpLdC3eJzK,153207,6,0.935,0.565,161453,0.195,0.243824,E,0.0856,-8.844,Major,0.0499,117.42,04-Apr,0.312,Opera,O1,52.744,-31.6899,1
empty_field,La scala di seta (The Silken Ladder): Overture,2zzNEHKpGqnaNMQPRiJD9H,86114,18,0.878,0.412,259640,0.132,0.901,C,0.0594,-20.018,Major,0.0458,101.874,04-Apr,0.372,Opera,O1,-36.994,61.1218,1
Georges Bizet,"Bizet: Les Pêcheurs de perles, Act 1: ""Au fond du temple saint"" (Nadir, Zurga)",1w3HfST8yZ1wDPOh3qtrcR,179051,22,0.983,0.194,326253,0.178,0.00766,D#,0.113,-18.063,Major,0.0392,88.178,05-Apr,0.234,Opera,O1,-21.6355,-51.9576,1
Vincenzo Bellini,Ma rendi pur contento,4SMx7LkOPBlTC5UfJl3zSe,176923,14,0.963,0.279,143760,0.0903,0.00137,G#,0.0869,-21.973,Major,0.0377,79.082,03-Apr,0.116,Opera,O1,-67.6617,24.2402,1
Richard Wagner,"Die Walkürie, WWV 86b, Act III: Ride of the Valkyries",0yIUV22RiuBmcdPQHIFNsX,164716,36,0.919,0.211,311320,0.42,0.929,B,0.124,-12.021,Major,0.0341,95.003,03-Apr,0.108,Opera,O3,41.191,-53.7642,1
empty_field,"Les Huguenots: III. Act IV, Bénédiction des poignards - Gloire au grand Dieu vengeur! - Live",2MKLbFPQ3QDXpQ0KnS06Kl,214848,4,0.953,0.23,259640,0.257,0.0706,G#,0.126,-21.101,Major,0.06,88.829,03-Apr,0.118,Opera,O1,-69.341,23.9016,1
Giuseppe Verdi,Il Trovatore: D'amor sull'ali rosee,4YiW0El7Ypvvqbh9gLidpW,68898,14,0.982,0.235,249904,0.0789,0.00188,G#,0.106,-20.915,Major,0.0479,101.874,04-Apr,0.0377,Opera,O1,-61.1469,6.52179,1
Giacomo Puccini,"Turandot, Act III: Act III Scene 1: Tu, che di gel sei cinta (Liu)",066H3CmDCFuQU1fwsecCDc,197814,6,0.952,0.22,167333,0.181,0.0162,D#,0.239,-14.886,Minor,0.0423,84.792,04-Apr,0.0443,Opera,O1,-31.1716,-51.9327,1
Georges Bizet,"Act I: L'amour est un oiseau rebelle (""Habanera"")",2bmql2fbIMyrRswIXTYzDi,34541,19,0.99,0.373,254480,0.16,1.85e-05,D,0.0664,-15.725,Major,0.0626,132.197,04-Apr,0.105,Opera,O1,13.1831,12.3309,1
empty_field,Carmen: Act I: Que se passe-t-il donc la-bas?,3D3NGKCfd1OyWbMi7z7LLU,196858,13,0.986,0.421,259640,0.354,0.504,F#,0.281,-15.539,Minor,0.0316,69.008,04-Apr,0.445,Opera,O2,76.9746,-8.06022,1
Giacomo Puccini,"Madama Butterfly (1987 - Remaster), Act II: Un bel di vedremo",0Ex5dDCH0qz5ySfm3seYJr,187510,35,0.99,0.165,259640,0.0741,0.0875,C#,0.0818,-18.951,Major,0.0446,75.814,05-Apr,0.066,Opera,O1,-12.3786,-21.7932,1
Gaetano Donizetti,Requiem: Ingemisco,6P8YkdLMTBA7z5nhKXgyi3,168462,9,0.968,0.197,360840,0.157,0.043,A,0.356,-18.067,Minor,0.0483,178.448,05-Apr,0.138,Opera,O1,41.115,26.7653,1
Giuseppe Verdi,"Macbeth, Act III: Ballabile",3wWsBaZJ9tlJss9iZ2HPAA,73533,23,0.897,0.187,596000,0.122,0.794,F,0.384,-18.366,Major,0.0452,101.874,04-Apr,0.0984,Opera,O1,1.88742,-55.2299,1
Accademia Bizantina,Concerto No. 11 In D Minor RV 565: IV. Allegro,4bWvJWw5L5FU4KNTIbNgtW,67602,18,0.768,0.356,135733,0.232,0.681,C#,0.0794,-20.092,Minor,0.0383,147.928,04-Apr,0.455,Opera,O1,-55.228,-23.6227,1
Léo Delibes,Coppélia / Tableau 1: No. 7a Sortie,4f1IMlBKDr1Qpg3h9uzcQ4,55643,13,0.974,0.432,72693,0.213,0.942,D,0.0847,-20.247,Major,0.0499,101.874,04-Apr,0.345,Opera,O1,9.09352,14.3866,1
Friedrich von Flotow,Martha: M'appari,47FoX2LBpQ8TD4iNnfcmUO,195727,23,0.979,0.341,171187,0.152,2.48e-06,F,0.151,-17.242,Major,0.0467,86.598,01-Apr,0.271,Opera,O4,-23.947,-13.4274,1
Jules Massenet,"Thaïs / Acte Deux: Ah! je suis seule, seule enfin!",38rSSEjYzSngmL0tVD0Ier,110646,11,0.978,0.317,149640,0.0251,0.0344,G,0.145,-30.576,Minor,0.0433,106.092,05-Apr,0.0338,Opera,O1,5.59571,33.3484,1
Jean-Philippe Rameau,Pièces de Clavecin avec une méthode sur la mécanique des Doigts ('Suite' in E): v. Le Rappel des Oiseaux (The Assembly of the Birds),5zWCfVmj9JHlVLNnBpIKt0,28604,21,0.995,0.298,174587,0.128,0.901,E,0.0983,-27.387,Minor,0.0469,101.874,04-Apr,0.551,Opera,O1,25.8476,-18.6596,1
Adolphe Adam,"Giselle, Act II: Albrecht's Variation",6QpqGSRmUnH81iYd1bfYL9,37016,7,0.98,0.323,54693,0.153,0.374,D#,0.109,-17.499,Major,0.0377,183.866,03-Apr,0.599,Opera,O1,-41.2771,-62.6026,1
Gioachino Rossini,William Tell Overture,77bKRYccmPGESmnESvneWb,57628,8,0.741,0.149,259640,0.083,0.279,B,0.0818,-20.293,Minor,0.0432,86.943,04-Apr,0.138,Opera,O3,35.9791,-68.6236,1
Giacomo Puccini,"Tosca, Act 2: ""Vissi d'arte, vissi d'amore""",32iTmXAtXh7MbouMyhfNg7,215562,17,0.986,0.147,259640,0.0756,0.00025,D#,0.101,-23.294,Major,0.0452,101.874,04-Apr,0.0373,Opera,O1,-34.834,-39.2967,1
Giuseppe Giordani,"Giordani / Arr Terry: ""Caro mio ben""",7F9M0oTmmABkPKzPlUqXDk,51137,21,0.991,0.204,259640,0.0495,0.0444,D#,0.0892,-19.938,Major,0.0547,69.97,03-Apr,0.0525,Opera,O1,-38.1043,-63.3155,1
Léo Delibes,Coppelia: Act III - La discorde et la guerre,6YIkU44i9mfapJ4Zfs1ggz,105077,8,0.814,0.262,218400,0.135,0.853,E,0.44,-23.059,Major,0.0371,93.02,04-Apr,0.135,Opera,O1,45.7303,-25.6039,1
Kiri Te Kanawa,"The Shadow of Your Smile - From ""The Sandpiper""",6aQDfnZZAxTEOnpuuljFYp,155496,9,0.975,0.312,312000,0.0348,0.182,D,0.102,-27.779,Minor,0.0396,110.09,03-Apr,0.121,Opera,O1,20.2548,-5.78989,1
