artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster
Howard Shore,The Mouth Of Sauron - feat. Sir James Galway,6WzulMrNaHx8louPQ6TXKf,198938,36,0.649,0.146,274914,0.153,0.911,C,0.112,-19.627,Major,0.0404,140.324,01-Apr,0.0384,Classical,Class1
Johann Sebastian Bach,"Toccata and Fugue in D minor, BWV 538 ""Dorian"": 1. Prelude (Toccata)",2LTUPxwaCi6S7eCpY1GFpC,112727,41,0.901,0.191,369482,0.133,0.908,D,0.416,-19.353,Minor,0.0315,82.309,04-Apr,0.192,Classical,Class1
Ludwig van Beethoven,"Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": II. Marcia funebre. Adagio assai (Live)",1R2cccY1X0AKX6TugUKeZ5,123695,8,0.913,0.156,945640,0.0506,0.404,G#,0.11,-19.685,Major,0.0369,89.418,03-Apr,0.0374,Classical,Class6
Daniel Barenboim,"Bach, JS : Well-Tempered Clavier Book 1 : Fugue No.17 in A flat major BWV862",7t6YEWjdyCZncr65GnVg1q,39063,27,0.995,0.438,153493,0.0465,0.936,G#,0.104,-29.014,Major,0.045,119.176,04-Apr,0.226,Classical,Class7
empty_field,"Spiegel im Spiegel, for Cello & Piano",4JM3OrtuSLctWKrzF1GjwK,30568,40,0.984,0.226,573200,0.00425,0.867,F,0.0529,-39.22,Major,0.0404,83.829,03-Apr,0.0393,Classical,Class1
Frederick Delius,"Delius: North Country Sketches (4 Orchestral Pieces), RT VI/20: IV. The March of Spring - Woodlands, Meadows and Silent Moors (With a light, lively and throbbing movement - never dragging)",44HokGU8V1GTc0vdOIXrmL,86809,28,0.973,0.198,784624,0.0767,0.853,D,0.0759,-20.013,Minor,0.0419,122.9,04-Apr,0.0358,Classical,Class6
Georg Philipp Telemann,"Overture-Suite in B-Flat Major, TWV 55:B5 ""Völker Ouverture"": VII. Les boiteux alternativement",5OuOBdPWbiZEiCXUVGhx2W,82431,34,0.816,0.361,86227,0.0581,0.483,A#,0.209,-18.512,Major,0.0468,124.482,04-Apr,0.767,Classical,Class7
Johannes Brahms,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento",1rW2nkUbmKD2MC22YrU8cX,189259,36,0.965,0.11,674747,0.0438,0.383,G,0.262,-20.501,Major,0.0442,83.1423,03-Apr,0.0368,Classical,Class6
Wolfgang Amadeus Mozart,"Clarinet Quintet in A Major, K. 581: III. Menuetto",2AVDEZJKknfUOIEipw63D6,68792,31.0279,0.989,0.352,328400,0.0395,0.458,A,0.0701,-18.91,Major,0.0475,125.531,03-Apr,0.384,Classical,Class7
Frédéric Chopin,Minute Waltz (Pizzicato Pussycat),5qq9JN3QiBbojdpzOVv6dY,136916,24,0.983,0.247,109893,0.0767,0.941,F,0.193,-26.674,Minor,0.0388,151.7,04-Apr,0.352,Classical,Class7
Jacques Offenbach,"Les contes d'Hoffmann, Act III: Je vois qu'on est en fête (Live)",6nwAubYnLGl7F7cDuOoVLp,123627,26.9448,0.959,0.362,163373,0.108,1.31e-05,A,0.27,-25.825,Major,0.0872,81.135,04-Apr,0.134,Classical,Class3
Carl Orff,Carmina Burana / Fortuna Imperatrix Mundi: 1. O Fortuna,5vZtDYws4ntlqtlrCyGuRd,200386,43,0.901,0.453,156800,0.169,0.565,A#,0.178,-16.144,Major,0.0339,69.538,03-Apr,0.271,Classical,Class7
empty_field,"Consolation, S. 172: No. 3, Lento placido in D-Flat Major",3s97DXWXBen4C5qEhKrido,28790,42.9387,0.993,0.334,294960,0.0985,0.935,C#,0.107,-14.566,Major,0.0352,173.401,03-Apr,0.0772,Classical,Class6
Agustín Barrios Mangoré,Canción de Cuna,6ByRaaLxtbMFyIzQob2nDT,163390,59,0.992,0.389,235573,0.0238,0.935,D,0.119,-29.695,Major,0.0424,71.3372,03-Apr,0.0946,Classical,Class1
Claude Debussy,"Suite Bergamasque, L. 75: Passepied",5Lvv2pM95X55L85EmCmEKD,54153,35,0.994,0.337,222000,0.0247,0.909,F#,0.0898,-32.744,Minor,0.0335,89.813,04-Apr,0.192,Classical,Class1
Carl Philipp Emanuel Bach,"Trio Sonata in B-Flat Major, Wq. 158, H. 584: III. Allegro",31vVcYpecILSQ02PIGdqYi,29567,27,0.778,0.39,238293,0.335,2.38e-05,A,0.0993,-15.995,Major,0.0499,149.708,04-Apr,0.45,Classical,Class7
Ottorino Respighi,"Pines Of Rome, P. 141: 4. The Pines Of The Appian Way",0sTe65yZkeWA3COxE0lHq4,145465,27,0.726,0.0886,297658,0.261,0.917,B,0.0996,-13.768,Major,0.0495,165.911,05-Apr,0.0411,Classical,Class6
Johannes Brahms,"Violin Concerto in D Major, Op. 77: I. Allegro non troppo (Live)",4inEzxecxxKGbeAgBQx9JA,85475,33.0917,0.832,0.213,1.3504e+06,0.0798,0.0269,D,0.0613,-23.056,Major,0.038,87.1424,03-Apr,0.059,Classical,Class6
Joe Hisaishi,Spirited Away - The Dragon Boy / The Bottomless Pit,2uxbJcVv5LGsUwEvpo1jQ0,64062,41,0.758,0.394,245640,0.248,0.87,C,0.128,-19.553,Minor,0.0343,120.855,04-Apr,0.209,Classical,Class7
Robert Schumann,"Davidsbündertänze Op.6, Book II: Wie aus der Ferne",3yGZzSxHvvQKwMsAtFfNF5,210666,31,0.993,0.29,243960,0.00509,0.947,B,0.0796,-28.657,Major,0.0397,66.517,04-Apr,0.108,Classical,Class1
Georges Bizet,Carmen Suite No. 2: Habanera,2zIkPM6r0yEjWt18qG3jP3,44083,36,0.981,0.457,132533,0.0158,0.304,D,0.0684,-24.725,Major,0.0388,120.855,04-Apr,0.404,Classical,Class7
empty_field,"Sonata for Violin Solo No. 1 in G Minor, BWV 1001: 3. Siciliana",5ThoPhPJPn36Wiap2LHon5,32679,29,0.992,0.178,211240,0.0817,0.000215,A#,0.345,-19.69,Major,0.0485,84.749,04-Apr,0.314,Classical,Class3
Gustav Holst,"Holst: The Planets, Op. 32: I. Mars, the Bringer of War (Allegro)",0ybF6SJTJw1RCpsF0QagFw,178056,31,0.772,0.236,373907,0.268,0.95,F,0.204,-17.209,Minor,0.0341,103.282,04-Apr,0.0698,Classical,Class6
empty_field,"Mozart: Eine kleine Nachtmusik, K. 525: II. Romanze (Andante)",3R1okxz8z4nGb4vlzT7UKT,141796,52,0.963,0.245,344640,0.0473,0.0789,C,0.0798,-23.563,Major,0.0494,69.457,04-Apr,0.128,Classical,Class3
Kamelot,Ghost Opera,4g98WkOkru0eH3PN9qAKhw,29253,39,0.0114,0.432,246267,0.972,9.58e-06,C#,0.0929,-2.845,Minor,0.103,97.7354,03-Apr,0.305,Classical,Class4
Mauro Giuliani,"Variations on a Theme by Handel, Op. 107",0xer3oYz7xQO8t0Qx6sSMK,139649,35,0.987,0.245,566293,0.0365,0.917,A,0.0874,-29.171,Major,0.051,79.899,04-Apr,0.27,Classical,Class6
empty_field,"Préludes, Livre 1, L. 117: 9. La sérénade interrompue. Modérément animé",5fBzkUKERnBWtjGAQUpsP6,209954,30,0.988,0.303,130973,0.0832,0.828,A#,0.124,-25.906,Minor,0.0373,106.205,05-Apr,0.0969,Classical,Class1
empty_field,"Nocturnes, Op. 62: No. 2 in E Major",4IfjnNG3AA8ZIlYBSWiHyt,155969,38,0.995,0.376,276794,0.109,0.884,E,0.0778,-20.698,Major,0.0437,75.455,04-Apr,0.0799,Classical,Class1
John Adams,Adams: Short Ride in a Fast Machine,5mBLsGeDozivo9EmIBid2H,175104,39,0.971,0.443,247269,0.378,0.887,E,0.126,-14.332,Minor,0.0401,144.75,04-Apr,0.0716,Classical,Class7
Antonín Dvořák,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": III. Scherzo. Molto vivace",062XFMvrtKIzICALVxEsqZ,85833,29,0.92,0.329,470748,0.0899,0.831,C,0.101,-21.447,Major,0.0415,120.987,04-Apr,0.194,Classical,Class6
William Boyce,Symphony No. 6 In F Major: Larghetto,2pUnZcjdZNhRPh3Zlr2vFP,175449,29,0.862,0.191,156000,0.0356,0.901,F,0.07,-30.405,Major,0.0372,78.241,04-Apr,0.316,Classical,Class1
Georg Philipp Telemann,"Recorder Concerto in C Major, TWV 51:C1: IV. Tempo di Minuet",4k0bXm9Q4RaTuYi09i4lKK,93936,33,0.942,0.395,238293,0.241,0.25,B,0.113,-16.367,Major,0.0379,141.108,03-Apr,0.467,Classical,Class7
Nico Muhly,Allen & Lucien,6OGCc8ke9K9hcTBA0JJkOR,78647,28,0.973,0.274,117867,0.0156,0.911,A#,0.102,-27.112,Major,0.0373,71.789,03-Apr,0.14,Classical,Class1
Antonín Dvořák,No.5 in B Flat Minor (Poco adagio),4Z03QyhMr9NIbMwKnajzwT,39222,39,0.946,0.23,166520,0.35,0.953,C#,0.115,-9.99,Major,0.0375,107.551,04-Apr,0.265,Classical,Class7
Wolfgang Amadeus Mozart,"Symphony No. 41 in C, K. 551 - ""Jupiter"" : 2. Andante cantabile",1avVegeK6107Gf8oURgzig,119476,26,0.928,0.0906,548223,0.0466,0.129,C,0.114,-27.111,Major,0.0413,74.779,04-Apr,0.0389,Classical,Class3
empty_field,Dreaming of Fiji,3dF9hgYR3iOfbN00cmdQGy,104686,42,0.975,0.162,114827,0.0395,0.979,G,0.105,-29.746,Minor,0.0427,109.043,04-Apr,0.0378,Classical,Class1
Carl Orff,"Orff: Carmina Burana: Introduction, Fortuna Imperatrix Mundi, No. 1 ""O Fortuna"" (Chorus)",2gYizv7aCGXQN7bceKwelM,126405,37,0.921,0.289,156360,0.197,0.00077,A,0.314,-18.424,Minor,0.0341,140.466,03-Apr,0.584,Classical,Class7
Maurice Ravel,Ravel : Jeux d'eaux,0faIc4yvn3RdYEgfJTW2ma,33026,38,0.986,0.33,336573,0.202,0.912,F#,0.173,-21.425,Minor,0.0374,115.703,03-Apr,0.0366,Classical,Class1
Wolfgang Amadeus Mozart,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro",3zpDN50e0zHiS1EzY4eDh5,208342,21,0.989,0.317,240800,0.144,0.872,C,0.136,-20.133,Major,0.035,144.781,04-Apr,0.473,Classical,Class7
empty_field,"Waltz in A-Flat Major, Op. 42",6nveVbZm9wXBoYey4Jpb3I,40356,32.9896,0.992,0.363,238733,0.0883,0.9,G#,0.119,-21.348,Major,0.0404,71.272,03-Apr,0.195,Classical,Class1
Frédéric Chopin,"24 Preludes, Op. 28: No. 13 in F-Sharp Major",2ITbZdkgs0Nv5iG1Xpcish,100275,54,0.995,0.225,206931,0.00221,0.885,F#,0.0793,-38.962,Major,0.0446,91.246,04-Apr,0.222,Classical,Class1
Ludwig van Beethoven,"Diabelli Variations, Op. 120: Var. 20, Andante",3a0g4C9Sak570WXZ7j19kI,56872,19,0.995,0.415,140600,0.00152,0.965,C,0.116,-46.507,Major,0.418,87.4122,04-Apr,0.0998,Classical,Class5
Johann Sebastian Bach,"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 4. Double (Presto)",38oCsItJ7oPw6gmVtEL4D1,71883,30,0.973,0.456,210680,0.456,0.353,B,0.186,-16.055,Minor,0.0535,98.6844,03-Apr,0.974,Classical,Class7
empty_field,"Kindertotenlieder: 3. ""Wenn dein Mütterlein""",6vG1pcmNGdG6Vu62I9nLGL,34270,3,0.981,0.129,369482,0.0458,0.596,C,0.0831,-22.2,Minor,0.0469,72.773,04-Apr,0.0758,Classical,Class6
empty_field,"12 Etudes, Op. 10: Etude No. 4 in C-Sharp Minor, Op. 10, No. 4",0ck8RC0JPINYw0YiiYWdHQ,196728,41,0.987,0.463,230640,0.25,0.922,F#,0.213,-20.663,Minor,0.0277,91.129,04-Apr,0.313,Classical,Class7
empty_field,Book I: Prelude and Fugue No. 2 in C Minor BWV 847: I. Prelude,1kvnkSJoITEo7TdxbpUODF,155503,32,0.988,0.26,78200,0.318,0.927,F,0.172,-18.132,Minor,0.0303,64.664,04-Apr,0.281,Classical,Class1
Johann Sebastian Bach,"St. Matthew Passion, BWV 244, Pt. 1: No. 29, O Mensch, bewein dein Sünde groß",4fpOUG4Kynwcm19KUW6765,48122,31.0279,0.976,0.309,341600,0.16,0.649,D#,0.156,-21.853,Major,0.0372,71.399,04-Apr,0.158,Classical,Class6
Haken,1985,0XyHXiGpb71Y2ztrnUpb5P,149629,43,0.000388,0.526,548747,0.93,0.0117,F#,0.0713,-4.869,Minor,0.0527,142.005,01-Apr,0.66,Classical,Class4
empty_field,"Wiegenlied - Berceuse, Op. 98/2 D.498",24Qo0pcx4gjBNQNp1cTOVw,161501,54,0.995,0.204,309240,0.00878,0.285,G#,0.101,-34.576,Major,0.043,91.499,04-Apr,0.266,Classical,Class1
Antonio Vivaldi,Sposa son disprezzata,6qjto7LGqnbcRkSuEI1sr6,91939,52,0.993,0.293,265029,0.00966,0.11,F,0.0604,-29.125,Minor,0.0506,71.3372,04-Apr,0.0394,Classical,Class3
Wolfgang Amadeus Mozart,Sonate Opus KV 331 - Variation 1 Violin Version,1rRNyepRSW63ZS8e7XhNbC,143029,32.534,0.993,0.248,77333,0.134,0.904,A,0.115,-14.98,Major,0.0476,87.362,03-Apr,0.599,Classical,Class7
Ludwig van Beethoven,"Symphony No. 7 in A Major, Op. 92: 4. Allegro con brio",0v9kGNjkKdQUdDoBIuiph4,111884,30,0.932,0.36,516000,0.362,0.912,A,0.132,-14.667,Major,0.0401,110.746,04-Apr,0.401,Classical,Class6
London Philharmonic Orchestra,"Orchestral Suite No. 3 in D Major, BWV 1068: Air",1eSyxyylbsQER7NykebQSS,213373,35,0.98,0.178,254427,0.206,0.86,D,0.146,-18.407,Major,0.0424,71.485,04-Apr,0.0954,Classical,Class1
English Chamber Orchestra,"Darcy's Letter - From ""Pride & Prejudice"" Soundtrack",3DAmYIJ38nIXJAtZRk6pFk,188059,48,0.989,0.138,236027,0.0211,0.934,G,0.0649,-25.431,Minor,0.0416,66.5,04-Apr,0.0449,Classical,Class1
Antonín Dvořák,"Violin Concerto in A Minor, Op. 53, B. 108: I. Allegro ma non troppo",0TQAfWDAPUc61wWBObjc3a,139558,7.73604,0.948,0.296,694680,0.0898,0.664,A,0.357,-20.593,Minor,0.0419,118.494,04-Apr,0.0891,Classical,Class6
empty_field,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": III. Allegro molto vivace",5HPnumlogzZtpLEaORZjz1,88490,37,0.766,0.491,516253,0.464,0.925,G,0.309,-12.974,Major,0.0505,81.582,04-Apr,0.187,Classical,Class6
Wolfgang Amadeus Mozart,"Divertimento (Piano Trio) in B flat, K.254: 3. Rondeau (Tempo di menuetto)",1gpTxfTcJtD2jQaViDu13Y,82240,22,0.978,0.393,409972,0.0679,0.0882,A#,0.0881,-22.135,Major,0.0397,128.896,03-Apr,0.441,Classical,Class3
Wolfgang Amadeus Mozart,"12 Variations in C Major on ""Ah vous dirai-je, maman"", K. 265",4CfYxSs4Dr8KWORCmN3hom,104717,30,0.99,0.37,773000,0.131,0.88,C,0.0863,-24.728,Major,0.0422,120.517,03-Apr,0.335,Classical,Class6
Wolfgang Amadeus Mozart,別れの歌 - バイオリンバージョン,0s26Yx6OJLRnQoSvOmKDjm,209073,32.534,0.994,0.32,144000,0.272,0.911,F,0.114,-10.214,Minor,0.0471,180.035,04-Apr,0.361,Classical,Class7
Ludwig van Beethoven,"Symphony No.2 in D, Op.36: 2. Larghetto",4sQmFfRUp7CVPTukLoSntQ,86142,23,0.981,0.312,660000,0.0419,0.761,A,0.169,-19.603,Major,0.0353,78.141,03-Apr,0.0897,Classical,Class6
Wolfgang Amadeus Mozart,"Piano Concerto No. 23 in A Major, K. 488: II. Adagio (Live)",5U3emhh5rRVQj4OBSBBQ3R,164529,2,0.986,0.223,391907,0.0061,0.667,F#,0.148,-34.561,Minor,0.0363,81.4706,03-Apr,0.0609,Classical,Class1
empty_field,Kitty's Theme,0H8ukN2MIW2iNvqJP1kb4O,31144,27,0.987,0.0651,247731,0.0109,0.925,D#,0.108,-35.879,Minor,0.0436,67.89,03-Apr,0.0749,Classical,Class1
Blind Guardian,Wheel Of Time,5eHx3w4XQBpF4GFkCVTU7k,191216,35,0.000297,0.44,536160,0.86,0.139,C#,0.052,-7.887,Major,0.122,94.43,04-Apr,0.109,Classical,Class4
empty_field,"Divertimento in D Major, K. 136 ""Salzburg Symphony No. 1"": II. Andante",6tULAjasyLTeJecwhcIHCo,144565,10,0.571,0.204,249133,0.0838,0.888,G,0.196,-23.778,Major,0.0462,104.656,03-Apr,0.0922,Classical,Class1
empty_field,Sonata in A Major Op. 69: IV. Allegro vivace,1EJnKmAeovWlsT078slSel,211575,31,0.984,0.357,299560,0.186,0.898,A,0.0877,-20.51,Major,0.0408,87.839,04-Apr,0.353,Classical,Class7
empty_field,Steal Away - 2004 Digital Remaster,4GKSGvGNeZJJhmmKHf9uCs,137137,36,0.995,0.494,89813,0.00159,0.946,A#,0.0785,-37.57,Major,0.0521,79.899,04-Apr,0.0964,Classical,Class1
empty_field,White Christmas,5e9aFSdnkQUrm5y8Dhw0qN,211630,31,0.916,0.178,237403,0.288,0.00475,C#,0.0807,-10.965,Major,0.0333,81.866,04-Apr,0.128,Classical,Class3
Claude Debussy,"Préludes / Book 1, L.117: La fille aux cheveux de lin",2Y0iGXY6m6immVb2ktbseM,171378,27,0.994,0.428,148027,0.00688,0.893,F#,0.069,-33.327,Major,0.0525,60.138,04-Apr,0.111,Classical,Class1
Gustav Mahler,"Symphony No. 6 in A Minor: 1. Allegro energico, ma non troppo. Heftig aber Markig",66OqnHUVdcpj1RJJh6ady9,168415,9,0.954,0.283,1.33195e+06,0.269,0.816,F,0.073,-12.472,Major,0.0352,124.976,04-Apr,0.12,Classical,Class6
Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: III. Allegro scherzando",4RphAPlnL3S44Ew8Cf1bz3,203330,33,0.983,0.343,665000,0.142,0.861,C,0.155,-20.692,Minor,0.0323,102.916,04-Apr,0.0915,Classical,Class6
Jacques Offenbach,"Les contes d'Hoffmann, Prologue: Elle est sur la scène, un peuple l'acclame (Live)",3JuwVgIYYl7tHeEGrEQqbg,105291,30.934,0.959,0.339,238293,0.0911,4.95e-06,G,0.108,-30.004,Minor,0.268,176.816,04-Apr,0.321,Classical,Class5
empty_field,The Palantír,3qlLSRfudjIMj9GyBcv1lV,177634,38,0.396,0.181,190120,0.308,0.813,A#,0.385,-16.625,Major,0.0765,77.401,04-Apr,0.0356,Classical,Class1
empty_field,"Symphony No. 2 in D Major, Op. 36: III. Scherzo (Live)",1x82dbEbF5wVCddX2UgVtl,108646,31.0279,0.944,0.418,232640,0.0374,0.125,D,0.498,-24.353,Major,0.0411,139.511,03-Apr,0.432,Classical,Class2
Leonard Bernstein,West Side Story: Overture,4jBAC7sJxPWYKllFnVs10b,208617,38,0.896,0.22,265996,0.533,0.878,A,0.125,-11.888,Major,0.0915,81.817,04-Apr,0.323,Classical,Class7
Richard Strauss,"Idomeneo, TrV 262, Act I (After W.A. Mozart): Da seht! Götter, o helft! - Gerettet! Dank dir Gott! [Live]",61k8mMaUXspLIUYuQQ4YKc,109209,2,0.973,0.294,189627,0.0881,6.79e-05,C,0.225,-21.955,Minor,0.0401,97.346,04-Apr,0.173,Classical,Class3
Ludwig van Beethoven,"Violin Sonata No. 2, Op. 12 No. 2: II. Andante piu tosto allegretto",0c2bYVnUIlE2uGvAADcec4,202213,16,0.984,0.348,273947,0.0296,0.0982,D,0.0993,-28.623,Minor,0.0448,112.65,04-Apr,0.104,Classical,Class3
Felix Mendelssohn,"Symphony No. 3 in A Minor, Op. 56 ""Scottish"": Symphony No. 3 in A Minor, Op. 56 ""Scottish"": III. Adagio",5uCax9HTNlzGybIStD3vDh,141122,33,0.961,0.107,535787,0.0391,0.84,A,0.11,-22.441,Major,0.0432,68.911,04-Apr,0.0459,Classical,Class6
Edward Elgar,"Cello Concerto, Op. 85 in E Minor: I. Adagio - Moderato",5za2K5XXuEaFWps6pYdo2y,105888,35,0.966,0.17,486053,0.0586,0.869,E,0.106,-23.452,Minor,0.0433,107.627,04-Apr,0.0402,Classical,Class6
empty_field,"Violin Sonata in A Major, FWV 8: Recitativo - Fantasia: ben moderato - molto lento",4Drm2tiQbpyhowLNv92yXp,130283,33,0.965,0.227,342099,0.0306,0.278,D,0.133,-24.838,Major,0.0476,132.25,03-Apr,0.0355,Classical,Class3
Antonio Vivaldi,"Lute Concerto in D Major, RV 93 (arr. A. Gentile): II. Largo",7lg0XrvUawyMBRv13zwALu,193646,41,0.995,0.416,192485,0.0046,0.902,D,0.0736,-35.09,Major,0.05,123.226,04-Apr,0.218,Classical,Class1
Stratovarius,Hunting High And Low,4hEhOvEz9tulJQXZ7hiqkz,31859,33,0.000135,0.512,404122,0.98,0.287,F#,0.357,-3.138,Minor,0.0916,93.835,04-Apr,0.437,Classical,Class4
Wolfgang Amadeus Mozart,"Symphony No. 40 in G Minor, K. 550: IV. Allegro assai (Live)",4AthnYXfw69ptDycVaT7W4,131362,32.534,0.93,0.422,306827,0.434,0.913,G,0.716,-13.055,Minor,0.0638,140.296,04-Apr,0.429,Classical,Class2
Johann Sebastian Bach,"Cello Suite No.1 In G Major, BWV 1007: 1. Prélude",0ZbtdqwLfpNQX7zKkoVzOg,213228,36,0.968,0.205,251333,0.14,0.945,G,0.0987,-18.144,Major,0.0497,110.247,04-Apr,0.306,Classical,Class1
empty_field,"Symphony No. 3 in G Major, WoO 34, ""Great National Symphony"" (edited by P. Spada): IV. Finale: Vivace",3W3ou8BU0qAu8dGfO7RIrs,82931,44,0.906,0.272,369482,0.126,0.848,G,0.351,-19.434,Major,0.0378,67.433,04-Apr,0.18,Classical,Class1
Bombay Jayashri,Vaseegara,4CwumbYOUtgSylJnSrZ7oY,47198,46,0.595,0.694,238293,0.293,0.0154,B,0.132,-16.278,Minor,0.0431,143.804,04-Apr,0.637,Classical,Class7
Zakir Hussain,Babar - Feat. Detroit Symphony Orchestra,3ITSg9R172IkqZhB3h5tqW,115547,28,0.958,0.579,370947,0.472,0.885,A,0.104,-15.192,Major,0.0541,101.968,03-Apr,0.308,Classical,Class7
empty_field,"Années de Pélegrinage / Prémiere Année: Suisse, S. 160: II. Au lac de Wallenstadt (At Lake Wallenstadt)",6xQtuYOJIcj2SS7WiSGmyZ,183638,53,0.993,0.327,171853,0.00563,0.882,G#,0.115,-36.248,Major,0.0374,67.351,04-Apr,0.048,Classical,Class1
Andrea Bocelli,"Estoy Aquì - ""Sono Qui"" Spanish Version",1uBLq3oGNDWfTQuC5YZwM5,46158,37,0.798,0.291,229425,0.324,2.91e-06,D#,0.0955,-8.879,Major,0.0316,84.582,04-Apr,0.149,Classical,Class3
Howard Shore,"The Road Goes Ever On... Pt. 2 / ""In Dreams"" (feat. Edward Ross)",51qp3WsYjiDuBhzR7AON69,29747,36,0.961,0.0772,221227,0.143,0.724,A,0.103,-18.892,Major,0.0423,69.973,03-Apr,0.0385,Classical,Class1
Johann Sebastian Bach,"Cantata ""Gott soll allein mein Herze haben"", BWV 169: V. Aria ""Stirb in mir, Welt, und alle deine Liebe""",58fJGGpfYGQd7M6Tdegw1T,56791,31.0279,0.99,0.224,290147,0.205,0.611,A#,0.111,-13.964,Minor,0.041,113.193,03-Apr,0.0874,Classical,Class3
Erik Satie,3 Gymnopédies: No.2,3F7d06w1gqrbpG7tdAoTmo,191581,42,0.993,0.477,152467,0.0036,0.936,F,0.111,-35.788,Major,0.0379,70.213,04-Apr,0.387,Classical,Class1
Wolfgang Amadeus Mozart,"Symphony No.41 In C, K.551 - ""Jupiter"": 4. Molto allegro - Live",2Fh8q3YYsCG0VlNeJ3rb2w,171778,48,0.947,0.341,702467,0.262,0.904,C,0.0603,-14.892,Major,0.0383,136.221,04-Apr,0.358,Classical,Class6
Wolfgang Amadeus Mozart,"Piano Quintet in E-Flat Major, K. 452: I. Largo - Allegro moderato",6TJQts1N0dLDer8VBmJ8EP,208528,47,0.994,0.328,618013,0.0295,0.9,D#,0.101,-25.576,Major,0.041,75.063,04-Apr,0.224,Classical,Class6
Wolfgang Amadeus Mozart,"Klavierstück in F Major, K. 33b",1cpANF6zMBoFoxkoIjZHjv,49992,35,0.985,0.607,56067,0.12,0.967,F,0.16,-23.132,Major,0.0459,124.677,04-Apr,0.918,Classical,Class7
Wolfgang Amadeus Mozart,"Piano Sonata No. 6 in D Major, K. 284 ""Dürnitz"": II. Rondeau en polonaise",0dMYPDqcI4ca4cjqlmp9mE,153601,33,0.994,0.377,238800,0.0495,0.925,A,0.0758,-27.116,Major,0.0414,72.021,04-Apr,0.212,Classical,Class1
Frédéric Chopin,"Chopin: Polonaise No. 5 in F-Sharp Minor, Op. 44",3iVq1zq46q0auo3VwixXFe,201219,42,0.991,0.286,360771,0.0891,0.875,F#,0.102,-21.849,Minor,0.0398,73.472,03-Apr,0.116,Classical,Class1
DragonForce,Disciples of Babylon - Remastered,43O3Iu8mDJy10i6k8SVRXX,36267,25,0.000793,0.295,436707,0.947,0.000877,A,0.0755,-3.973,Minor,0.0735,95.005,04-Apr,0.424,Classical,Class4
empty_field,Spring Forward: V. A Perfect Picnic,4tjV4gLhHhvl53VvVUD78s,68871,31.1712,0.976,0.286,238293,0.192,0.768,F,0.111,-16.971,Major,0.0399,138.719,04-Apr,0.437,Classical,Class7
Ludwig van Beethoven,"Piano Sonata No.14 In C Sharp Minor, Op.27 No.2 -""Moonlight"" : 1. Adagio sostenuto",3OQFgkF0hVKmVeNCkAjdxQ,167062,39,0.995,0.294,426800,0.00446,0.912,D,0.163,-38.793,Major,0.0427,74.9225,03-Apr,0.231,Classical,Class1
John Ireland,4 Preludes (arr. for orchestra): The Holy Boy,2EqHdWyuLp2OnqznDt8X7n,181739,31,0.947,0.169,425729,0.0281,0.699,G,0.221,-29.439,Minor,0.0496,114.454,05-Apr,0.0349,Classical,Class1
Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20, Act II No. 13, Danses des cygnes: Act II By a Lake: No. 13. Dances of the swans: V. Andante - Allegro",1L22S3sqncqe6ub23UAMK5,127415,33,0.84,0.192,422133,0.00681,0.0844,F#,0.0681,-37.783,Major,0.0456,79.046,04-Apr,0.0702,Classical,Class3
Jason Becker,We Are One (feat. Steve Knight),1G8Ulz1ON2iTG5xoqxUv1J,205300,25,0.00251,0.441,353547,0.885,0.00201,G,0.103,-5.191,Major,0.074,169.9,04-Apr,0.733,Classical,Class4
empty_field,"12 Fantaisies, No. 7 in G Minor, TWV 40:32: II. Vivace",1oTSNAbTf9euFzHROnB5ph,103719,7,0.979,0.401,104213,0.056,0.88,C#,0.107,-21.384,Minor,0.0483,150.658,03-Apr,0.617,Classical,Class7
empty_field,"Étude in C Minor, Op. 10, No. 12 ""Revolutionary""",6vSmbrcdlXDEkQ8VAHK4Nl,55681,35,0.982,0.208,156907,0.201,0.908,F,0.269,-18.979,Minor,0.0286,84.0107,03-Apr,0.188,Classical,Class1
Gustav Mahler,Symphony No. 5 in C-Sharp Minor / Pt. 3: 5. Rondo-Finale (Allegro),0MqztFHbNRYVW81OWJkifJ,20058,8,0.961,0.297,945773,0.301,0.862,D,0.0367,-13.468,Major,0.0381,105.192,04-Apr,0.219,Classical,Class6
Camille Saint-Saëns,"Saint-Saëns: Carnival of the Animals, R. 125: VII. Aquarium",6p5zh0HCAeE5WkWAxSxjeg,191789,36,0.986,0.245,159867,0.0207,0.817,A,0.102,-33.799,Major,0.0411,65.722,03-Apr,0.0638,Classical,Class1
empty_field,The Beatitudes,5uBWMETxs2MRv2JNE6hAV1,202448,34,0.988,0.241,206931,0.0518,0.957,A#,0.0834,-32.2,Major,0.0453,89.585,04-Apr,0.0875,Classical,Class1
