artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster
Lewis Black,Small Pox,6MLHg35rlksBc5OBcdZvJi,204122,19,0.843,0.695,119187,0.681,0.00102837,F,0.703,-9.173,Major,0.933,91.167,03-Apr,0.335,Comedy,C3
Sarah Silverman,You're Gonna Die Soon - Album Version (Edited),5h8win1h8feeABh9WjHZ0m,34840,15,0.206,0.624,90453,0.784,0.00609268,G,0.117,-4.393,Major,0.0843,117.338,04-Apr,0.979,Comedy,C1
Patrice O'Neal,Hate People Touching Me,09S6wACiSxWOSufnbttjJv,133782,26,0.87,0.523,267348,0.737,0.00104433,A#,0.966,-11.01,Minor,0.898,121.648,04-Apr,0.655,Comedy,C2
empty_field,Shout It Out Loud,3cDE9Yn4GrsxSrlMCLdmTT,61554,29,0.805,0.503,267760,0.845,0.00104433,E,0.713,-4.977,Major,0.959,66.962,03-Apr,0.292,Comedy,C2
Jeff Dunham,Afterword,10Rxq0TtsTQDh0IdjzAyvY,108930,22,0.861,0.696,65573,0.216,0.000433848,C#,0.294,-15.541,Major,0.938,89.5921,04-Apr,0.815,Comedy,C3
Patton Oswalt,Great Food Is Cooked By Psychos,0NBlnydSfOcbVlMCbXRIB6,151198,25,0.813,0.702,154373,0.462,0.000482461,F,0.838,-13.171,Major,0.896,129.495,03-Apr,0.681,Comedy,C3
empty_field,Red Rover,7spQoEgL0sf2YVbsgbFaoA,88740,15,0.894,0.55,165919,0.789,6.05e-06,A,0.709,-13.412,Major,0.917,51.344,05-Apr,0.164,Comedy,C5
empty_field,"Portland, Oregon Is Too Nice of a Place",73BdaMyVemaOFzSG5x9Cnc,134675,25,0.78,0.596,173550,0.642,0.00101917,C#,0.637,-10.661,Major,0.939,60.031,04-Apr,0.519,Comedy,C3
Pablo Francisco,Opening,0yyyapBjZ9Ek1vcpp3e9bj,177163,15,0.473,0.484,241521,0.811,5.56e-06,G#,0.834,-17.084,Minor,0.331,115.022,03-Apr,0.0968,Comedy,C5
Polo Polo,Los Compadres,5OMGPwGeLQddsltkYO1LbB,25910,20,0.791,0.474,194223,0.383,0.00102294,A,0.803,-18.362,Minor,0.901,172.186,05-Apr,0.238,Comedy,C5
Rodney Carrington,Pussy or Mac and Cheese,31dEh1OeZGv61RZzDIixue,198307,29,0.72,0.575,241772,0.838,0.0014963,A#,0.954,-12.719,Major,0.951,90.919,01-Apr,0.0953,Comedy,C2
Joe Zimmerman,Lasik,4pkCB8ZslWoCF0xoKqNRqp,178769,12,0.938,0.579,105705,0.687,0.00102837,C,0.281,-12.657,Major,0.944,60.797,04-Apr,0.309,Comedy,C3
Jim Norton,"Clean It off, B---",4X99rR7CdSe3o5bVPwDi1k,181581,22,0.787,0.447,148720,0.963,0.0653674,C,0.874,-4.065,Major,0.938,170.326,03-Apr,0.134,Comedy,C4
Craig Ferguson,Hitler the Vegeterian & Mel Gibson,2hgzokI1dOZAxs5PUG0gBT,182491,19,0.893,0.552,218200,0.979,0.00152782,D#,0.925,-3.629,Major,0.904,94.156,04-Apr,0.164,Comedy,C2
Josh Blue,C-Section,2m9qCOrGUqNfi5ssNXktKp,118784,12,0.887,0.496,116220,0.609,0.00102837,D,0.686,-14.3,Major,0.946,92.252,05-Apr,0.346,Comedy,C5
empty_field,Allahu Akbar,6uHw1tIbsYjES6kT5NbI79,206019,18,0.839,0.577,370901,0.724,0.0010665,F,0.872,-12.784,Minor,0.918,121.295,03-Apr,0.517,Comedy,C5
George Lopez,The Next Level,0It23IfagwyEOdBY3pVosQ,50843,21,0.811,0.38,307000,0.98,0.000346,F#,0.947,-10.04,Major,0.89,150.327,04-Apr,0.0305,Comedy,C2
Ralphie May,Kobe,4zoqiq0yKPapE5exPmsKGa,45572,19,0.816,0.522,306687,0.668,0.00125464,A#,0.965,-17.228,Minor,0.883,117.786,03-Apr,0.385,Comedy,C5
empty_field,Opening Sequence,23hln7JvLtFTXa0kZLAVRY,32133,15,0.702,0.467,110640,0.837,0.00102837,C#,0.872,-17.007,Major,0.912,81.681,04-Apr,0.228,Comedy,C5
David Cross,I Can't Get Beer in Me…,7kAnQpE9n3j0yepqQb3Tgu,55942,21,0.729,0.692,160840,0.562,0.0002186,A#,0.687,-12.937,Major,0.924,100.84,03-Apr,0.31,Comedy,C3
empty_field,Snootch,1AMCroLHu9Tho2lXzKaUWj,82835,28,0.839,0.586,241349,0.903,0.00148781,G,0.672,-6.614,Major,0.953,80.399,04-Apr,0.308,Comedy,C2
Monty Python,Dead Bishops/Rats,5PEEbmeELam84bKuxZsoj2,65035,10,0.862,0.706,142571,0.188,0.00102837,D#,0.294,-21.827,Minor,0.928,107.084,05-Apr,0.516,Comedy,C3
Bobcat Goldthwait,Cocaine in Movies,3yXHRnPkqy3f5bLcXgaR9V,27946,17,0.817,0.465,362840,0.933,0.000519852,C#,0.952,-6.731,Minor,0.948,80.46,03-Apr,0.198,Comedy,C2
Eddie Izzard,Highlights of History,418gyIJdAZSZisVdzDXLNc,71152,13,0.949,0.483,460507,0.655,0.00113195,F#,0.707,-13.8,Minor,0.96,53.318,04-Apr,0.2,Comedy,C5
Paula Poundstone,Maine Mud Season,5IRdIQNIZzVqE4XyBylkvd,211531,28,0.901,0.594,51293,0.665,0.000763723,F#,0.921,-10.448,Minor,0.952,75.977,04-Apr,0.598,Comedy,C3
Christopher Titus,Blacker President,1xP4cGizhEY0OyQftwtnxX,179628,25,0.939,0.62,469080,0.544,0.00025362,D,0.853,-12.013,Major,0.954,76.38,04-Apr,0.486,Comedy,C5
Kyle Kinane,Dream Police,4X8jImpljCdt2eDge8OzoQ,78206,31,0.813,0.582,399027,0.724,0.00113195,G#,0.949,-5.173,Major,0.923,83.571,04-Apr,0.626,Comedy,C2
Rodney Carrington,Baby Back,0zramQ6cNTAjtcEn77Gs03,134535,24,0.394,0.669,141907,0.592,3.54129e-06,B,0.242,-5.323,Minor,0.0467,95.3939,04-Apr,0.592,Comedy,C1
Todd Barry,Fruit,6JcmqQ5OvM826qh0IygmrS,46894,18,0.846,0.663,73920,0.674,0.000435326,C#,0.569,-13.154,Major,0.939,48.918,04-Apr,0.565,Comedy,C3
Chris Rock,Champagne,57GMLNwjwOulsiTw7olHTK,27367,19,0.243,0.599,162956,0.687,0.00109261,A,0.267,-9.781,Minor,0.392,121.078,04-Apr,0.76,Comedy,C1
John Mulaney,Whiskey Or Perfume,4IF0TpPhXpd76YCi2b7ZLY,215699,45,0.806,0.621,171067,0.803,0.00101917,C#,0.747,-6.474,Minor,0.934,143.237,05-Apr,0.461,Comedy,C2
Alonzo Bodden,Who's Paying Attention?,2UuD4k7Oyl4l98FOLnEq6U,163084,17,0.73,0.552,144480,0.921,0.00102837,A,0.785,-5.112,Major,0.742,89.691,04-Apr,0.542,Comedy,C2
Whitney Cummings,Condoms,2rBHnIxbhkMGLpqmsNX91M,21743,15,0.882,0.367,182638,0.983,0.0101,C#,0.943,-5.642,Major,0.557,121.001,04-Apr,0.387,Comedy,C2
DAVE STONE,Football Commercials,7GMiCJiA2Z5Dk9wFGSm5o4,67936,18,0.772,0.749,100232,0.581,0.00102837,F,0.814,-9.081,Major,0.938,104.708,01-Apr,0.688,Comedy,C3
Todd Barry,UPS,3EAE8yJAJPBNNVg7Uxg1o1,108745,17,0.614,0.513,164426,0.33,0.00108,C#,0.696,-20.211,Major,0.893,104.646,04-Apr,0.882,Comedy,C3
Dane Cook,Not So Kool-Aid,3Ni6ZPaSxnvzWTpP9chwY4,161317,28,0.69,0.43,195616,0.944,0.0010665,A#,0.898,-8.522,Minor,0.856,88.515,03-Apr,0.502,Comedy,C2
Dane Cook,Goodnights / Encore / I'll Never Be You,1h86CHk3Oqjt99XgDeVwsS,147855,25,0.813,0.419,496025,0.897,6.14e-06,E,0.787,-4.845,Major,0.464,108.588,04-Apr,0.276,Comedy,C2
Wyatt Cenac,Rosa Perks (sp?),4mj2UMyJTBTaO7pffAK29j,87174,24,0.782,0.545,33480,0.989,0.0918917,C,0.863,-4.89,Minor,0.851,79.016,03-Apr,0.385,Comedy,C4
Stephen Lynch,Dear Diary 3,3ZpajXo0KgjHw5WSMMIDfy,32962,24,0.736,0.52,235846,0.166,0.00279971,C,0.113,-16.639,Major,0.0472,119.055,03-Apr,0.249,Comedy,C1
Dan Cummins,Chuck E. Terror,2eLPcyGhaTXQBwby9Ey8lG,52590,31,0.688,0.636,195635,0.813,0.00102294,C#,0.906,-6.681,Minor,0.91,105.134,01-Apr,0.626,Comedy,C2
Jeff Foxworthy,Words in the South - Words in the South Bit,4O4isJJBeAlmiP27sCDZ4e,159568,13,0.581,0.624,37533,0.693,0.000763723,E,0.934,-11.507,Major,0.941,131.042,05-Apr,0.123,Comedy,C2
Patton Oswalt,Sky Cake,2dRPQFwPqAmc42mDRnsDQu,86594,28,0.835,0.592,193133,0.601,0.00320886,F,0.929,-11.212,Major,0.945,82.836,03-Apr,0.414,Comedy,C2
empty_field,"Babies, Ponies And Canyons",4kxKUPcP3p9WzgztGNyVn7,135651,22,0.878,0.598,278333,0.627,0.00104433,C#,0.46,-12.547,Major,0.937,90.846,04-Apr,0.529,Comedy,C3
Bill Engvall,Slim Jims,6uWA92SmIMDE3VwiipWixC,42030,32,0.858,0.595,241861,0.497,0.00110834,A#,0.959,-17.011,Minor,0.936,42.479,04-Apr,0.111,Comedy,C5
Jon Reep,Metro Jethro,6NfZsnrGYkMSZhDBZfovNN,61153,17,0.637,0.658,237326,0.796,0.00106901,G#,0.404,-9.449,Major,0.945,47.843,04-Apr,0.317,Comedy,C2
Daniel Tosh,Fuchsia,3wy5XqAAA5uEdTjsDuG8GE,70285,42,0.709,0.467,172739,0.966,0.00101917,F#,0.733,-5.39,Minor,0.956,73.705,04-Apr,0.154,Comedy,C2
empty_field,B.S.,0k7swTOACPjP2SSpHL3WEG,152694,12,0.836,0.583,168930,0.61,0.00101917,A#,0.844,-11.852,Major,0.867,122.587,03-Apr,0.688,Comedy,C3
Mike Birbiglia,"I'm A Bear, Etc.",47Zqlw3jmibtVPy8usPjBj,80215,46,0.93,0.517,379853,0.79,0.00113195,D#,0.681,-7.334,Minor,0.926,116.16,03-Apr,0.457,Comedy,C2
The Jerky Boys,Irate Tile Man,3K4gWURajKtVQZk4NuQFWj,77963,18,0.99,0.703,52373,0.321,0.00258004,A#,0.162,-13.642,Major,0.936,80.081,05-Apr,0.839,Comedy,C3
Eddie Murphy,Ice Cream Man,5B5WFfGSPyZo5HUIsOwDNi,214331,24,0.831,0.379,204840,0.869,0.00120166,C#,0.984,-11.367,Minor,0.697,109.951,04-Apr,0.347,Comedy,C2
empty_field,Handicap Tag On A Black Corvette,21qeCg7VQMQ6nVBCVFeoKD,85650,10,0.588,0.77,108907,0.764,3.81935e-05,G,0.406,-5.257,Major,0.0574,92.5088,04-Apr,0.792,Comedy,C1
Chad Daniels,Tall Canadian Lady,6q9QeQVRHYU1tzWqImMyJ3,134494,26,0.712,0.689,132027,0.797,0.00102837,F,0.883,-7.785,Major,0.89,59.54,04-Apr,0.654,Comedy,C2
Jerry Seinfeld,Timing,6NEnPyVS7opzxuT4f54V1y,179961,13,0.875,0.718,118293,0.273,0.00102837,D,0.22,-14.482,Minor,0.923,118.83,01-Apr,0.456,Comedy,C3
Steve Harvey,Wonderful Weekend,39J4fonR8sQR8dPmMXYGNX,104012,19,0.908,0.469,159057,0.854,0.000826307,C#,0.9,-10.236,Minor,0.915,122.151,03-Apr,0.067,Comedy,C2
Rory Scovel,Hunger,1M7T3wMnXOrX9Ybevs1fFh,105811,32,0.804,0.601,345173,0.652,0.00115178,C,0.647,-8.481,Minor,0.904,141.783,03-Apr,0.551,Comedy,C2
empty_field,Getting Pulled Over,28KccB3Iw5Gg8MjKewEQFW,185944,13,0.747,0.448,81853,0.733,0.000435326,D,0.903,-23.423,Major,0.904,80.705,04-Apr,0.0494,Comedy,C5
empty_field,Great Escape,12nGRgtkjrqb3mvsEp4yKj,194601,16,0.879,0.501,565040,0.336,0.00216929,F,0.819,-24.054,Major,0.939,67.705,04-Apr,0.231,Comedy,C5
Kevin Hart,Babies - Live From The Laff House,4PLfaDw4mx260AeaSV5utA,94460,30,0.936,0.474,103500,0.431,0.00102837,D,0.513,-16.731,Major,0.577,85.12,04-Apr,0.767,Comedy,C3
Tom Segura,God Don't Make No Junk,0hTc4QwSL1JoSJu3fp7cXY,123469,37,0.818,0.47,94444,0.903,0.00102837,C#,0.892,-10.121,Major,0.795,126.751,05-Apr,0.251,Comedy,C2
"""Weird Al"" Yankovic",My Bologna,4JthvGGNzlvySXmdQZFJFo,132824,27,0.162,0.689,137044,0.874,1.37e-06,A,0.0565,-8.317,Major,0.117,95.677,04-Apr,0.648,Comedy,C1
Jackie Kashian,Hester Prynne,1RckMJQGm3aOHJIB17wUXm,208488,14,0.714,0.69,136071,0.676,0.00106901,C#,0.791,-8.511,Major,0.933,77.03,03-Apr,0.748,Comedy,C3
Michael Ian Black,The House Is Built,2FtyrwcRqA2JQEezLjPZ8r,150788,22,0.81,0.575,105753,0.436,0.00299465,B,0.815,-14.962,Minor,0.962,79.01,04-Apr,0.638,Comedy,C3
Paul Mooney,We Gotta Fight Back,6Y34Mwcu1WqGS086PIUz7A,103595,19,0.596,0.532,420807,0.992,0.00113195,C#,0.917,-6.61,Major,0.912,107.708,04-Apr,0.0406,Comedy,C2
Steve Harvey,God Is Everything,2C0OjnGfF3u9HMwDfOvLSJ,72634,18,0.872,0.378,246155,0.699,1.44e-06,F#,0.844,-21.521,Major,0.911,96.274,01-Apr,0.0324,Comedy,C5
empty_field,Can't Trust Nobody,5YYjsDIxJKpVgNLkPpBmRA,199531,33,0.754,0.579,303973,0.977,0.00104433,D,0.912,-4.747,Major,0.888,128.878,04-Apr,0.312,Comedy,C2
Larry The Cable Guy,Shopping At Wal-Mart,7neVcKsbivjMDIkdfoao5m,162080,21,0.835,0.605,321493,0.566,0.00125464,F#,0.749,-15.634,Minor,0.95,60.04,04-Apr,0.159,Comedy,C5
Christopher Titus,Dad's Last Wish,2D18MPdf2OaZiK2L4kIEpc,166919,20,0.801,0.536,140893,0.858,0.00102837,D#,0.773,-8.119,Minor,0.937,78.971,04-Apr,0.503,Comedy,C2
Nick Di Paolo,Fantasies (Jfl 2008),6oKeVXkFW8W91cyoWVgRHE,26405,12,0.763,0.61,50097,0.602,0.000755281,B,0.668,-16.106,Major,0.944,85.2667,04-Apr,0.601,Comedy,C3
Greg Giraldo,Fat Ass With Fingers / Illegal Aliens,3UC76hBkfwLeXMaXCGvnTJ,150296,23,0.804,0.482,269567,0.871,0.00109073,A#,0.734,-5.358,Minor,0.926,77.555,03-Apr,0.535,Comedy,C2
Jeff Foxworthy,Single Life Is Just Too Hard - First Single's Apartment Bit,3C00ypFFL6NdxuIEiLJjy3,166235,21,0.698,0.697,239488,0.733,0.00106901,B,0.656,-10.738,Major,0.946,116.133,05-Apr,0.308,Comedy,C3
Maria Bamford,Violently Positive,7559mU7Aee1Y7X5Q28nBFQ,71110,22,0.856,0.605,262080,0.457,0.00104433,E,0.856,-12.811,Major,0.917,133.358,04-Apr,0.651,Comedy,C3
Jim Norton,Ron Jeremy's Giant Cock,2bbhyUWJ5VjdfI3P4PRLu2,200326,19,0.836,0.632,241041,0.685,0.00338005,E,0.941,-11.642,Major,0.961,80.137,04-Apr,0.457,Comedy,C3
Kathleen Madigan,Naming Your Kids,6oyYKWTbYt5Zb8tIiLZbmH,167395,30,0.839,0.5,200252,0.724,0.000324619,A,0.944,-7.664,Minor,0.707,80.397,04-Apr,0.49,Comedy,C2
Brian Posehn,The Acopapypse,0FSOp85wUwlscwOjUXYpCR,28203,18,0.91,0.664,236482,0.834,0.0010906,F,0.647,-5.432,Major,0.935,83.492,04-Apr,0.283,Comedy,C2
Dave Attell,Travel,0cDQyfkR7kYIBITKccaDmN,55329,38,0.736,0.481,240330,0.71,0.00338005,D#,0.795,-12.704,Major,0.961,71.556,03-Apr,0.387,Comedy,C2
Mike DeStefano,Ass Hair Waxer,2dxsHAn6xd5o2GdXo5Nqde,156698,12,0.671,0.644,408480,0.619,0.00112451,A#,0.705,-7.676,Minor,0.936,112.238,03-Apr,0.406,Comedy,C3
empty_field,Us And Them,0Y9lhZlOPIjYB4xrJuyGGt,95798,13,0.907,0.677,177227,0.469,0.000911604,A,0.719,-12.643,Major,0.733,118.918,03-Apr,0.731,Comedy,C3
empty_field,Moved Home,1xzhH5co9UEnwADrjPtyfz,106423,31,0.871,0.557,494133,0.672,0.0010279,F,0.633,-8.954,Major,0.94,71.302,04-Apr,0.6,Comedy,C2
Matt Braunger,Comedian,76bciI2HMi9LkRkzAN0atJ,208394,20,0.873,0.626,188533,0.815,0.000911604,F#,0.871,-5.235,Major,0.779,110.435,03-Apr,0.457,Comedy,C2
Tenacious D,Flutes & Trombones - Spotify Commentary,6BVrglV30pwCfBAiY4W8dt,174392,19,0.812,0.682,36133,0.233,0.0918917,F#,0.164,-19.627,Major,0.956,128.191,01-Apr,0.615,Comedy,C4
Jim Breuer,Long Live Paint!,2yQaw1JxH8OybLYAvU4mQP,157008,19,0.824,0.659,332833,0.322,0.00115178,E,0.933,-16.763,Major,0.951,131.083,03-Apr,0.447,Comedy,C3
Lewis Black,Health Care,4jmgXBRpvPMcNk88fUGDXR,88386,23,0.647,0.566,242650,0.484,0.00148731,G#,0.743,-17.556,Minor,0.95,74.0512,04-Apr,0.202,Comedy,C5
Big Jay Oakerson,Mother Knows Best,6ECdWLz0ONbrAt9vNu1Ug4,162584,22,0.826,0.492,236501,0.925,0.0010665,C#,0.601,-8.558,Major,0.881,109.278,04-Apr,0.218,Comedy,C2
Dan Cummins,Picasso Of Lies,11vaRXRIFXJTRr3BuzNbk5,140571,26,0.829,0.583,241201,0.795,0.0010665,A#,0.723,-10.439,Minor,0.943,99.844,04-Apr,0.231,Comedy,C2
empty_field,Comedy Death Ray,69Fl9rmSwjN2IdQBcSrnwT,95628,9,0.844,0.534,385720,0.448,0.00113195,G,0.703,-15.149,Major,0.59,124.47,04-Apr,0.567,Comedy,C5
Todd Glass,Health Department D's and Dinner Parties,5DE8nkIWwejWJuT00yeHDq,120802,19,0.839,0.575,336947,0.945,0.00115178,E,0.752,-2.385,Major,0.712,115.992,04-Apr,0.6,Comedy,C2
empty_field,Eye Witness Reporting,3xl9OVaiWZG5W839kVBieq,108595,10,0.765,0.567,125227,0.707,0.00102837,C#,0.927,-13.823,Major,0.934,68.276,03-Apr,0.162,Comedy,C5
Joe Zimmerman,Personal Trainer,65Xm03FwEyxUPuTY7ASUGs,33578,13,0.919,0.533,156044,0.606,0.000826307,F#,0.625,-13.082,Minor,0.926,122.058,04-Apr,0.305,Comedy,C5
Patton Oswalt,A Man Shaves His Balls,4aSkEwJsCGdenK1TWFSBaA,215492,25,0.808,0.638,77253,0.653,0.000435326,E,0.657,-11.842,Minor,0.947,132.252,04-Apr,0.668,Comedy,C3
Wyatt Cenac,Singles & Cosplay,57Xjny5yNzAcsxnusKmAfA,130072,26,0.859,0.51,205720,0.9,0.00120166,F#,0.916,-6.809,Major,0.947,84.371,04-Apr,0.244,Comedy,C2
Kathleen Madigan,Detroit,0R7zNgqeiBBY1dXEKk9NOI,214247,24,0.807,0.501,179840,0.959,0.000911604,F,0.899,-2.526,Major,0.744,84.075,04-Apr,0.497,Comedy,C2
Gabriel Iglesias,Oakland Raiders,3W0GZ5o6vFlkoJG0jSLIzg,179564,35,0.883,0.578,238867,0.586,0.0010665,B,0.729,-16.646,Minor,0.924,126.138,03-Apr,0.33,Comedy,C5
Bill Squire,Single Bill,15049rGLXHwrWtE4euUb5C,103576,12,0.787,0.645,134444,0.265,0.00102837,C#,0.678,-15.57,Minor,0.941,93.782,05-Apr,0.545,Comedy,C3
Chris Maddock,Take Your Pants Off,48FImwnssXIALl7CTSd0ds,206025,16,0.789,0.579,300304,0.635,0.00104433,C#,0.64,-9.447,Major,0.856,81.991,04-Apr,0.551,Comedy,C3
empty_field,Steak And Salad,4FRNr7a5GKB7VvfPFQr9R3,155979,33,0.928,0.481,161333,0.813,3.77e-06,E,0.855,-17.116,Major,0.916,101.412,04-Apr,0.122,Comedy,C5
empty_field,Only For The Young,1bM50INir8voAkVoKuvEUI,52488,21,0.817,0.432,216821,0.984,2.16e-05,A,0.867,-8.041,Major,0.894,112.036,03-Apr,0.0325,Comedy,C2
Kathleen Madigan,Vegas Ladies,1xMSKjKky5CXdDRLQzLlnv,210150,22,0.853,0.699,121221,0.818,0.00102837,B,0.349,-5.556,Minor,0.876,113.81,04-Apr,0.512,Comedy,C3
Eugene Mirman,Shapes For Sale,1aX3DSUsDgNmP8hOkGiEty,172437,15,0.817,0.663,86680,0.484,0.00102837,A#,0.9,-12.361,Major,0.92,72.516,03-Apr,0.688,Comedy,C3
Comedian Bob Marley,Shiny Happy People,0n2SEXB2qoRQg171q7XqeW,31884,11,0.814,0.557,64133,0.851,0.000611767,A,0.887,-8.9,Major,0.885,84.413,04-Apr,0.524,Comedy,C2
empty_field,European Union,2vG1yrWSMiL6egg6w4e9ma,131428,19,0.921,0.647,131867,0.249,0.00102837,C,0.911,-24.932,Major,0.904,93.869,04-Apr,0.558,Comedy,C3
Whitney Cummings,Cell Phone Game,2STUdHUz5Mj1LfC35q6Hf9,153381,15,0.903,0.302,36904,0.869,0.0918917,D,0.721,-4.537,Major,0.594,185.059,04-Apr,0.599,Comedy,C4
empty_field,Cinematic Adventures,1zZXXOfcYKJbUh494VmGVB,57849,27,0.507,0.522,239195,0.995,0.00152031,A,0.875,-4.377,Major,0.916,87.909,03-Apr,0.0756,Comedy,C2
Juan José Covarrubias,15 Años Juntos,5ORcI4U6qYkU5JGHjkaDzX,151678,30,0.857,0.58,355350,0.404,1.62e-05,G#,0.537,-16.76,Major,0.877,119.627,01-Apr,0.454,Comedy,C5
Steve Byrne,Aids,2bVuEM38dpbjWFDmNdaT4c,193114,16,0.856,0.711,114187,0.836,0.00102837,G,0.774,-10.964,Minor,0.926,92.465,04-Apr,0.524,Comedy,C3
Kathleen Madigan,"Big Families, Small Families",1fE6majCQyShaXTPqJsdar,21297,27,0.796,0.476,79987,0.881,0.000435326,F,0.932,-7.111,Major,0.603,128.805,03-Apr,0.342,Comedy,C2
The Jerky Boys,Lawn Equipment Debate,1StLlgkTm6s0LGRyAap9SP,168206,14,0.907,0.757,182664,0.133,0.0014961,B,0.217,-21.915,Major,0.743,65.586,04-Apr,0.638,Comedy,C3
Patton Oswalt,Physics For Poets,4Wno0fG64h2dQwZf7dGYet,72716,29,0.814,0.595,169610,0.474,0.00106616,C,0.708,-11,Major,0.941,93.0847,04-Apr,0.614,Comedy,C3
Josh Sneed,Life On The Road,60pqnhyfkGHQr4wcvD1nhA,190025,16,0.756,0.492,179680,0.686,0.000911604,C,0.656,-7.897,Major,0.927,95.771,04-Apr,0.378,Comedy,C2
Henry Cho,Sports,0OT0cCKbSmSMRvyWeqEFBq,92316,24,0.832,0.554,285680,0.623,0.00104433,E,0.706,-15.359,Minor,0.941,87.748,04-Apr,0.0718,Comedy,C5
Stephen Lynch,Little Tiny Moustache,4C6pBv7fCsxALQv0wt2KNS,94584,37,0.753,0.491,220507,0.368,0.000191422,A#,0.699,-11.506,Major,0.181,135.452,04-Apr,0.34,Comedy,C1
Paul Mooney,Turn The Other Cheek,0HwERmjycr0mRKgNqrBETU,139207,18,0.631,0.586,236045,0.977,0.0010665,G#,0.893,-6.351,Major,0.928,96.091,04-Apr,0.248,Comedy,C2
Eddie Murphy,"""Buckwheat""",1dnRbde9MjlT5EvlYoQkHR,133606,21,0.908,0.504,126027,0.904,0.000148,C#,0.979,-11.465,Major,0.892,113.775,04-Apr,0.303,Comedy,C2
empty_field,ER,4vCT1aTwCF2OAPrRSPurQz,182620,19,0.856,0.41,512893,0.652,0.000915612,E,0.927,-15.353,Minor,0.954,67.666,03-Apr,0.324,Comedy,C5
empty_field,I Like Young Dudes,3KAobXfdm0yMlzSGx2PtiW,79312,23,0.728,0.758,114618,0.62,0.0014914,D,0.949,-10.728,Major,0.915,45.134,03-Apr,0.641,Comedy,C3
Kurt Metzger,Hold your own fucking purse.,4JlPqfrih2Na7vDYm7hTSa,69036,18,0.922,0.47,238235,0.919,0.00109004,D,0.685,-6.144,Major,0.943,79.542,04-Apr,0.364,Comedy,C2
Jim Jefferies,The Biggest Fight Ever,6ouUK8WHsrnTBsRV1PGqlc,105859,32,0.861,0.553,172824,0.896,0.00101917,F,0.748,-7.984,Minor,0.932,76.86,04-Apr,0.395,Comedy,C2
empty_field,Try Not to Die Alone,1t4F79zRBJTwZAzmbO1LI0,192080,14,0.838,0.422,196909,0.887,0.00102294,C,0.556,-14.001,Major,0.861,92.905,04-Apr,0.463,Comedy,C2
empty_field,Safe Sex,4mnVEyWjDAUKcNwMkMPuTB,77160,16,0.852,0.481,91467,0.87,0.00102837,F,0.943,-7.607,Major,0.854,139.901,04-Apr,0.531,Comedy,C2
Andy Ritchie,Answer My Question,7zhbOCrOKbncbqKvSwQx9R,109640,18,0.852,0.522,361170,0.683,0.0010665,D,0.613,-7.496,Major,0.932,76.378,04-Apr,0.648,Comedy,C2
Paul Mooney,Cotton Picken Auditions,3UGNdLrhhsK0SY9gNqe8TT,180301,15,0.646,0.451,463856,0.99,0.00113195,C#,0.955,-7.315,Major,0.942,84.761,04-Apr,0.0733,Comedy,C2
Morecambe & Wise,Bring Me Sunshine - Theme from the TV Series ''Morecambe & Wise'',53AiGAa0Qi2VbX7eUpur1U,120671,17,0.639,0.679,111627,0.398,3.47312e-06,B,0.572,-12.571,Major,0.0529,81.124,04-Apr,0.929,Comedy,C1
empty_field,"Cocktain Show, Vegas-American Photography, A Scientific Question, What I Believe, A Show Biz Moment",5Gkx8LQBgsM8Nl4xitKH2P,69637,15,0.825,0.46,458133,0.641,3.22e-06,C#,0.917,-12.611,Major,0.938,74.626,04-Apr,0.318,Comedy,C5
Jeff Foxworthy,I'm Next In Line,18lDfOzs8Kl2NMdapkqjiB,208608,25,0.747,0.567,506280,0.529,0.0010279,C#,0.915,-16.084,Major,0.952,87.005,03-Apr,0.269,Comedy,C5
Steve Byrne,Whoa!,4XoYeolVYTiddO9wZLXLgl,33593,13,0.853,0.574,259218,0.343,0.00104433,C#,0.735,-24.14,Major,0.904,136.721,03-Apr,0.53,Comedy,C3
The Jerky Boys,Sol's Civil War Memorabilia,3HhaSocKwTptze7PySNZlW,202606,10,0.985,0.714,150664,0.285,0.0014914,D,0.261,-21.161,Minor,0.956,109.827,03-Apr,0.647,Comedy,C3
Tenacious D,Cock Pushups,5DIX3EpmGXzqBg7tT2pbwQ,155053,35,0.851,0.713,239906,0.149,0.00117402,A#,0.194,-18.643,Major,0.937,84,04-Apr,0.415,Comedy,C3
Pete Holmes,Lenny Kravitz,5P4KMR8aiKtz2WFxNVYChF,210385,28,0.906,0.378,110723,0.952,0.00102837,G#,0.724,-8.571,Major,0.531,137.342,03-Apr,0.32,Comedy,C2
Andrew Dice Clay,What If The Chick Gets Pregnant...,5nsU4bWjzD0zz2S65yRVQq,43550,20,0.683,0.361,99733,0.564,0.000113,C,0.791,-18.979,Minor,0.492,140.28,03-Apr,0.0402,Comedy,C5
Polo Polo,El Culito,0oBwbnefM7yniHJPjNrIVK,163279,29,0.751,0.586,154267,0.311,0.000482461,F#,0.781,-19.597,Major,0.932,100.51,03-Apr,0.263,Comedy,C5
Lewis Black,Gun Regulation,38LC7jHjifqs5EnYUv4BgG,62802,21,0.532,0.675,224491,0.567,1.35e-06,G#,0.261,-16.282,Minor,0.952,63.706,03-Apr,0.234,Comedy,C3
