artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster
The Black Keys,Them Eyes,2xECSFHPgCyElhTVRaHVYP,40656,30,0.0073,0.483,143053,0.687,0.00101,G,0.0784,-6.919,Major,0.125,131.825,04-Apr,0.778,Blues,B3
George Thorogood & The Destroyers,Six Days On The Road,70ivSNwJpoFzyU3vomPRYk,60302,32,0.0174,0.569,263693,0.878,0.00198,G,0.0788,-6.234,Major,0.0415,90.756,04-Apr,0.745,Blues,B1
B.B. King,Playin' With My Friends,3CVPyuuD6HxWXgPbbGqbg6,27936,40,0.0666,0.689,318040,0.74,0.000184,F,0.187,-9.161,Minor,0.0393,121.212,04-Apr,0.788,Blues,B1
LJ Echols,From the Back,7tUZJ2ZcRZXYZQlV7CsMB2,160185,26,0.0745,0.849,266019,0.803,3.51e-05,F,0.0621,-4.514,Minor,0.0616,111.008,04-Apr,0.962,Blues,B1
Phish,Everything Is Hollow - Live,0lHvi39bBHl8LavwiiqPFw,177498,31,0.648,0.519,307056,0.895,0.00799,E,0.943,-6.001,Major,0.0723,118.022,04-Apr,0.526,Blues,B2
Bigg Robb,Lookin for a Country Girl,3bojX1OcJOZwAR1fXcffxV,92192,26,0.0911,0.817,300813,0.466,0.0797925,A,0.0773,-4.754,Major,0.0397,86.976,04-Apr,0.518,Blues,B1
Al Green,Funny How Time Slips Away,1QzC4y8h6WFxHE4KlokhVr,55472,35,0.444,0.708,335280,0.302,2.11e-05,F,0.0802,-13.059,Major,0.049,93.487,03-Apr,0.63,Blues,B5
The Kills,Echo Home,0b2LpfvjfQpDqGjbB3lfCI,50750,40,0.795,0.696,306768,0.36,0.814,G#,0.107,-14.511,Minor,0.0368,111.996,04-Apr,0.228,Blues,B6
The White Stripes,Stop Breaking Down,4OgTzJEgqwDlh3RTgDhkRH,142398,36,0.412,0.346,140293,0.955,0.00145,B,0.382,-3.048,Major,0.118,93.104,04-Apr,0.547,Blues,B3
The Derek Trucks Band,Down Don't Bother Me,7GyMAAPlTuvBQ33wSUH45y,50703,23,0.177,0.438,307080,0.795,0.00151,A,0.112,-6.657,Major,0.0621,154.433,04-Apr,0.392,Blues,B3
Buddy Guy,You Did The Crime,5A6t8zfY6Uj6fxOYOYppJK,174090,30,0.57,0.427,413427,0.398,0.307,D,0.104,-8.365,Minor,0.0337,148.328,03-Apr,0.358,Blues,B6
Lynyrd Skynyrd,Sweet Home Alabama (with All Special Guests) - Live in Atlantic City,7qazaTRATxuGTEDlvMDXDT,90967,27,0.674,0.286,338744,0.871,0.000929,G,0.683,-8.576,Major,0.0735,102.42,04-Apr,0.571,Blues,B2
Little Feat,"All That You Dream - Live at Lisner Auditorium, Washington, DC, 8/10/1977",5OdXuGPXItNTNsnHEBsulh,66245,27,0.0198,0.601,269133,0.884,0.175,A,0.943,-8.261,Major,0.0554,112.826,04-Apr,0.534,Blues,B2
empty_field,Little Brother,4KLHQuTX8pBa4VKSVgR821,50905,35,0.00891,0.415,218300,0.85,0.000695,D,0.12,-4.744,Major,0.0919,98.0633,04-Apr,0.264,Blues,B3
Lee Dorsey,Rain Rain Go Away,72F3dEUv08TdYCAS4Xs4UA,103238,30,0.68,0.702,168293,0.404,0.10734,C#,0.0508,-9.275,Major,0.0309,75.594,04-Apr,0.809,Blues,B1
Kenny Wayne Shepherd,Backwater Blues,7FoAZxxMcTKP2Vu8pbso6C,102179,25,0.183,0.289,428520,0.901,3.42e-05,G,0.287,-5.898,Major,0.155,109.135,04-Apr,0.617,Blues,B3
UFO,Doctor Doctor - 2007 Remaster,0AisSsUIcNNDPBFUuShQxr,92247,56,0.000168,0.298,278783,0.799,9.42e-05,D,0.496,-6.962,Minor,0.0464,143.072,04-Apr,0.561,Blues,B3
Peter Green,Carry My Love - 2005 Remastered Version,2XDq0KdcfUFbeqGYfw7bx8,106372,30,0.248,0.715,299907,0.512,0.115,B,0.0836,-10.248,Minor,0.0324,114.413,04-Apr,0.766,Blues,B1
Jonny Lang,Cherry Red Wine,2KCJYwlBWxdlwyIYckIf6V,108175,20,0.0452,0.335,210973,0.822,5.59e-05,A,0.192,-5.681,Minor,0.0885,189.431,03-Apr,0.811,Blues,B3
empty_field,Blues Power,5HJsQ0HgbLIpiylgizWf95,145995,27,0.184,0.543,263245,0.315,8.05e-05,G,0.23,-11.936,Major,0.132,96.204,03-Apr,0.461,Blues,B5
empty_field,Judge Harsh Blues (Alternate Take),3pYDZTJM2tVBUhIRifWVzI,129476,30,0.989,0.496,185360,0.141,1.34e-05,D,0.157,-13.497,Major,0.0436,110.707,04-Apr,0.367,Blues,B5
Dr. John,Same Old Same Old,3HjLU5QejJyDTzwWXneVw1,69638,36,0.537,0.767,184298,0.353,0.00168,F,0.0837,-16.537,Minor,0.0383,114.413,04-Apr,0.893,Blues,B1
Santana,Anywhere You Want to Go,5d7tvMoTrlcYurv2eCgwN2,194475,26,0.0208,0.658,304847,0.792,0.012,D,0.075,-8.668,Major,0.0381,126.508,04-Apr,0.42,Blues,B3
Atlanta Rhythm Section,Alien,4afMG2PlvFfX976bZJvHmb,21782,35,0.266,0.525,261055,0.477,0.00645,F,0.099,-9.874,Minor,0.0285,122.887,04-Apr,0.731,Blues,B1
empty_field,Gold Dust Woman,2tnlNVAhuQGgoFJxALVeXx,28985,34,0.581,0.473,383946,0.592,0.00677,C,0.274,-7.752,Major,0.0353,130.555,04-Apr,0.338,Blues,B3
Ella Fitzgerald,Autumn In New York,2ToKCXpwZPVDNYs13O8NB5,101451,45,0.955,0.425,356627,0.0469,0.152595,G,0.137,-18.612,Minor,0.0354,135.335,04-Apr,0.154,Blues,B5
Greta Van Fleet,You're The One,7herJ4OMplYsumppcRAFxl,159133,62,0.0125,0.553,245525,0.807,0.00222,D,0.302,-5.805,Major,0.0428,151.916,04-Apr,0.575,Blues,B3
The Drifters,Steal Away,2laAFvo3q3GIcXX7Ql8OeD,68759,30,0.413,0.432,165893,0.788,0.00898,G#,0.217,-6.697,Major,0.0537,174.514,04-Apr,0.9,Blues,B3
empty_field,Free Love,0TCnOEVeLQMXOUrpPlM7uY,128712,38,0.000341,0.206,250102,0.962,0.0845542,D,0.0877,-3.912,Major,0.164,153.755,04-Apr,0.292,Blues,B3
Mad Season,November Hotel,0XbAySkD2xUPUudQ1a0kGc,46210,36,0.00187,0.353,425067,0.73,0.881,B,0.144,-9.74,Minor,0.0741,116.903,04-Apr,0.235,Blues,B6
empty_field,Miss You,3Uqw19tA28XgrOE9Ml5TXP,212135,44,0.321,0.821,360240,0.418,0.000372,A,0.222,-9.841,Minor,0.0407,117.382,03-Apr,0.803,Blues,B1
Royal Blood,Hole In Your Heart,3kzfOc03nK88EPZHbjH3l9,124918,53,0.00458,0.596,231164,0.811,1.62e-05,C#,0.0971,-5.501,Minor,0.0587,100.835,04-Apr,0.475,Blues,B3
empty_field,Day of the Eagle - 2007 Remaster,4WlxkezQytVXHqtPqq8bHe,91092,40,0.00555,0.393,302587,0.773,0.0459,F#,0.317,-7.922,Minor,0.036,129.976,04-Apr,0.561,Blues,B3
The Penguins,Hey Senorita,3Sa3BLllDDw05udxXlba8p,72534,26,0.83,0.592,159350,0.707,0.0861483,G,0.243,-10.496,Major,0.0631,154.081,04-Apr,0.932,Blues,B1
Dee Dee Sharp,Mashed Potato Time,5PntSbMHC1ud6Vvl8x56qd,31674,42,0.0705,0.674,231441,0.473,4.79e-05,D,0.0593,-7.193,Major,0.0362,125.046,04-Apr,0.847,Blues,B1
The Atomic Bitchwax,So Come On,6Zdjh0uRQPt22BPckJgvEj,46218,40,4.2e-05,0.293,251973,0.928,0.0325,D,0.197,-4.865,Minor,0.095,106.113,04-Apr,0.507,Blues,B3
Chuck Berry,Tulane,2UJCeZzKOzrH6utaz7NoFr,179278,33,0.427,0.7,158400,0.675,0.157,C,0.0481,-10.215,Major,0.0717,151.35,04-Apr,0.964,Blues,B1
Jimi Hendrix,Lover Man - Live at the Fillmore East,6S4UGLg7KX8ACJo2P4rqNF,117304,38,0.203,0.341,193947,0.88,0.0416,G#,0.426,-8.817,Major,0.168,157.992,04-Apr,0.782,Blues,B4
Widespread Panic,All Time Low,52TDC26UkKgvEA8NZlBgac,205857,29,0.0749,0.501,249933,0.937,0.0696938,A,0.0796,-5.23,Minor,0.0348,130.236,04-Apr,0.797,Blues,B3
The Who,Pinball Wizard,5ZOm76DnU04VbAeNcMZdiu,34188,41,0.00614,0.53,254800,0.628,0.0913738,B,0.118,-10.301,Minor,0.0354,139.592,04-Apr,0.456,Blues,B3
"Albert Hammond, Jr.",Screamer,2zwJgwWnKu7dawfV3681xg,169733,32,0.0239,0.533,151173,0.964,3.05e-06,B,0.0948,-3.042,Major,0.0919,126.096,04-Apr,0.652,Blues,B3
Keb' Mo',The Way I,6h3MR7BSXsxUgypreO85Mp,21046,37,0.869,0.674,202627,0.154,2.67e-06,C,0.0855,-14.678,Major,0.0319,75.946,04-Apr,0.347,Blues,B5
Elizabeth Cotten,Going down the road feeling bad,6kUZRNGYywoULRpI2QpI6t,56511,23,0.975,0.468,132427,0.191,0.0809,A#,0.14,-18.675,Major,0.0313,102.7,04-Apr,0.698,Blues,B5
empty_field,The Wind Cries Mary,3Xs9lYQzw7VDMjET9etVtu,78148,59,0.348,0.499,200733,0.495,0.0286,F,0.2,-10.508,Major,0.0501,119.416,04-Apr,0.339,Blues,B5
Tony Joe White,Polk Salad Annie,35Ki1lvKPC2sFBD3GmKdRG,26842,43,0.306,0.782,223347,0.629,0.0181,A,0.0993,-9.511,Major,0.0452,132.026,04-Apr,0.794,Blues,B1
Stevie Ray Vaughan,Look at Little Sister,0Vl98mFTMOuFfOhDXqISGm,180120,44,0.0142,0.481,187533,0.88,0.0417,G#,0.0961,-7.519,Major,0.0453,115.755,04-Apr,0.747,Blues,B3
Nina Simone,Take Care Of Business,7BIi4xMpSFq1tBrjysg6hi,144666,45,0.748,0.65,201562,0.491,0.0902269,D,0.121,-8.532,Minor,0.0685,102.966,04-Apr,0.739,Blues,B1
John Scofield,A Go Go,4XMsFB2gLg08Lzsnvil41y,85965,42,0.563,0.69,396173,0.413,0.843,F#,0.08,-13.182,Minor,0.0487,117.3,04-Apr,0.513,Blues,B6
Gov't Mule,Traveling Tune,1noDxnTrhCblZDWYuGSrtz,147772,29,0.328,0.516,317107,0.568,7.35e-05,B,0.118,-6.041,Major,0.035,77.573,04-Apr,0.347,Blues,B3
"Crosby, Stills & Nash",49 Bye-Byes - Remastered,4w76jwtczOOzKcnhfSIkih,124723,35,0.23,0.611,261055,0.482,6.53e-06,E,0.0791,-11.315,Major,0.0276,117.993,04-Apr,0.691,Blues,B1
The Platters,All My Love Belongs To You,2FX5U6bbMwpy3VBn4sErbW,88494,38,0.972,0.299,152040,0.149,5.98e-06,G#,0.0663,-16.842,Major,0.0325,133.327,05-Apr,0.248,Blues,B5
Louis Prima,Just One of Those Things,7ll164SPhSfe6ndfgOYgnz,183412,27,0.589,0.523,158000,0.362,0.0817354,F,0.174,-12.575,Minor,0.233,139.205,03-Apr,0.709,Blues,B4
Television,Marquee Moon - Remastered,4w7aZWX1LkjnU0JdJsbtL6,61825,43,0.0632,0.494,231441,0.657,0.449,G,0.0849,-7.543,Major,0.0397,118.194,04-Apr,0.737,Blues,B6
George Thorogood & The Destroyers,If You Don't Start Drinkin' (I'm Gonna Leave),2sFU5bR4Nsk0SWtZZIc36r,163381,31,0.0051,0.423,251693,0.781,0.00725,F,0.295,-10.445,Major,0.0311,163.073,04-Apr,0.922,Blues,B3
Booker T. & the M.G.'s,Let's Go Get Stoned,1bSH7WY7rPzCGs0dT9Wmwy,183252,38,0.852,0.491,174533,0.0475,0.778,A#,0.133,-20.149,Major,0.0454,153.776,05-Apr,0.104,Blues,B5
Grand Funk Railroad,Time Machine,2RlZSOZkBlNWc4WgI8q4Bc,83968,32,0.0395,0.637,223256,0.643,0.00273,B,0.0777,-6.73,Minor,0.0298,109.981,04-Apr,0.838,Blues,B1
empty_field,Strange Fruit,0MSFgWSFSsX69DiaKJHsqN,136314,32,0.912,0.441,270406,0.0244,0.0819838,B,0.0775,-15.881,Minor,0.063,92.697,01-Apr,0.218,Blues,B5
empty_field,Please Be With Me,5cTjO1vlSiN9Xs6xDxWOrI,180993,31,0.796,0.634,206467,0.212,0.0342,G,0.101,-16.17,Major,0.0292,106.787,04-Apr,0.255,Blues,B5
Gov't Mule,Bad Little Doggie,4H2x38N2IZAkZZM69WD1SH,24272,33,0.0643,0.329,223760,0.945,0.27,C#,0.788,-4.494,Major,0.0726,102.717,04-Apr,0.559,Blues,B2
Chris Robinson Brotherhood,Rosalee,5MzuKnX9r4mMkMijmnGGL6,120413,32,0.13,0.31,615480,0.418,0.013,D,0.563,-12.949,Major,0.0345,79.144,04-Apr,0.52,Blues,B2
Susan Tedeschi,The Feeling Music Brings - Live,2KzlvfpbsacRCVlRNY406I,106902,21,0.655,0.524,320347,0.697,3.23e-06,C#,0.752,-4.657,Major,0.151,126.528,04-Apr,0.669,Blues,B2
empty_field,Fun House,5V4Sx4VKnHwyM6CjZnfce2,210950,29,0.00364,0.521,465560,0.745,0.000217,A,0.124,-13.528,Major,0.0359,132.432,04-Apr,0.914,Blues,B1
Jack White,Never Far Away,6ktukGrnG46COzyu2xbPVm,44090,30,0.882,0.414,218960,0.115,0.119,E,0.127,-21.522,Minor,0.0368,95.725,04-Apr,0.187,Blues,B5
The White Stripes,We're Going To Be Friends,5D0DW5ulXw8pDjLkus1wvq,61414,57,0.687,0.533,142227,0.459,0.0464897,G,0.0773,-5.499,Major,0.0277,97.213,04-Apr,0.386,Blues,B5
The Dead Weather,Die by the Drop,3ASP6Fj83osAsLoxfvKqgC,109037,38,0.00507,0.447,209213,0.929,0.000333,D,0.127,-2.888,Major,0.0457,112.806,04-Apr,0.555,Blues,B3
J. Roddy Walston & The Business,Heavy Bells,20TfGN3X3b2hP861CVfzci,116266,36,0.182,0.348,232760,0.954,0.094399,A#,0.104,-3.853,Major,0.283,137.175,04-Apr,0.674,Blues,B4
Aretha Franklin,What a Friend We Have in Jesus,2oYmcnSaOi3kdYwPpAck8l,41021,30,0.806,0.42,365369,0.415,5.38e-05,F,0.926,-13.438,Major,0.0398,109.332,03-Apr,0.68,Blues,B2
The Vines,Highly Evolved,1T575AhHueYinKSDflEsGK,78619,33,0.00232,0.599,208169,0.99,0.000142,E,0.305,-3.669,Minor,0.187,145.924,04-Apr,0.353,Blues,B4
Blues Saraceno,Save My Soul (Main Title Theme The Men Who Built America),0LctjsBYDcegST7M7NBitE,96065,43,0.526,0.517,201313,0.929,0.0491,F,0.08,-6.236,Major,0.0736,139.871,04-Apr,0.208,Blues,B3
Gary Clark Jr.,Down to Ride,61vlrmFDEP4oZEvZ4A1DhG,73233,30,0.025,0.726,263245,0.632,0.183,E,0.155,-6.254,Major,0.0304,126.001,04-Apr,0.528,Blues,B1
empty_field,Caught Up in Doing Wrong,6UUOkhXDWTqVYjzqNJ1F0x,155658,29,0.294,0.711,252370,0.419,0.00013,C,0.0622,-6.353,Major,0.145,188.597,03-Apr,0.592,Blues,B1
empty_field,Since I Don't Have You,6C4Sa4i2PhVwj6WxrUyQP9,38401,45,0.763,0.336,155200,0.369,0.00406,F#,0.139,-10.034,Major,0.0283,71.962,04-Apr,0.715,Blues,B5
empty_field,Walk up the street,3vlqVtcQy8tE0ohgI3Yexu,209187,38,0.21,0.59,210042,0.706,0.0860177,B,0.0877,-9.878,Minor,0.0724,145.045,04-Apr,0.836,Blues,B1
Steely Dan,The Boston Rag,0XNqkN0tn57270qeE5Shcf,71741,39,0.0335,0.548,208793,0.52,7.49e-05,A,0.0417,-11.735,Minor,0.0314,78.193,04-Apr,0.645,Blues,B1
empty_field,Sugar Kane,3okiBs2jXxHiVttwdHAAXA,43801,49,6.97e-05,0.339,357693,0.902,0.654,G,0.0691,-5.35,Major,0.049,134.964,04-Apr,0.359,Blues,B6
Jack White,That Black Bat Licorice,2TR7A4ulH9R1PNwMyd8o8U,114900,42,0.121,0.397,268932,0.747,4.68e-05,E,0.312,-7.677,Minor,0.0771,110.172,03-Apr,0.766,Blues,B3
B.B. King,Need Your Love So Bad,26BmOlK2HB4AM9KNt87zfd,76730,24,0.582,0.468,236707,0.42,7.48e-05,A#,0.107,-9.048,Major,0.0329,202.198,03-Apr,0.531,Blues,B5
Jay Reatard,It Ain’t Gonna Save Me,2YQ4T0Q2xTypYqNRdtf6LQ,41167,34,0.174,0.303,141733,0.967,0.0473,E,0.108,-3.808,Major,0.0954,180.469,04-Apr,0.264,Blues,B3
The Cramps,Garbageman,5wQl3Ua6M5MJimtoxr5dWV,33431,34,0.00363,0.651,210042,0.945,0.596,C,0.345,-9.611,Major,0.0561,139.044,04-Apr,0.807,Blues,B6
Joe Cocker,Darling Be Home Soon,7DpuczUR3nNFkMfMyRqoNx,45306,36,0.708,0.464,284840,0.48,0.192874,A,0.1,-9.819,Major,0.026,88.557,04-Apr,0.432,Blues,B5
Joe Cocker,Bye Bye Blackbird,544U4AAAObJByBDwjjFChB,134828,38,0.713,0.506,207667,0.392,0.000574,A#,0.316,-12.784,Major,0.0373,123.81,03-Apr,0.268,Blues,B5
Anthony Gomes,Blues in the First Degree,0LWkaEyQRkF0XAms8Bg1fC,35686,25,0.00107,0.526,225006,0.567,2.36e-06,F,0.127,-6.75,Minor,0.0489,180.009,03-Apr,0.679,Blues,B3
All Them Witches,Half-Tongue,1Vowce2imLRD2QjZl1tULo,61587,32,0.175,0.378,275200,0.593,0.0202,F,0.126,-9.001,Minor,0.0486,144.233,03-Apr,0.494,Blues,B3
Blues Traveler,Carolina Blues,5EPMGpzwuUAutClCLFyGVh,184840,31,0.000384,0.454,284427,0.942,0.0441,A,0.303,-4.741,Major,0.12,159.442,04-Apr,0.751,Blues,B3
Ella Fitzgerald,I Love Paris,6vAAtaO3NYFttUG1dtjiXN,173354,37,0.675,0.263,305482,0.146,0.0007,G,0.352,-16.67,Major,0.031,98.913,04-Apr,0.21,Blues,B5
Black Joe Lewis & The Honeybears,Get Yo Shit,4YH9gOlAYkRW09FcbmzPJC,101848,37,0.0116,0.713,167800,0.619,0.10734,D,0.0833,-3.815,Major,0.0415,113.188,04-Apr,0.724,Blues,B1
The Blackwater Fever,Don't Fuck With Joe,27DugNvVwYSBvZ1Oo49XXq,208704,42,0.0415,0.392,238106,0.708,0.000464,C#,0.256,-6.82,Major,0.0588,157.414,04-Apr,0.483,Blues,B3
Joe Cocker,"Come Together - From ""Across The Universe"" Soundtrack",1OiOBiZBcnp3IGRZcLntUq,160180,41,0.423,0.688,264733,0.766,0.00441,C,0.0875,-7.93,Major,0.0597,82.298,04-Apr,0.68,Blues,B1
Anderson East,Only You,4dbWZ8TTDOlf1rXjLXT52d,163902,38,0.316,0.645,166107,0.87,1.63e-06,A#,0.143,-5.059,Major,0.0305,114.413,04-Apr,0.911,Blues,B1
Carla Thomas,B-A-B-Y,2maTcAGttW7Jam6DkVQkr4,159067,59,0.428,0.74,177000,0.301,0.0675868,G#,0.0782,-11.975,Major,0.0467,113.61,04-Apr,0.669,Blues,B1
Queens of the Stone Age,The Bronze (Bonus Track),1fPKWu8NKS1ZGHjFZ5QCAs,111211,37,0.0035,0.365,266346,0.849,0.0119,F,0.105,-5.482,Major,0.0598,159.29,04-Apr,0.234,Blues,B3
The Band,The Weight - Concert Version,70qXpQWzR92nUAGPPVb7PO,185796,36,0.0614,0.359,290667,0.957,8.79e-05,A,0.985,-5.744,Major,0.123,150.394,04-Apr,0.604,Blues,B2
The White Stripes,"In The Cold, Cold Night",5IFNk7Pzfc6xtFSFq02gqw,48589,39,0.215,0.557,178360,0.196,0.00447,D,0.167,-14.733,Major,0.0336,110.743,04-Apr,0.134,Blues,B5
Tyrone Davis,Banging The Headboard,3VmejGURebhNem9CNjrSf5,76371,22,0.266,0.964,190880,0.525,2.63e-06,F,0.138,-8.017,Major,0.0304,107.858,04-Apr,0.961,Blues,B1
The Marcus King Band,Welcome ’Round Here,1jQjQZXwyPfwimdPRMm7MB,170168,37,0.00904,0.297,305482,0.734,0.00443,C,0.0959,-7.255,Major,0.0443,93.259,04-Apr,0.252,Blues,B3
Robert Johnson,Traveling Riverside Blues,31H6au3jhblhr6MMJiXnCq,198270,31,0.936,0.721,167667,0.0908,0.000795,G#,0.365,-14.334,Minor,0.0815,110.684,04-Apr,0.335,Blues,B5
The Stooges,Down on the Street - Remastered,0czsQ1YOT71kdVfyFoTy3U,210643,41,0.000107,0.591,256923,0.746,0.527,D,0.195,-7.066,Major,0.0265,131.377,04-Apr,0.857,Blues,B6
The Black Keys,Lo/Hi,3YfiGjwBzBsDrYPqAJsD4z,119857,66,0.0151,0.606,177768,0.679,0.000433,D,0.0962,-7.445,Major,0.0321,122.016,04-Apr,0.707,Blues,B1
Tommy Castro,Lucky In Love,5fiuqxIuRE5mmskQSoqyb4,216204,32,0.297,0.63,237973,0.775,5.96e-05,G,0.491,-5.273,Major,0.0327,114.413,04-Apr,0.691,Blues,B1
Lynyrd Skynyrd,I Need You,1YLtWXcHSAqh9n35p7NvVD,40566,50,0.0364,0.45,415600,0.341,0.000284,G,0.0405,-14.218,Major,0.0327,118.782,04-Apr,0.366,Blues,B5
The Drifters,This Magic Moment,003eoIwxETJujVWmNFMoZy,47096,49,0.576,0.34,146813,0.371,1.67e-06,A,0.0895,-8.871,Minor,0.0346,138.977,04-Apr,0.62,Blues,B5
Nina Simone,Here Comes the Sun - Remastered,40Xg69oisdpuP4C7xl3RkK,133731,53,0.721,0.415,169569,0.37,1.64e-05,C#,0.0736,-12.805,Major,0.0378,116.85,04-Apr,0.648,Blues,B5
Eric Clapton,"Layla - Live at Staples Center, Los Angeles, CA, 8/18 - 19/2001",5wFdcY9O6cEn1PL6V3AEmu,49902,35,0.0483,0.452,556333,0.811,0.0787,D,0.933,-5.848,Minor,0.0375,110.931,04-Apr,0.216,Blues,B2
Allen Toussaint,Sweet Touch Of Love,2YacpExEbX9tF8IbFlFOo4,202644,34,0.202,0.727,196280,0.79,1.58e-05,C#,0.0929,-12.797,Major,0.048,91.707,04-Apr,0.967,Blues,B1
The Wood Brothers,Fall Too Fast,55TIur1VMQOXxYTaAcMkCE,188297,30,0.593,0.522,229227,0.302,0.00162,C,0.115,-9.774,Minor,0.0315,121.47,03-Apr,0.187,Blues,B5
empty_field,I'm No Angel,0jSMveIWvnhDIvzqN74Uc7,146879,45,0.144,0.621,222893,0.773,0.094399,E,0.161,-12.157,Major,0.0475,140.748,04-Apr,0.856,Blues,B1
Eric Clapton,Lay Down Sally - 2005 Remaster,14CsqOaDkOkrZ49UJLtuOJ,196902,23,0.396,0.688,228027,0.549,0.00591,A,0.159,-14.473,Major,0.0826,189.905,04-Apr,0.461,Blues,B5
Greta Van Fleet,Rolling In The Deep - Recorded At Spotify Studios NYC,2hGvecdwtax1Ax8DTYANki,55781,59,0.0057,0.615,237653,0.487,0.00299,B,0.0995,-10.089,Minor,0.0269,104.986,04-Apr,0.323,Blues,B3
Phish,46 Days - Live,7z0usGJXiOZLGScIBBjhzw,109165,31,0.0194,0.249,473987,0.964,0.191,E,0.937,-5.752,Major,0.0969,164.179,04-Apr,0.576,Blues,B2
Gary Clark Jr.,Cold Blooded - Live,3edpGXChaJFXWZ6k3D2CWC,89419,31,0.00346,0.569,333973,0.48,0.000253,E,0.998,-9.075,Minor,0.0429,91.831,04-Apr,0.518,Blues,B2
Jack White,Blues On Two Trees,5v0jVSPTspMrhweCCEfh5b,128346,23,0.0445,0.418,164560,0.534,5.93e-05,B,0.291,-11.567,Minor,0.0712,140.309,04-Apr,0.323,Blues,B3
Leon Russell,It's A Hard Rain's A-Gonna Fall,3MoIvDgJqKIfta5V5x7Lc6,21733,37,0.375,0.677,311000,0.467,0.000737,F,0.0797,-14.351,Major,0.0306,85.785,04-Apr,0.855,Blues,B1
Tedeschi Trucks Band,Midnight in Harlem,6NXRR9vBzLKXXEx1aLaMMO,50858,55,0.35,0.447,352667,0.557,0.0145,A,0.11,-9.92,Major,0.035,152.058,04-Apr,0.43,Blues,B3
Buffalo Springfield,Pretty Girl Why,2NqUPA7zYMm4pqJCFRjJfA,36471,40,0.628,0.64,147333,0.449,0.131,A,0.0894,-10.23,Major,0.0415,135.574,04-Apr,0.776,Blues,B1
Jeff Beck,Led Boots,1q8NdCAQ9QUjpYiqzdd3mv,90755,29,0.0609,0.413,243373,0.987,0.458,C,0.176,-6.823,Major,0.0786,114.403,04-Apr,0.782,Blues,B3
Lynyrd Skynyrd,Sweet Home Alabama,5QQrPVZv6mlJ7rB3UEoZck,119732,80,0.181,0.596,283800,0.605,0.000331,G,0.0863,-12.145,Major,0.0255,97.798,04-Apr,0.886,Blues,B1
empty_field,Devil or Angel,7Jl4FB4Yy4uA6fT2x7FfMn,141181,31,0.871,0.668,146933,0.239,0.0717388,F,0.299,-13.181,Major,0.0332,106.937,04-Apr,0.719,Blues,B5
Shirley & Lee,Lee Goofed,4t0Fm1oF8GWA8tWqX007FW,36340,27,0.989,0.666,159350,0.317,0.00181,G,0.212,-10.485,Major,0.0465,74.168,04-Apr,0.713,Blues,B5
Molly Hatchet,The Creeper - Bonus Track,6wSBP8eKrsr2Oidr2o7exT,183040,32,0.184,0.592,198093,0.7,3.38e-05,E,0.142,-11.301,Minor,0.0362,135.447,04-Apr,0.844,Blues,B1
empty_field,Things I Used to Do,6Icck8HwuXn7tdxIlygaHW,169093,41,0.00117,0.312,221360,0.674,0.765,G,0.273,-8.86,Major,0.0391,93.241,04-Apr,0.691,Blues,B6
Link Wray,La De Da,6h4c2iDPVb8GGC6pDnVIIV,207984,38,0.144,0.315,361934,0.691,0.422,A,0.0721,-9.375,Major,0.0387,89.616,04-Apr,0.916,Blues,B6
Cage The Elephant,Dance Dance,1cte34yQV9hjkErHRHvXt3,24929,54,0.00179,0.61,190467,0.762,0.000432,D,0.28,-2.703,Major,0.0271,106.029,04-Apr,0.727,Blues,B1
Phish,Chalk Dust Torture - Live,63CLPQvbTcYPyW3dcluFkD,99717,23,0.0645,0.282,443913,0.879,0.819,B,0.713,-8.002,Minor,0.0436,94.1865,04-Apr,0.455,Blues,B6
Ray Charles,I've Got a Woman,6NzOw76Vq4ogyuRGmiXG4X,99544,63,0.833,0.556,171467,0.61,2.22e-06,A,0.258,-4.729,Major,0.213,199.373,04-Apr,0.665,Blues,B4
Chuck Willis,Hang up My Rock and Roll Shoes,4jTiyLlOJVJj3mCr7yfPQD,169473,29,0.655,0.632,184298,0.641,0.0886601,F,0.071,-7.647,Major,0.0659,131.476,04-Apr,0.923,Blues,B1
The Black Keys,The Flame,0vqNv43ZdOMGwq6ZZiRBEH,102175,34,0.845,0.456,275893,0.62,0.104,A,0.108,-8.297,Minor,0.0588,125.413,04-Apr,0.47,Blues,B5
Kenny Wayne Shepherd,I Want You,7t3Ldw0z7zS0WyzlV7aJGV,49127,37,0.00956,0.43,387707,0.814,0.151,D#,0.0962,-5.079,Major,0.0511,144.581,04-Apr,0.711,Blues,B3
Robert Johnson,Ramblin' On My Mind - Take 1,728wpR0sdHsE8rrAngOKMS,165359,31,0.984,0.695,174493,0.153,0.0131,E,0.33,-14.111,Major,0.0992,102.012,04-Apr,0.564,Blues,B5
The Robert Cray Band,Bad Influence,1qtdOYQJCvQByFnxWvpz4C,99854,29,0.129,0.812,173267,0.714,2.39e-05,A,0.103,-6.5,Major,0.0672,106.859,04-Apr,0.785,Blues,B1
Joe Walsh,Over and Over,5IapIlqooJJ0CmJmrEY8Ir,53162,31,0.00324,0.554,292600,0.397,0.0523,G,0.0769,-13.538,Major,0.0241,107.382,04-Apr,0.773,Blues,B1
