artist_name,genre,instance_id
The Suicide Machines,Blues,14637
Jerry Folk,Jazz,14640
Upchurch,Alternative,14651
empty_field,Comedy,14653
Five Iron Frenzy,Blues,14658
empty_field,Classical,14662
Beres Hammond,Blues,14663
empty_field,R&B,14666
empty_field,Hip-Hop,14667
empty_field,Folk,14668
empty_field,Comedy,14669
empty_field,Blues,14674
Chee,Comedy,14675
empty_field,R&B,14677
Arcangel,Hip-Hop,14678
Gregory Isaacs,Blues,14681
empty_field,Classical,14682
empty_field,Alternative,14684
Juice WRLD,Pop,14689
empty_field,Blues,14692
Midnite,R&B,14695
The Treniers,Blues,14699
Pacific Dub,Blues,14701
empty_field,R&B,14705
The Kentucky Headhunters,Blues,14707
empty_field,Jazz,14710
Tribal Seeds,Blues,14716
The Lacs,Alternative,14718
Easton Corbin,Folk,14720
Caramelos De Cianuro,Blues,14723
empty_field,Folk,14725
Sublime,Folk,14726
Guaco,Blues,14728
empty_field,Alternative,14730
empty_field,Hip-Hop,14733
empty_field,Opera,14734
James Brown,Hip-Hop,14735
Stacked Like Pancakes,Blues,14739
empty_field,R&B,14740
empty_field,Pop,14741
Eric Church,Jazz,14742
empty_field,Comedy,14745
Natiruts,R&B,14746
empty_field,Pop,14749
Buju Banton,R&B,14752
empty_field,Alternative,14755
empty_field,Comedy,14758
empty_field,Folk,14765
empty_field,Blues,14766
Brenton Wood,Blues,14768
Hijos De Leyva,Pop,14772
Juice WRLD,Pop,14774
empty_field,Hip-Hop,14777
empty_field,Hip-Hop,14779
empty_field,Jazz,14782
Stick Figure,Jazz,14783
empty_field,Hip-Hop,14790
empty_field,Hip-Hop,14794
Anonimus,Jazz,14797
empty_field,Blues,14800
empty_field,Folk,14819
empty_field,Jazz,14820
Toby Keith,Jazz,14823
empty_field,Hip-Hop,14828
empty_field,Hip-Hop,14833
empty_field,Blues,14835
empty_field,Pop,14836
empty_field,Comedy,14837
Bob Marley & The Wailers,Jazz,14838
Noize MC,Blues,14840
empty_field,Folk,14841
Dayme y El High,Alternative,14842
Yaga & Mackie,Alternative,14843
Vybz Kartel,Alternative,14844
empty_field,Alternative,14846
empty_field,Folk,14847
empty_field,Alternative,14849
Ricky Van Shelton,Folk,14852
Myke Towers,R&B,14854
empty_field,Blues,14855
Sam & Dave,Folk,14856
empty_field,Blues,14864
Madi Sipes & The Painted Blue,Blues,14866
empty_field,Pop,14868
DrefQuila,Alternative,14869
Dragon & Caballero,Jazz,14871
empty_field,Pop,14872
empty_field,Blues,14873
Ziggy Marley,R&B,14880
Keith Whitley,Folk,14881
empty_field,Pop,14883
Jadakiss,Hip-Hop,14885
empty_field,Pop,14887
empty_field,Comedy,14889
Rodney Atkins,Alternative,14891
empty_field,Folk,14895
empty_field,Hip-Hop,14899
empty_field,R&B,14900
empty_field,Pop,14901
Alborosie,Jazz,14902
empty_field,R&B,14905
Lutan Fyah,Jazz,14909
Tsunami Bomb,Blues,14912
Left Alone,Blues,14914
8 Kalacas,Blues,14916
empty_field,Alternative,14918
empty_field,Folk,14921
Timewarp Inc,Jazz,14924
empty_field,Blues,14925
empty_field,Alternative,14929
The Holdup,Blues,14933
empty_field,Hip-Hop,14936
empty_field,Folk,14938
empty_field,Pop,14942
Blueface,Pop,14953
empty_field,Blues,14955
empty_field,Pop,14957
empty_field,Blues,14959
Beenie Man,Jazz,14960
empty_field,Blues,14964
empty_field,Comedy,14965
empty_field,Hip-Hop,14968
empty_field,Folk,14972
Tim McGraw,Pop,14973
empty_field,Alternative,14975
Zac Brown Band,Folk,14976
empty_field,Pop,14984
Bomb the Music Industry!,Blues,14985
empty_field,Blues,14987
Catch 22,Classical,14994
empty_field,R&B,14998
Luke Bryan,Alternative,15001
empty_field,Comedy,15002
Maximus Wel,Blues,15003
empty_field,Classical,15005
Brenton Wood,Blues,15009
Sublime,Blues,15010
empty_field,Folk,15011
empty_field,Blues,15012
empty_field,Hip-Hop,15020
Riz La Vie,Jazz,15021
empty_field,Alternative,15022
Pedro Cuevas,Blues,15024
The Green,Jazz,15030
"Lee ""Scratch"" Perry",Blues,15031
empty_field,Comedy,15032
empty_field,Hip-Hop,15034
empty_field,Hip-Hop,15035
The Green,Jazz,15040
M. S. Subbulakshmi,Blues,15041
The Main Squeeze,Jazz,15042
empty_field,Comedy,15043
La Melodia Perfecta,Blues,15047
empty_field,Folk,15051
The Palms,Folk,15055
The Flaming Tsunamis,Comedy,15058
Lagwagon,Blues,15064
Screeching Weasel,Blues,15066
Masked Intruder,Blues,15067
Brad Paisley,Folk,15068
Billy Currington,Folk,15070
empty_field,Folk,15071
empty_field,Comedy,15074
empty_field,Jazz,15075
Drama B,R&B,15077
Seamus Kennedy,Jazz,15078
Ijahman Levi,Blues,15079
empty_field,Jazz,15080
Popcaan,Blues,15081
Zac Brown Band,R&B,15082
XYLØ,Folk,15083
empty_field,Blues,15085
empty_field,Alternative,15086
empty_field,Pop,15087
empty_field,Opera,15088
Leftöver Crack,Alternative,15092
Josimar y Su Yambú,Jazz,15094
empty_field,Alternative,15098
Ollie MN,Folk,15101
Dan Siegel,Jazz,15103
The Specials,Blues,15104
empty_field,Comedy,15107
empty_field,Hip-Hop,15108
empty_field,R&B,15114
empty_field,Opera,15115
empty_field,Hip-Hop,15122
Fickle Friends,Folk,15128
EMBRZ,Folk,15129
Anonimus,Jazz,15130
empty_field,Alternative,15131
empty_field,Blues,15133
Angel Y Khriz,Comedy,15136
Rodney Atkins,Blues,15137
empty_field,Jazz,15138
The Aquabats!,Blues,15139
K-Young,R&B,15140
Five Iron Frenzy,Blues,15141
Jory Boy,Blues,15142
Chieli Minucci,Jazz,15146
empty_field,Pop,15147
Baby Ranks,Blues,15148
empty_field,R&B,15151
Bersuit Vergarabat,Alternative,15152
RITUAL,R&B,15155
El Alfa,Folk,15156
Brenton Wood,Folk,15157
Leftöver Crack,Blues,15160
St. Paul & The Broken Bones,Folk,15172
Beards Of Comedy,Comedy,15173
empty_field,Blues,15174
empty_field,Classical,15175
empty_field,Comedy,15178
empty_field,Pop,15179
Aidonia,Blues,15180
Randy Rogers Band,Blues,15181
empty_field,Hip-Hop,15186
Sublime,Blues,15187
empty_field,Folk,15188
Martha Reeves & The Vandellas,Folk,15191
Johnny Osbourne,Jazz,15194
Waylon Jennings,Folk,15198
empty_field,Jazz,15199
Royal Club,Blues,15200
empty_field,Pop,15203
The Specials,Jazz,15204
Messiah,Blues,15211
Bersuit Vergarabat,Alternative,15212
Enur,Blues,15213
empty_field,Blues,15223
empty_field,Opera,15225
empty_field,Jazz,15226
empty_field,Pop,15227
Diana Ross,Jazz,15230
empty_field,Hip-Hop,15233
Benji Lewis,R&B,15236
empty_field,Folk,15237
empty_field,Jazz,15239
empty_field,Pop,15242
empty_field,Blues,15245
"Secreto ""El Famoso Biberon""",Blues,15247
empty_field,Jazz,15251
Amy Winehouse,Jazz,15254
empty_field,R&B,15255
empty_field,Jazz,15256
Amp Fiddler,Blues,15257
Aidonia,Blues,15258
Karyn White,Folk,15259
Authority Zero,Blues,15260
The Unicorns,R&B,15263
Beres Hammond,Blues,15265
Charlie Cunningham,Folk,15266
empty_field,Classical,15269
Michael Franti & Spearhead,Blues,15270
Jerry Reed,Jazz,15273
empty_field,Blues,15275
empty_field,Hip-Hop,15276
empty_field,Jazz,15277
empty_field,Alternative,15278
Bob Marley & The Wailers,Jazz,15280
empty_field,Pop,15281
empty_field,Hip-Hop,15282
Tim McGraw,Folk,15283
Hepcat,Blues,15285
Darondo,Blues,15289
empty_field,Hip-Hop,15291
empty_field,Folk,15292
empty_field,Jazz,15293
Lasso,Blues,15295
Bob Chilcott,Classical,15296
Chad & Jeremy,Folk,15298
empty_field,Folk,15302
empty_field,Classical,15303
empty_field,Folk,15305
Mc Solaar,R&B,15307
Chris Boomer,Comedy,15309
empty_field,Pop,15310
Bob Marley & The Wailers,Blues,15313
empty_field,Blues,15315
RKM,Jazz,15320
empty_field,Comedy,15321
empty_field,R&B,15324
Ocean Alley,Alternative,15325
Ronald Borjas,Blues,15326
Joe Nichols,Alternative,15328
Lisa Stansfield,Folk,15329
Joey Dosik,Folk,15331
empty_field,Folk,15333
HARDY,Alternative,15334
Big D and the Kids Table,Blues,15336
Sublime,Blues,15337
The Expendables,Blues,15338
Mykal Rose,Blues,15341
Curtis Mayfield,Blues,15345
The Pretty Things,Blues,15346
empty_field,Blues,15347
empty_field,Jazz,15348
Randy Nota Loca,Blues,15349
empty_field,Blues,15351
empty_field,R&B,15352
Alpha Blondy,Hip-Hop,15360
empty_field,Folk,15362
Jackie Mittoo,Blues,15363
Amaro,Blues,15364
empty_field,Folk,15368
empty_field,Folk,15369
empty_field,R&B,15370
The English Beat,Comedy,15371
empty_field,Blues,15372
MxPx,Blues,15373
Tim McGraw,Folk,15374
Transviolet,Folk,15378
Josh Abbott Band,Alternative,15379
Rancid,Blues,15381
Sizzla,Hip-Hop,15382
Roy Eldridge,Jazz,15384
Los Auténticos Decadentes,Jazz,15387
empty_field,Pop,15391
empty_field,Pop,15395
empty_field,Folk,15396
Amit Trivedi,Folk,15398
Jimmy Cliff,Jazz,15399
Novato,Blues,15403
empty_field,R&B,15406
Ozuna,Pop,15407
empty_field,Jazz,15411
empty_field,Opera,15414
MxPx,Classical,15416
empty_field,Blues,15417
empty_field,Alternative,15421
Big Wild,Folk,15424
Tribal Seeds,Jazz,15427
empty_field,Pop,15429
Whiskey Myers,Folk,15430
Yaga & Mackie,Blues,15432
empty_field,Alternative,15437
empty_field,Folk,15443
Josh Ward,Blues,15444
Chris Boomer,Comedy,15445
Yoon Mirae,R&B,15447
empty_field,Alternative,15449
Ozuna,Pop,15453
Miky Woodz,Hip-Hop,15454
The Lacs,Blues,15455
The Suicide Machines,Blues,15457
Los Caligaris,Folk,15459
The Barrymores,Blues,15462
empty_field,Alternative,15463
empty_field,Folk,15468
empty_field,Comedy,15472
Luke Bryan,Blues,15473
Cody Johnson,Folk,15474
Merle Haggard & The Strangers,Blues,15477
Chris Young,Folk,15481
The Hip Abduction,Blues,15485
empty_field,Folk,15486
empty_field,Opera,15487
Half Pint,R&B,15493
Baby Rasta,Jazz,15495
Kane Brown,Pop,15496
Menor Menor,Blues,15504
Paloma Faith,Pop,15505
empty_field,Hip-Hop,15509
empty_field,R&B,15511
Less Than Jake,Blues,15513
empty_field,Folk,15522
empty_field,Alternative,15524
empty_field,Classical,15525
ChocQuibTown,Pop,15527
empty_field,Pop,15530
Darondo,R&B,15531
empty_field,R&B,15536
empty_field,Classical,15538
empty_field,Hip-Hop,15539
The Spinners,Blues,15541
empty_field,Hip-Hop,15542
empty_field,Comedy,15545
Skapulario,Blues,15548
Cheka,Blues,15553
Allan Rayman,Alternative,15559
Alan Price,Blues,15560
JEN,Blues,15561
Lenny Tavárez,Jazz,15562
Divino,Blues,15563
Josh Turner,Folk,15571
Natiruts,R&B,15575
empty_field,Jazz,15577
empty_field,Hip-Hop,15578
Madness,Blues,15582
Duskus,Hip-Hop,15584
empty_field,Alternative,15585
Old Dominion,Folk,15590
empty_field,Blues,15593
Mating Ritual,Folk,15595
Vybz Kartel,R&B,15596
Luke Bryan,Alternative,15597
The Aggrolites,Blues,15599
empty_field,Classical,15600
Six60,Folk,15605
Lee Brice,Blues,15608
empty_field,Comedy,15610
empty_field,Jazz,15612
Salserin,Blues,15614
Jutes,R&B,15616
empty_field,Jazz,15619
empty_field,Alternative,15621
Shamanes Crew,Hip-Hop,15622
empty_field,Blues,15625
Evalyn,Alternative,15628
Lil Yase,Hip-Hop,15632
empty_field,Folk,15634
Luis Silva,Blues,15635
empty_field,R&B,15636
empty_field,Blues,15637
empty_field,R&B,15640
Junior M.A.F.I.A.,Hip-Hop,15644
Leftöver Crack,Blues,15646
Conway Twitty,Folk,15647
empty_field,Folk,15650
empty_field,Jazz,15651
Attom,Alternative,15652
empty_field,R&B,15653
empty_field,Alternative,15654
10 Ft. Ganja Plant,Jazz,15655
Astronomyy,Folk,15657
empty_field,Pop,15664
Reba McEntire,Alternative,15670
Vincent Peirani,Folk,15676
empty_field,Hip-Hop,15677
The Movement,Blues,15678
Lyanno,Jazz,15679
Karibe Orquesta,Alternative,15681
Passafire,Blues,15686
empty_field,Jazz,15688
Sizzla,Jazz,15692
Zac Brown Band,Folk,15693
Patsy Cline,Jazz,15694
The Chieftains,Folk,15695
Chiddy Bang,Hip-Hop,15697
empty_field,Jazz,15701
John Michael Montgomery,Folk,15702
empty_field,Blues,15706
Musicologo Y Menes,Alternative,15711
Desmond Dekker & The Aces,Comedy,15712
Cenji,Folk,15716
Spragga Benz,Hip-Hop,15723
Dylan Scott,Pop,15724
Phum Viphurit,Pop,15729
empty_field,Hip-Hop,15730
Moonshine Bandits,Jazz,15732
empty_field,R&B,15734
empty_field,Comedy,15738
empty_field,Opera,15740
Spragga Benz,Blues,15741
empty_field,Alternative,15743
empty_field,Folk,15744
empty_field,Pop,15745
No Use For A Name,Blues,15749
empty_field,Hip-Hop,15750
Lunay,Hip-Hop,15755
empty_field,Alternative,15756
Choking Victim,Hip-Hop,15757
empty_field,Opera,15758
empty_field,Blues,15765
"Hank Williams, Jr.",Blues,15767
Eek-A-Mouse,Blues,15771
empty_field,Blues,15772
empty_field,Jazz,15773
empty_field,Blues,15777
Eric Steckel,Blues,15780
empty_field,Alternative,15781
Pepper,Blues,15785
empty_field,Folk,15790
Barrington Levy,R&B,15794
empty_field,Blues,15798
empty_field,Folk,15799
empty_field,Alternative,15806
empty_field,Opera,15808
Long Beach Dub Allstars,Jazz,15810
Nikki Yanofsky,Blues,15817
Cate le Bon,Folk,15819
empty_field,Classical,15820
empty_field,Alternative,15823
Phyllis Dillon,Blues,15824
Ken-Y,R&B,15826
empty_field,Hip-Hop,15828
empty_field,Pop,15829
empty_field,Pop,15834
empty_field,Hip-Hop,15835
Lawrence,Blues,15836
Dragon & Caballero,Blues,15837
Bob Marley & The Wailers,Jazz,15840
Gary Allan,Blues,15841
The Aggrolites,Blues,15842
Sonny Bama,Alternative,15848
Olga Tanon,Blues,15849
Tito Torbellino Jr,Pop,15850
empty_field,Comedy,15851
Carlitos Rossy,Blues,15859
Los Auténticos Decadentes,Folk,15860
DERYL DODD,Alternative,15863
Sublime,Jazz,15865
sadeyes,R&B,15866
empty_field,Folk,15869
empty_field,Blues,15870
empty_field,Jazz,15872
empty_field,Blues,15874
empty_field,Pop,15875
empty_field,R&B,15879
empty_field,Blues,15881
Ziggy Marley,R&B,15882
Prof,Hip-Hop,15883
Vico C,R&B,15887
empty_field,Folk,15888
SOLE,R&B,15890
Long Beach Dub Allstars,Blues,15892
empty_field,Hip-Hop,15894
empty_field,Folk,15895
empty_field,Comedy,15897
Jackie Mittoo,Blues,15898
Infamous Jake & The Pinstripe Mafia,Blues,15901
empty_field,Opera,15902
Ele A El Dominio,Hip-Hop,15903
Chase Long Beach,Blues,15905
empty_field,Blues,15906
empty_field,Blues,15907
Alan Jackson,Folk,15908
empty_field,Opera,15909
empty_field,Folk,15911
empty_field,Folk,15912
empty_field,Comedy,15913
Almighty,Blues,15914
empty_field,R&B,15915
Capleton,Blues,15916
empty_field,Blues,15917
N'Klabe,Blues,15921
empty_field,Alternative,15923
Israel Vibration,Pop,15924
ELIZA,R&B,15925
Cham,Jazz,15926
empty_field,Blues,15927
Tenor Saw,Blues,15929
empty_field,Classical,15930
Goldfinger,Blues,15931
Taylor Acorn,Folk,15935
empty_field,Hip-Hop,15938
Allie X,R&B,15943
empty_field,Comedy,15944
empty_field,Blues,15946
Streetlight Manifesto,Blues,15948
empty_field,Alternative,15951
Canaan Smith,Alternative,15952
empty_field,Jazz,15953
Mark B.,Hip-Hop,15957
empty_field,Folk,15959
Desmond Dekker,Blues,15960
empty_field,Pop,15969
Wookiefoot,Jazz,15971
Farruko,Jazz,15977
empty_field,Hip-Hop,15978
empty_field,R&B,15981
Josh Thompson,Folk,15991
empty_field,Alternative,15993
Current Swell,Blues,15997
empty_field,Jazz,15998
Plan B,Blues,15999
empty_field,Hip-Hop,16000
empty_field,Hip-Hop,16001
Justin Hinds & The Dominoes,Blues,16002
empty_field,Pop,16003
empty_field,Blues,16004
empty_field,Hip-Hop,16005
Ñejo & Dalmata,R&B,16008
Stevie Wonder,R&B,16009
empty_field,Comedy,16010
Ronald Borjas,R&B,16011
empty_field,Pop,16013
Sanchez,Blues,16016
Baby Rasta & Gringo,Blues,16018
empty_field,Opera,16019
empty_field,Blues,16022
Sublime,Blues,16024
empty_field,Blues,16030
empty_field,Hip-Hop,16031
empty_field,Alternative,16032
Mark Wills,Blues,16034
empty_field,Jazz,16036
Santaferia,Alternative,16037
Jillian Jacqueline,R&B,16038
empty_field,Alternative,16043
empty_field,Comedy,16044
empty_field,Comedy,16046
empty_field,Blues,16047
Teenage Bottlerocket,Blues,16051
Jimmy Page,Blues,16052
Reel Big Fish,Blues,16057
Lito y Polaco,Blues,16063
Josh Turner,Folk,16064
Slightly Stoopid,Blues,16065
empty_field,Jazz,16069
Eddie Rabbitt,Blues,16072
empty_field,Blues,16074
empty_field,Blues,16079
Nana Pancha,Blues,16080
empty_field,Folk,16081
Alex & Sierra,Pop,16082
Charles Bradley,Alternative,16083
Arcangel,Hip-Hop,16084
Damian Marley,Hip-Hop,16086
Gondwana,Jazz,16091
"JQ ""The #1 Contender""",Jazz,16102
Luke Pell,Alternative,16104
empty_field,Comedy,16106
empty_field,Hip-Hop,16110
empty_field,R&B,16111
empty_field,Alternative,16114
Slightly Stoopid,Folk,16115
Brett Eldredge,Folk,16116
empty_field,Jazz,16117
Myke Towers,Hip-Hop,16120
empty_field,Alternative,16121
Juice WRLD,Pop,16123
Enur,Jazz,16124
empty_field,Jazz,16131
empty_field,Pop,16133
Nick Wayne,Blues,16134
Chewing on Tinfoil,Blues,16136
empty_field,Blues,16138
The Urge,Blues,16139
empty_field,Hip-Hop,16141
Desmond Dekker,Blues,16142
Elephant Man,Jazz,16143
Snoop Lion,Alternative,16145
empty_field,Comedy,16148
empty_field,Jazz,16149
Whiskey Myers,Folk,16150
Yampi,Blues,16151
Johnny Cash,Folk,16156
Josh Heinrichs,Blues,16157
Aaron Watson,Blues,16160
empty_field,Alternative,16166
empty_field,Blues,16167
Almighty,Blues,16168
empty_field,R&B,16169
Calle Ciega,Blues,16170
The Pierces,R&B,16171
empty_field,R&B,16173
empty_field,Opera,16175
Sol Seed,Blues,16180
The Melodians,Jazz,16185
empty_field,Hip-Hop,16187
Jeff Lorber Fusion,Jazz,16189
The Urge,Comedy,16193
empty_field,Alternative,16194
empty_field,Folk,16196
I-Octane,Jazz,16198
empty_field,Alternative,16199
empty_field,Jazz,16200
Ska-P,Folk,16207
NOFX,Blues,16208
empty_field,Jazz,16209
empty_field,Blues,16210
10 Ft. Ganja Plant,Blues,16211
NOFX,Alternative,16212
The Supervillains,Blues,16213
empty_field,Hip-Hop,16215
empty_field,Blues,16216
Soulfly,Alternative,16218
Divino,Blues,16219
[spunge],Blues,16221
empty_field,Alternative,16223
Chrishan,R&B,16226
Upchurch,R&B,16230
The Unseen,Blues,16233
empty_field,Alternative,16238
empty_field,R&B,16241
empty_field,Blues,16242
empty_field,Blues,16243
The Bennies,Classical,16246
empty_field,Blues,16247
empty_field,Pop,16248
empty_field,Opera,16249
empty_field,Alternative,16251
Jo Jo Jorge Falcon,Comedy,16254
Andy Rivera,R&B,16255
Descendents,Blues,16256
empty_field,Blues,16257
Chyno Miranda,Jazz,16259
Damar Jackson,Hip-Hop,16260
The Interrupters,Jazz,16262
empty_field,Pop,16263
(G)I-DLE,Pop,16265
empty_field,Blues,16266
empty_field,Comedy,16267
Charanga Habanera,Folk,16272
Dance Hall Crashers,Blues,16275
empty_field,Opera,16277
William Michael Morgan,Blues,16279
Matisyahu,Blues,16281
empty_field,Blues,16285
Lucky Dube,Jazz,16286
Chocolate Blanco,Blues,16287
empty_field,Jazz,16289
"JQ ""The #1 Contender""",Blues,16290
Eric Paslay,Folk,16291
Lyan,Blues,16294
empty_field,Blues,16295
empty_field,R&B,16297
Upchurch,Hip-Hop,16300
Fortunate Youth,Blues,16302
Caibo,Blues,16304
Julian & Roman Wasserfuhr,Classical,16308
Struggle Jennings,Alternative,16312
Bob Marley & The Wailers,Hip-Hop,16313
Johnny Horton,Blues,16315
Willie Nelson,Folk,16316
Miranda Lambert,Blues,16317
Musicologo Y Menes,Jazz,16319
The Planet Smashers,Blues,16321
Bob Marley & The Wailers,Hip-Hop,16322
empty_field,Pop,16323
Nessly,Alternative,16327
empty_field,Hip-Hop,16332
Mischief Brew,R&B,16335
empty_field,R&B,16336
Noir Désir,Blues,16337
U.S. Bombs,Blues,16340
empty_field,R&B,16347
Los 4,Blues,16348
empty_field,Pop,16350
Johnny Cash,Jazz,16353
empty_field,Hip-Hop,16359
empty_field,Jazz,16364
Jesse James,Jazz,16367
empty_field,Blues,16369
empty_field,Alternative,16370
The Forces Of Evil,Blues,16371
Bad Bunny,Pop,16374
empty_field,Opera,16375
empty_field,Pop,16377
empty_field,Pop,16380
Win and Woo,Hip-Hop,16384
Rx Bandits,Blues,16388
Sara Evans,Folk,16390
empty_field,Alternative,16391
Tsunami Bomb,Blues,16392
empty_field,Opera,16398
empty_field,Folk,16405
empty_field,Alternative,16406
Big Wild,Jazz,16408
Michael Franti & Spearhead,Blues,16409
empty_field,Pop,16410
empty_field,Blues,16413
Lagwagon,Blues,16415
empty_field,Alternative,16418
Propagandhi,Blues,16420
empty_field,Pop,16422
empty_field,R&B,16424
empty_field,R&B,16425
empty_field,R&B,16426
empty_field,Blues,16430
Lagwagon,Blues,16433
Los Pericos,R&B,16437
Marcia Griffiths,Blues,16440
Papi Wilo,Jazz,16443
empty_field,Pop,16445
Tim McGraw,Folk,16448
Jake Owen,Folk,16449
The Hip Abduction,Blues,16452
Feid,R&B,16455
empty_field,Pop,16456
Amara La Negra,Alternative,16457
empty_field,Blues,16459
empty_field,Hip-Hop,16461
Gaviria,Blues,16463
empty_field,Jazz,16466
empty_field,Opera,16472
Magnate,Blues,16473
Long Beach Dub Allstars,Blues,16474
El Sica,Comedy,16479
Ska-P,Jazz,16483
K'NAAN,Blues,16484
empty_field,Alternative,16486
empty_field,Folk,16489
Anti-Flag,Classical,16496
empty_field,Comedy,16497
Richard Addinsell,Classical,16498
23 Skunks,Blues,16502
empty_field,Pop,16505
empty_field,Blues,16513
"Hank Williams, Jr.",Blues,16523
Bay Ledges,Alternative,16525
The Pretty Things,Blues,16529
Nashville Cast,Folk,16531
Scott Henderson,Jazz,16532
Rendezvous At Two,Blues,16533
empty_field,R&B,16538
Sugar Pie DeSanto,Blues,16539
Jamey Johnson,Blues,16540
empty_field,R&B,16544
empty_field,Alternative,16547
empty_field,Alternative,16555
empty_field,Pop,16561
empty_field,Classical,16565
empty_field,Jazz,16567
The LambsBread,Blues,16570
empty_field,Alternative,16572
empty_field,Opera,16574
empty_field,R&B,16575
empty_field,Hip-Hop,16577
empty_field,Blues,16580
Sessiones Reggae,Jazz,16581
empty_field,Alternative,16583
Los De La Nazza,Alternative,16585
Amenazzy,Pop,16586
Paper Lovee,R&B,16587
8 Kalacas,Blues,16590
Bryant Myers,Hip-Hop,16592
Jeffries Fan Club,Blues,16597
Baka Not Nice,Pop,16599
DrefQuila,R&B,16602
empty_field,Blues,16604
Mothica,R&B,16605
Mura Masa,R&B,16608
Luke Bryan,Alternative,16613
Current Swell,Blues,16617
empty_field,Alternative,16618
Sublime,Blues,16620
empty_field,Hip-Hop,16621
El Alfa,Blues,16626
Christine D'Clario,Pop,16627
Mastodon,Alternative,16628
Merle Haggard,Folk,16629
Eloy,Blues,16630
empty_field,Folk,16632
No Use For A Name,Blues,16637
Sublime,Blues,16638
Charley Pride,Folk,16643
empty_field,Hip-Hop,16647
Brett Eldredge,Alternative,16648
The Jam,Blues,16650
Teenage Bottlerocket,Blues,16655
Los Auténticos Decadentes,Alternative,16657
Alex Kyza,Blues,16658
empty_field,Pop,16660
empty_field,Blues,16661
G. Love & Special Sauce,Jazz,16664
Conway Twitty,Folk,16665
empty_field,Alternative,16666
empty_field,R&B,16668
Teenage Bottlerocket,Blues,16673
Save Ferris,Blues,16676
empty_field,Pop,16677
empty_field,Blues,16678
The Green,Blues,16679
empty_field,Blues,16683
empty_field,Blues,16685
empty_field,R&B,16686
Strung Out,Blues,16688
empty_field,Blues,16692
empty_field,Classical,16693
empty_field,Blues,16694
empty_field,Blues,16696
Johnny Cash,Hip-Hop,16697
Kendo Kaponi,Alternative,16698
Rancid,Alternative,16700
empty_field,Classical,16703
empty_field,Blues,16707
empty_field,Opera,16708
J.B. Lenoir,Blues,16710
RKM,Jazz,16714
empty_field,Jazz,16715
Bob Marley & The Wailers,R&B,16717
Son Little,Blues,16718
empty_field,Classical,16720
La Secta AllStar,Blues,16721
empty_field,Hip-Hop,16725
Easton Corbin,Blues,16727
Sizzla,Jazz,16728
empty_field,Folk,16729
empty_field,Hip-Hop,16732
Brad Paisley,Folk,16735
empty_field,Pop,16736
NOFX,Blues,16742
Natural Vibrations,R&B,16744
empty_field,Comedy,16750
empty_field,Alternative,16753
empty_field,Folk,16755
empty_field,Pop,16756
Marvin Gaye,Jazz,16757
Carlitos Rossy,Jazz,16759
empty_field,Pop,16760
empty_field,Pop,16761
empty_field,Blues,16767
empty_field,R&B,16769
empty_field,Jazz,16774
empty_field,Classical,16775
empty_field,Blues,16777
Lito Kirino,Blues,16778
empty_field,Pop,16784
NoMBe,Opera,16785
Toby Keith,Blues,16789
empty_field,Jazz,16794
Los Caligaris,Alternative,16798
Kolby Cooper,Alternative,16801
Jelly Roll,R&B,16807
empty_field,Alternative,16810
Ilegales,Blues,16812
empty_field,Pop,16813
empty_field,Comedy,16816
Voltio,Blues,16817
Orquesta Zaperoko del Callao,Blues,16818
Bob Marley & The Wailers,Folk,16819
The Interrupters,Alternative,16824
Luis Silva,Blues,16827
empty_field,Comedy,16828
Bob Marley & The Wailers,Blues,16829
empty_field,Blues,16830
empty_field,Jazz,16831
Bob Marley & The Wailers,Hip-Hop,16834
LeAnn Rimes,Alternative,16837
The Impossibles,Blues,16839
Raskahuele,Comedy,16840
empty_field,Blues,16843
empty_field,Blues,16844
Etana,Jazz,16845
empty_field,Pop,16848
empty_field,Opera,16849
Toh Kay,Classical,16860
The Beautiful Girls,Blues,16861
empty_field,Jazz,16862
Clay Walker,Blues,16863
empty_field,Alternative,16865
Klasico,Hip-Hop,16874
Brick + Mortar,Alternative,16878
Kenny Chesney,Alternative,16879
empty_field,Folk,16881
empty_field,Hip-Hop,16883
empty_field,Hip-Hop,16884
empty_field,R&B,16887
Lirico En La Casa,Jazz,16888
empty_field,Pop,16891
empty_field,R&B,16892
The Band Perry,Folk,16893
empty_field,Jazz,16894
empty_field,Comedy,16895
empty_field,Hip-Hop,16898
empty_field,Alternative,16900
empty_field,R&B,16901
Dirty Heads,Jazz,16904
6ix9ine,Hip-Hop,16907
empty_field,Hip-Hop,16914
empty_field,Pop,16916
empty_field,Pop,16918
Rhett Akins,Folk,16920
Sticky Fingers,Alternative,16921
empty_field,Pop,16928
Brenton Wood,Blues,16931
empty_field,Folk,16937
empty_field,Folk,16938
empty_field,Blues,16940
Proyecto Uno,Blues,16943
The Interrupters,Alternative,16945
Mym,Blues,16946
empty_field,Folk,16947
Dead Kennedys,Blues,16948
empty_field,Blues,16951
empty_field,Opera,16953
empty_field,R&B,16955
Scotty McCreery,Blues,16957
empty_field,Comedy,16960
The Skints,Blues,16961
The Specials,Blues,16965
Sixto Rein,Blues,16969
Althea Rene,Jazz,16970
Steel Pulse,Jazz,16972
empty_field,Blues,16975
Sticky Fingers,Pop,16980
The Slackers,Blues,16981
Darell,Jazz,16986
empty_field,Comedy,16991
empty_field,Folk,16993
