instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,subgenre
165454,The Score,Under The Pressure,3FPSa57fnk6nIGt2JiUSjo,52,0.00416,0.487,207013,0.833,6.04E-05,G#,0.241,-5.383,Major,0.267,191.929,04-Apr,0.537,Alternative,
173196,empty_field,From the Day,6oPsQApKb0IC5KYzO6uiyv,47,0.000215,0.576,219627,0.837,0,C,0.191,-5.877,Major,0.0326,118.974,04-Apr,0.419,Alternative,
103799,empty_field,Into The Nothing,0ls8fZkcTcw4po3Ne0En2V,48,8.72E-05,0.462,223933,0.913,0,F#,0.181,-3.55,Major,0.0469,94.998,04-Apr,0.498,Alternative,
213868,Rammstein,PUSSY,0kD1j1yVuagqofnTB8vs6t,47,0.00158,0.573,-1,0.773,0.0957,G,0.0734,-4.629,Major,0.0442,134.977,04-Apr,0.541,Alternative,"Neue Deutsche Härte, industrial metal"
154659,Escape the Fate,The Webs We Weave,2fmXnPfzguSp3zKDibCBgv,46,0.00243,0.488,173733,0.954,0,F,0.235,-3.784,Major,0.123,?,04-Apr,0.568,Alternative,
31365,Billy Lemos,12:34 AM,0aULRU35N9kTj6O1xMULRR,49,0.656,0.711,-1,0.473,0.0666,C#,0.119,-11.971,Major,0.116,90.001,04-Apr,0.32,Alternative,
130022,Hiatus Kaiyote,Laputa (Taylor McFerrin Remix feat. Anderson .Paak),0sxhxUMnQLwWZrpDHFxpm6,48,0.271,0.453,244240,0.655,0,F,0.118,-7.709,Minor,0.302,?,04-Apr,0.492,Alternative,"Neo soul, future soul, jazz-funk, blue-eyed soul"
198764,Godsmack,Love-Hate-Sex-Pain,2LNDflccYzJaardeFvyntT,59,6.07E-05,0.215,315453,0.911,3.47E-06,A,0.183,-4.715,Major,0.0394,183.535,04-Apr,0.47,Alternative,"Post-grunge, hard rock, nu metal, alternative metal, Heavy metal music"
34940,System Of A Down,Dreaming,3Yxmpx64AdWAzG3qAD4Dty,51,0.0022,0.19,-1,0.979,0,F,0.75,-1.472,Minor,0.0544,181.251,04-Apr,0.485,Alternative,
105146,Have Mercy,Two Years,6nPGP4HfKWe6zy5qWls2wm,39,0.0111,0.568,244938,0.844,1.15E-06,B,0.114,-5.832,Major,0.101,140.081,04-Apr,0.531,Alternative,
50992,Earl Sweatshirt,Wool,0AEXW1l7oXb7qXhfRq39X5,53,0.347,0.732,153120,0.473,0,C#,0.366,-7.197,Major,0.271,47.811,04-Apr,0.394,Alternative,"West Coast hip hop, alternative hip hop, progressive rap, horrorcore"
93075,Slipknot,Gematria (The Killing Name),7KOlJ92bu51cltsD9KU5I7,49,0.000189,0.361,361533,0.992,0.000613,B,0.285,-2.69,Major,0.136,101.579,04-Apr,0.32,Alternative,
115696,Soda Stereo,De Música Ligera - Remasterizado 2007,6CebGuHR99xrFitTnOgeu2,59,0.000611,0.537,-1,0.749,0.525,D,0.197,-6.335,Major,0.0284,124.232,04-Apr,0.734,Alternative,"Argentine rock, new wave music, post-punk, alternative rock"
107709,Disturbed,Immortalized,61AEyrcnzNoYFqHWG3RZw4,55,0.000157,0.373,257836,0.991,1.29E-06,G,0.162,-2.101,Major,0.214,197.973,03-Apr,0.316,Alternative,
189922,Tiny Moving Parts,Always Focused,2bxG0N7YsdkIBfuLsE0J8i,47,0.00408,0.404,160613,0.766,0.00101,C#,0.109,-7.31,Major,0.0325,142.846,04-Apr,0.528,Alternative,"Midwest emo, math rock, indie rock, post-hardcore"
70461,Passion Pit,Lifted Up (1985),3VLCtStwYsAL4LKZgeUvy3,46,0.014,0.568,263293,0.816,0.000231,C,0.155,-3.928,Major,0.0281,125.033,05-Apr,0.31,Alternative,"Electropop, alternative dance, indietronica, synthpop, indie pop, neo-psychedelia, art pop"
162236,Los Cafres,Tus Ojos,5MLNH7iKrNqxcQsi0eXvzM,63,0.0234,0.853,254865,0.48,0.000618,G#,0.0323,-9.052,Major,0.0512,?,04-Apr,0.815,Alternative,
175475,The Avett Brothers,Trouble Letting Go,3iASGIFlQ3RbavXMPobRuW,44,0.511,0.611,221413,0.621,0,C,0.213,-4.08,Major,0.0277,132.013,04-Apr,0.336,Alternative,"Folk music, folk rock, indie folk, Odyssey (publication), Bluegrass music, Americana (music)"
23600,Nickelback,Lullaby,4ymByZAPRqTlyJASAoJ921,61,0.000372,0.508,228107,0.832,0,B,0.0859,-4.395,Major,0.032,136.004,04-Apr,0.404,Alternative,"Post-grunge, hard rock, alternative rock, alternative metal, pop rock"
152631,Spooky Black,Pull,268UIZjlAOAoDqsnp91N7L,43,0.803,0.365,253794,0.433,0.761,C#,0.682,-12.811,Minor,0.074,93.83,04-Apr,0.127,Alternative,
181661,Badflower,Soap,72V7HVj71eNXogp7y4gfVw,40,0.000188,0.442,-1,0.99,0.00138,B,0.24,-3.843,Major,0.16,90.045,04-Apr,0.04,Alternative,"Hard rock, AllMusic, alternative rock, post-grunge"
81828,Adelitas Way,Still Hungry,4ytPgUsPNsKJtmM6Vjr4oS,48,0.0124,0.488,191781,0.969,0,E,0.0805,-3.133,Minor,0.116,93.014,04-Apr,0.296,Alternative,"Hard rock, alternative rock, post-grunge"
174606,empty_field,Lonely Eyes,3ghgwo0BTPm329zGMQRfn7,49,0.0396,0.526,181735,0.822,0,A,0.34,-5.135,Major,0.0374,105.001,04-Apr,0.515,Alternative,
82388,Thousand Foot Krutch,Let the Sparks Fly,1j0Rb762xxT0eccglHKsRv,51,0.000554,0.645,246760,0.859,0,D,0.337,-4.904,Major,0.0562,120.063,04-Apr,0.596,Alternative,"Christian rock, Eau Claire Leader-Telegram, Christian metal, hard rock, alternative rock, nu metal, rap metal"
165536,Nothing More,Go To War,76EM5JFNGgkBxFq16xZTCC,55,0.00187,0.461,245196,0.892,1.34E-06,F#,0.0942,-4.807,Minor,0.0901,137.35,04-Apr,0.35,Alternative,"Alternative rock, alternative metal, hard rock, progressive rock, progressive metal"
79406,SG Lewis,No Less,52jWti9n0YGI6QVuZnM3Jt,47,0.255,0.525,243710,0.278,1.57E-06,B,0.64,-13.614,Minor,0.123,91.809,04-Apr,0.166,Alternative,
135050,Three Days Grace,I Am Machine,7uzib3dSSwgUwcD3z0k3bR,64,1.29E-05,0.402,-1,0.97,2.62E-06,D,0.189,-4.538,Minor,0.0668,75.106,04-Apr,0.476,Alternative,"Post-grunge, hard rock, alternative rock, alternative metal, nu metal"
53108,Madvillain,Strange Ways,7vVBrSGcMp0gfky9dKCkiE,44,0.719,0.341,111667,0.805,0,E,0.466,-9.878,Minor,0.568,89.973,04-Apr,0.569,Alternative,"Alternative hip hop, jazz rap, abstract hip hop, psychedelic rap"
201231,GoldLink,Rumble (feat. Jackson Wang & Lil Nei),06s4C6gFx4FucnjFM9w4Lv,54,0.118,0.792,191680,0.773,2.73E-06,C,0.127,-3.443,Minor,0.212,?,04-Apr,0.275,Alternative,
188684,empty_field,Southern Gothic,6H4IX21JUQ87XjaQKaGHmy,36,0.277,0.654,235400,0.683,0,A,0.205,-4.069,Minor,0.0337,124.889,04-Apr,0.449,Alternative,
116538,MARINA,Teen Idle,3NXyL1z92b8ADe4UsbHJQ4,54,0.242,0.571,254400,0.651,0,F,0.0938,-6.26,Major,0.0349,121.202,04-Apr,0.374,Alternative,
187469,Deftones,Knife Prty,2btMA0oVvDOTK3PVYq70xZ,51,0.00025,0.295,-1,0.883,0.0234,C,0.137,-3.897,Minor,0.0446,74.483,03-Apr,0.118,Alternative,"Alternative metal, art rock, experimental rock, nu metal"
182137,empty_field,What If,2P5GtCrKSu6Sf4dOCAB6M4,60,0.00868,0.725,215240,0.448,0.00526,C#,0.0574,-5.898,Major,0.0393,92.94,04-Apr,0.484,Alternative,
177449,3 Doors Down,Let Me Go,4yHFxB8kzzeuNvoouR8N0N,51,0.0192,0.478,243053,0.856,0,C#,0.107,-4.881,Minor,0.0387,91.998,04-Apr,0.454,Alternative,"Post-grunge, LA Weekly, hard rock, AllMusic, alternative rock, USA Today"
158145,Matthew West,Forgiveness,4IHGdJXh3JPSmAFx18N4cl,41,0.00737,0.407,267347,0.669,1.12E-05,C,0.135,-5.166,Major,0.0337,?,04-Apr,0.197,Alternative,"Contemporary Christian music, pop rock, country music"
148641,Summer Walker,Session 32,1d6PNzyPyaYcIZkicGqLuY,65,0.894,0.574,98027,0.123,0.00111,C#,0.118,-13.959,Major,0.196,115.431,03-Apr,0.117,Alternative,"Contemporary R&B, RollingStone"
77080,Opeth,Windowpane,4TGHOWSNAwUXn5onDQr0P1,52,0.156,0.328,464280,0.553,0.412,F#,0.0985,-6.252,Major,0.0267,?,04-Apr,0.322,Alternative,"Progressive metal, progressive rock, death metal, AllMusic"
113479,My Darkest Days,Casual Sex,1517Kb1zutFhK0S2biazY8,52,0.0108,0.669,193573,0.916,0,B,0.652,-4.228,Minor,0.0488,?,04-Apr,0.862,Alternative,"Hard rock, post-grunge"
28846,Silversun Pickups,Neon Wound,3G3sjrRx3BwAkuqYbLDHEk,45,0.000373,0.479,338216,0.905,0.257,E,0.16,-5.679,Minor,0.0386,144.997,04-Apr,0.335,Alternative,"Alternative rock, indie rock, post-punk revival, dream pop, Allmusic, Rovi Corporation, shoegaze"
127900,Sonic Youth,Superstar,5z4pTwwTsb4wGL13ANl3Rq,54,0.0468,0.372,-1,0.499,0.283,F,0.125,-9.159,Minor,0.029,84.212,04-Apr,0.172,Alternative,"Noise rock, alternative rock, experimental rock, indie rock, post-punk, no wave"
103336,The Front Bottoms,Swimming Pool,4NEPNkjbOKFGfXQXD4xh6Z,41,0.289,0.569,216947,0.844,0,E,0.349,-4.859,Major,0.121,134.804,04-Apr,0.59,Alternative,"Folk punk, folk rock, indie rock, emo"
169533,empty_field,Crosshairs,7e9j4PmZ0n3gZ33GtdAa2J,47,0.14,0.427,-1,0.525,7.34E-05,A,0.602,-8.035,Minor,0.205,171.793,04-Apr,0.578,Alternative,
208625,Cold,Stupid Girl,7pqO7nctdcjlmaUYyHipNz,49,0.000126,0.436,189853,0.869,6.23E-05,G,0.0896,-4.378,Major,0.065,?,03-Apr,0.243,Alternative,
88319,Real Friends,Get By,4VSyH8AkIt3kaR5xIPFVVi,49,0.00124,0.56,212893,0.935,0,G,0.233,-3.214,Major,0.0507,100.126,04-Apr,0.358,Alternative,
87497,Yuna,Does She,3XeLKdhrqMhozx8EDmyA0Y,52,0.236,0.495,202080,0.437,0,B,0.068,-6.641,Minor,0.304,203.151,04-Apr,0.599,Alternative,
124516,empty_field,Icky Thump,0VCU85jACTL0dVJbR1aciI,63,0.021,0.424,254533,0.632,0.0117,A,0.0545,-7.243,Major,0.0922,97.694,04-Apr,0.356,Alternative,
74876,Joji,CAN'T GET OVER YOU (feat. Clams Casino),4f2K09ZZra4gK8Cyuf6yW6,74,0.684,0.9,-1,0.316,0.0771,A,0.0853,-8.797,Major,0.332,129.914,04-Apr,0.844,Alternative,
109113,Screaming Trees,Shadow Of The Season,3l1bpC1lrAZ911bplYydPb,45,4.63E-05,0.163,273813,0.937,0.00297,C,0.372,-5.502,Major,0.0882,?,04-Apr,0.413,Alternative,"Grunge, ABC-CLIO, neo-psychedelia, Rolling Stone, hard rock, country rock, AllMusic"
184624,Freddie Gibbs,"Robes (feat. Domo Genesis, Earl Sweatshirt)",5rinLvgqv31pWEcjtqwtRY,50,0.407,0.408,304547,0.532,0.000277,G#,0.142,-10.427,Major,0.549,?,04-Apr,0.556,Alternative,"Hip hop music, gangsta rap, The Guardian, Alternative Hip Hop"
92119,Chevelle,A Miracle,74tSluknUNA9rYQtGpdjGq,41,0.000411,0.338,331200,0.69,0.00199,C,0.0696,-5.978,Major,0.0355,79.967,04-Apr,0.149,Alternative,
26931,empty_field,I Like It (I Wanna Be Where You Are),0GkjiLmGwNpG5xJ6GEAm07,57,0.0611,0.865,-1,0.641,0.000107,A#,0.218,-6.652,Minor,0.162,95.307,04-Apr,0.762,Alternative,
27467,Primal Scream,Movin' on Up,5PiDPyXpgEDNapsnJ3MbUs,47,0.0846,0.508,230533,0.808,0.000727,C,0.0719,-12.496,Minor,0.0403,94.255,04-Apr,0.209,Alternative,"Alternative rock, electronic music, alternative dance, neo-psychedelia, House music, indie pop"
63455,Black Veil Brides,In The End,0dAn2J57itTQbgumAB3Et5,57,0.000193,0.447,228280,0.935,0.00728,G#,0.0865,-4.23,Major,0.0906,140.03,04-Apr,0.289,Alternative,"Hard rock, alternative metal, glam metal, gothic metal, metalcore"
77802,empty_field,Broken (feat. Scarface),1Tnw0ItH1Macok8gblnPPd,44,0.53,0.604,248413,0.631,2.73E-05,B,0.123,-10.06,Minor,0.0892,85.082,04-Apr,0.494,Alternative,
74891,Snoh Aalegra,You Keep Me Waiting,3TATp6HL6iMJ1kezVkrNqO,53,0.505,0.597,267933,0.666,0.00137,D#,0.146,-8.264,Major,0.0326,81.585,04-Apr,0.691,Alternative,"Contemporary R&B, Soul music, hip hop music"
183961,System Of A Down,Pictures,2DVI5bxoh3qXVYA1XmraN8,43,0.000271,0.516,126307,0.897,0.468,C,0.164,-2.451,Major,0.0582,154.852,04-Apr,0.579,Alternative,
106058,6LACK,Let Her Go,7dblNGnRXEBrVJunazs2U5,61,0.586,0.758,-1,0.62,7.80E-05,F,0.187,-7.079,Minor,0.0846,156.017,04-Apr,0.404,Alternative,
178669,Turnover,Take My Head,55OdqrG8WLmsYyY1jijD9b,46,0.221,0.316,-1,0.859,0.15,D,0.102,-6.982,Major,0.0358,160.925,04-Apr,0.355,Alternative,
27584,TV On The Radio,Quartz,1tdc73ozehKPyRWRKs0lja,44,0.0024,0.497,240799,0.75,0.0558,C,0.392,-5.171,Major,0.0281,96.071,04-Apr,0.116,Alternative,
54587,Black Pistol Fire,Hipster Shakes,3NMFHh7YtTWhJvHB0c27Tx,40,0.053,0.351,170500,0.908,0,C,0.133,-4.807,Major,0.132,87.856,04-Apr,0.583,Alternative,"Rock and Roll, Garage punk (fusion genre), Southern rock, punk blues"
122702,Jim James,Hide In Plain Sight,5qHTd85RyzJLJ9ErvLHbGO,47,0.0178,0.326,-1,0.623,0.193,F,0.198,-6.73,Minor,0.0327,?,04-Apr,0.303,Alternative,"Psychedelic rock, indie rock, jam rock"
137068,The Raconteurs,Help Me Stranger,0qLqLMBQS5y3ZAbkc3MIGy,54,0.0321,0.5,216292,0.783,7.90E-05,E,0.0853,-7.73,Minor,0.0643,94.745,04-Apr,0.189,Alternative,"Alternative rock, Contactmusic.com, garage rock, Billboard (magazine), PopMatters, blues rock, Gigwise, indie rock, AllMusic"
192272,Doja Cat,Wild Beach,1qjQkToZIwvNjve8EG8u48,44,0.251,0.713,204360,0.675,0.000722,E,0.117,-6.519,Minor,0.0654,?,04-Apr,0.379,Alternative,"Hip hop music, Pop music, Contemporary R&B, pop rap"
62557,The Revivalists,You And I,2fjsbH66cg3m7l3IZ7qoYb,49,0.0136,0.565,283947,0.861,0.000182,E,0.263,-3.907,Minor,0.0438,148.003,04-Apr,0.753,Alternative,"Alternative rock, roots rock"
115456,empty_field,"""99""",48bdMe09t7vp0d90H54vzQ,62,0.00598,0.552,199413,0.804,0,G#,0.111,-4.299,Major,0.0303,95.98,04-Apr,0.714,Alternative,
57255,empty_field,Sound the Alarm,4wuCg442wmR7o7hi6Beo4U,49,1.65E-05,0.468,-1,0.819,4.51E-06,G#,0.0715,-3.855,Minor,0.0459,92.009,04-Apr,0.465,Alternative,
184815,Megadeth,Hangar 18 - Remastered 2004,6qmeWDjGnxbSetbJSJAO4f,58,5.87E-05,0.248,311200,0.988,0.84,D,0.323,-3.74,Major,0.144,115.298,04-Apr,0.149,Alternative,"Thrash metal, speed metal, Heavy metal music"
39430,Culture Abuse,Bee Kind To The Bugs,51HiIbv8gO0HvwpmAxXAFe,40,0.00146,0.57,216267,0.827,0.182,C,0.612,-4.132,Major,0.03,102.964,04-Apr,0.498,Alternative,"Punk rock, alternative rock, indie rock, garage rock"
99907,Mom Jeans.,Death Cup,4SCB30Lf5Dq9MEE2y0i1KS,53,0.0947,0.353,276000,0.748,0.000553,C#,0.166,-9.339,Major,0.0411,85.983,04-Apr,0.574,Alternative,
204313,Icon For Hire,Hope of Morning,4zhbaPw1LhwKOTWD4E20vK,41,0.0463,0.546,229605,0.832,0,G#,0.162,-5.812,Major,0.0377,134.051,04-Apr,0.357,Alternative,
216618,Blood Orange,I Wanna C U,1QTil8E3eU4ekpfJ2GkVKI,59,0.715,0.793,74725,0.304,0.181,C,0.114,-12.191,Minor,0.0442,99.773,04-Apr,0.72,Alternative,
110603,Queens of the Stone Age,Mexicola,5HnxL39pSgVVQMLP7WnSfv,46,0.00359,0.437,295632,0.895,0.123,C,0.0755,-4.64,Major,0.0304,109.113,04-Apr,0.468,Alternative,
111512,Sturgill Simpson,Some Days,3HXfNHAwafX6GVzQBrhFTD,45,0.00413,0.526,210533,0.875,1.40E-06,E,0.28,-5.713,Major,0.0743,100.199,04-Apr,0.729,Alternative,"Alternative country, progressive country"
74782,McClenney,SOS,32SyjQufTFk7eiiIXioEV9,47,0.572,0.697,187242,0.251,0.00394,C#,0.122,-13.628,Minor,0.039,72.95,04-Apr,0.555,Alternative,
216321,empty_field,Calm Like a Bomb,44qO7jfEpy66rooN07SQ31,52,0.0234,0.315,-1,0.97,2.03E-06,G,0.122,-5.424,Major,0.483,149.749,04-Apr,0.37,Alternative,
107351,Freddie Gibbs,Massage Seats,66AjVrXSoupPvaxapKCu91,59,0.164,0.498,146813,0.673,0,D,0.616,-5.71,Major,0.31,89.486,04-Apr,0.46,Alternative,"Hip hop music, gangsta rap, The Guardian, Alternative Hip Hop"
103431,LCD Soundsystem,I Can Change,0X9OZf3Ybj2b8IC9zZae0J,53,0.00215,0.644,352004,0.73,0.00178,C#,0.233,-6.565,Major,0.0287,116.981,04-Apr,0.695,Alternative,
131232,Fair To Midland,Dance Of The Manatee,7helKPl1Pq3SiBvNPMEFAm,38,0.00149,0.486,250707,0.901,0,F,0.262,-4.908,Minor,0.062,107.04,04-Apr,0.651,Alternative,
209511,Atreyu,Blow,3ImJurxjtL8FutkeQ6uPRK,48,0.0045,0.523,249440,0.98,9.22E-06,F,0.188,-3.615,Minor,0.147,?,04-Apr,0.33,Alternative,"Metalcore, post-hardcore, hard rock, alternative metal"
135828,Natalia Lafourcade,Hasta la Raíz,7G6yVy7YC23yMGPOfbllgp,67,0.201,0.585,221800,0.643,0.000306,D#,0.144,-8.392,Major,0.0395,152.98,03-Apr,0.592,Alternative,"Pop rock, Latin rock, folk music, bossa nova, alternative pop, free jazz, cumbia"
194833,The Decemberists,Sons & Daughters,7Bxv0WL7UC6WwQpk9TzdMJ,47,0.224,0.331,-1,0.559,0,D,0.297,-8.263,Major,0.0316,115.117,04-Apr,0.236,Alternative,"Indie rock, indie folk, indie pop"
59709,Seether,The Gift,6dfTXUzTDYPtgGx8jpinZE,46,0.000173,0.529,334187,0.688,0.0239,G#,0.141,-5.722,Minor,0.0313,113.289,04-Apr,0.223,Alternative,"Post-grunge, hard rock, alternative metal, nu metal"
126132,empty_field,Alive,2L6E3iOBsO9yFsKyMbyX65,56,9.41E-05,0.516,205667,0.783,0,C,0.0918,-5.569,Major,0.0405,146.098,04-Apr,0.394,Alternative,
155475,Nonpoint,In the Air Tonight,6ObTQ1kGvYsD8chJEWKyG8,57,0.0171,0.556,273067,0.812,0.143,C,0.143,-4.193,Major,0.0469,99.935,04-Apr,0.181,Alternative,"Nu metal, alternative metal, hard rock, groove metal, rap metal"
43659,Chris Tomlin,Yes And Amen,0F7rEdewJ6cSLylOZZpDu7,46,0.148,0.459,306013,0.712,0,D,0.0895,-4.721,Major,0.0337,151.945,04-Apr,0.349,Alternative,"Contemporary worship music, contemporary Christian music"
41660,BJ The Chicago Kid,Worryin' Bout Me,4b7mLZQWsy0rLnrMtPA9fQ,49,0.352,0.668,235751,0.778,0,A#,0.561,-4.912,Minor,0.0991,126.919,04-Apr,0.531,Alternative,
58003,Mantaraybryn,Tropics,70raPTKkCguuuydqmbYoDf,40,0.229,0.833,-1,0.769,2.68E-05,C,0.459,-6.137,Major,0.0446,119.921,04-Apr,0.661,Alternative,
74419,empty_field,Made Of Stone,2fLTCeWZaEoGAF8H7bSX8D,44,0.0044,0.357,213573,0.914,0.00385,G#,0.169,-2.927,Major,0.0962,?,04-Apr,0.542,Alternative,
187509,MercyMe,Even If,0QM8IOYgFzvWcBYn0oi0Cs,57,0.379,0.335,255160,0.582,2.67E-05,F,0.0954,-5.09,Major,0.0375,110.522,04-Apr,0.151,Alternative,
147466,The Ting Tings,That's Not My Name,5m9dJd4XbctBuEcdhh87Ru,49,0.0451,0.755,310573,0.901,0.0373,A,0.363,-3.152,Major,0.0893,?,04-Apr,0.959,Alternative,"Indie pop, Pitchfork (website), indie rock, Billboard (magazine), Google Books, dance-punk, InStyle, synth-pop, Spin (magazine), dance-pop, Entertainment Weekly"
63019,The Mars Volta,Inertiatic Esp,4BlSww0O96sqshcMnTdLU7,48,0.00364,0.227,-1,0.853,0.000106,F#,0.665,-3.424,Minor,0.0949,?,03-Apr,0.419,Alternative,"Progressive rock, experimental rock, post-hardcore, psychedelic rock, art rock, jazz fusion"
42261,Grizfolk,Spoonful,3YsbKbo8m5Uv5zAG2hqOrN,55,0.158,0.589,189414,0.665,0,D,0.0971,-6.752,Minor,0.0453,126.877,04-Apr,0.462,Alternative,"Alternative rock, indie pop"
176669,City Harbor,Somebody Tell Them,1actWEWUpfubbpixw8SZxn,44,0.0427,0.446,222773,0.795,0,A#,0.375,-5.195,Major,0.0428,74.953,04-Apr,0.249,Alternative,"Contemporary Christian music, pop rock, acoustic music"
50514,Gallant,Skipping Stones (feat. Jhené Aiko),6iD7c2EjxRKw9Ibx85mtXI,44,0.495,0.584,184147,0.537,0.000189,A,0.397,-5.646,Major,0.0344,?,04-Apr,0.4,Alternative,
205394,Foo Fighters,Back & Forth,238W4SRnP0hKcNv80X3gOl,47,3.79E-05,0.576,231933,0.848,8.58E-05,C,0.205,-4.145,Major,0.0433,?,04-Apr,0.748,Alternative,"Alternative rock, post-grunge, hard rock, grunge"
166353,Volbeat,Evelyn,0Q2NCvFuP8T788y2bzv9Qs,41,8.12E-05,0.33,209027,0.897,0.0102,C#,0.246,-4.23,Major,0.0574,129.027,04-Apr,0.572,Alternative,"Heavy metal music, hard rock, rockabilly, psychobilly, groove metal, rock and roll"
207151,Five Finger Death Punch,Fake,1XGAutwrhtKuE9B3YwCb2Q,52,0.000958,0.493,210900,0.998,1.86E-06,E,0.252,-3.487,Minor,0.109,74.99,04-Apr,0.437,Alternative,"Heavy metal music, groove metal, alternative metal, hard rock, nu metal"
98679,Big K.R.I.T.,Believe,4cieRtd3nCxideC8lesgis,54,0.0452,0.828,166172,0.761,0,C#,0.205,-2.212,Major,0.159,?,04-Apr,0.262,Alternative,"Hip hop music, Southern hip hop, conscious hip hop"
160521,empty_field,Dream,1IYjr8q6ZmRxVlTVtBTvQn,55,0.0914,0.592,194960,0.674,0,A,0.331,-5.328,Minor,0.0402,?,04-Apr,0.338,Alternative,
168910,empty_field,Rush,2S9iC8UBhqq1of7PFHEvTr,48,0.00852,0.74,230593,0.648,0.000589,A#,0.113,-4.986,Minor,0.0324,118.007,04-Apr,0.443,Alternative,
39062,Billy Talent,Fallen Leaves,71V0UiiqCpfEBJ2osjZAMY,61,0.00105,0.71,199200,0.811,2.08E-06,D#,0.0677,-4.079,Major,0.0431,123.048,04-Apr,0.914,Alternative,"Punk rock, alternative rock, post-hardcore, pop punk"
152022,Florence + The Machine,"Cornflake Girl - Recorded At RAK Studios, London",6Oi5FTOvWeHiauCJ7uxZJN,50,0.0177,0.537,-1,0.589,1.42E-05,A,0.361,-6.174,Minor,0.0281,131.272,04-Apr,0.339,Alternative,
29205,Earl Sweatshirt,20 Wave Caps,4YGiEc9FW1CRPgcjq1TDml,46,0.0582,0.498,132373,0.748,0,G#,0.281,-7.218,Major,0.434,77.601,04-Apr,0.426,Alternative,"West Coast hip hop, alternative hip hop, progressive rap, horrorcore"
53023,Third Eye Blind,Thanks a Lot,7BsA9EHXivP62629ZC3bwP,41,0.0157,0.437,297627,0.812,0.000103,D,0.108,-7.143,Major,0.0318,81.541,04-Apr,0.43,Alternative,"Alternative rock, pop rock, post-grunge, power pop, pop punk"
47942,6LACK,Ex Calling,1tGKjMflcFTEY2IOzKhwLe,67,0.00561,0.773,211960,0.564,1.99E-05,C#,0.213,-7.241,Major,0.249,?,04-Apr,0.0588,Alternative,
103873,empty_field,Higher,2UHJWU6enaWKS6vkJivqpu,48,0.00649,0.463,230747,0.766,1.66E-05,F#,0.581,-5.383,Major,0.0511,184.075,04-Apr,0.173,Alternative,
20857,Trivium,Endless Night,0VI8QAH1YupPK6xdCJuwpn,49,0.00424,0.409,218400,0.923,0,E,0.268,-3.665,Major,0.0753,157.892,04-Apr,0.422,Alternative,
38580,Lecrae,Tell The World,6u7RlsDrd7TJZxXnHueuNx,41,0.429,0.685,216726,0.86,0,F#,0.778,-4.71,Major,0.181,?,04-Apr,0.378,Alternative,"Christian hip hop, Southern hip hop, pop rap, Contemporary R&B"
32906,Kid Rock,First Kiss,6CVACDMihgq3vRUjue13xo,51,0.00388,0.615,280347,0.889,0,E,0.0947,-2.539,Major,0.0371,131.96,04-Apr,0.659,Alternative,"Rock music, Country music, Hip hop music, Heavy metal music"
189212,Three Days Grace,Me Against You,4LJeVkecWOtz2KtqDEJWrc,48,0.000269,0.614,209027,0.826,1.62E-06,G,0.0989,-7.395,Minor,0.0514,111.997,04-Apr,0.431,Alternative,"Post-grunge, hard rock, alternative rock, alternative metal, nu metal"
59816,empty_field,Billy,05HYbIc3Vj7QUP6vMBU1Y7,48,0.306,0.925,115618,0.453,6.99E-05,A,0.0972,-8.376,Minor,0.168,137.022,04-Apr,0.52,Alternative,
195848,Welshly Arms,Learn To Let Go,7jmTA4qUoE3powcTpw3dvF,61,0.00605,0.499,214431,0.848,0,D,0.294,-4.718,Major,0.0436,150.069,04-Apr,0.474,Alternative,"Alternative rock, blues rock, soul music, indie rock"
137170,Theophilus London,Flying Overseas (feat. Devonte Hynes and Solange Knowles),7DMxczYBSU32ZhoBWCSRap,40,0.0778,0.791,255120,0.417,3.73E-05,B,0.109,-7.068,Minor,0.0577,93.967,04-Apr,0.423,Alternative,"Hip hop music, alternative hip hop, alternative R&B"
198870,Ari Lennox,BMO,39zkiaf96T7OuNES0VFbje,64,0.0116,0.72,146914,0.647,0.000206,C#,0.571,-5.411,Minor,0.0642,157.877,04-Apr,0.809,Alternative,"Contemporary R&B, soul music, neo soul"
106932,empty_field,Silver And Cold,4Rpq5C7nZrWnBbJl52JXWe,50,0.0027,0.343,250707,0.846,9.66E-06,D#,0.301,-4.498,Minor,0.0421,?,04-Apr,0.403,Alternative,
72539,Orgy,Blue Monday,3ZffCQKLFLUvYM59XKLbVm,55,8.65E-05,0.589,267000,0.696,3.43E-05,G#,0.0779,-8.109,Major,0.034,?,04-Apr,0.938,Alternative,
133320,empty_field,Do U Wrong (feat. Syd),0WU7j9WQ9pjhbe9V15NgWv,62,0.194,0.729,-1,0.458,7.57E-05,B,0.0961,-8.681,Major,0.124,78.995,04-Apr,0.317,Alternative,
129927,empty_field,Believe,1jzHhIB4peAqBC49LltwmI,55,0.00603,0.383,-1,0.953,2.13E-06,G#,0.215,-3.388,Major,0.0551,166.093,04-Apr,0.484,Alternative,
93138,Solange,Stay Flo,4ptonNXwbPtpiPX062ruaM,62,0.397,0.823,175707,0.558,2.03E-05,A,0.0821,-7.119,Major,0.0278,155.974,04-Apr,0.674,Alternative,
